Chr	Start	End	Gene_Name	Strand
17	55839830	55845830	PCTP	+
17	56508659	56514659	ANKFN1	+
17	56592590	56598590	NOG	+
17	56788913	56794913	C17orf67	-
17	56866567	56872567	DGKE	+
17	56884909	56890909	TRIM25	-
17	56935187	56941187	COIL	-
17	57003768	57009768	SCPEP1	+
17	57118349	57124349	AKAP1	+
17	57681685	57687685	MSI2	+
17	57741481	57747481	CCDC182	-
17	57831781	57837781	MRPS23	-
17	57858243	57864243	CUEDC1	-
17	57968547	57974547	VEZF1	-
17	58000360	58006360	SRSF1	-
17	58092536	58098536	DYNLL2	+
17	58202174	58208174	EPX	+
17	58202437	58208437	MKS1	-
17	58298228	58304228	TSPOAP1	-
17	58342175	58348175	SUPT4H1	-
17	58349500	58355500	RNF43	-
17	58417167	58423167	HSF5	-
17	58486529	58492529	MTMR4	-
17	58517250	58523250	SEPT4	-
17	58538587	58544587	C17orf47	-
17	58553678	58559678	TEX14	-
17	58732611	58738611	RAD51C	+
17	58979638	58985638	TRIM37	-
17	58982176	58988176	PPM1E	+
17	59106951	59112951	SKA2	-
17	59201705	59207705	PRR11	+
17	59212247	59218247	SMG8	+
17	59272967	59278967	GDPD1	+
17	59398729	59404729	YPEL2	+
17	59605345	59611345	DHX40	+
17	59671636	59677636	PTRH2	-
17	59693956	59699956	CLTC	+
17	59839255	59845255	VMP1	+
17	59856482	59862482	TUBD1	-
17	59947564	59953564	RPS6KB1	+
17	59949240	59955240	RNFT1	-
17	60040194	60046194	HEATR6	-
17	60167899	60173899	CA4	+
17	60176094	60182094	USP32	-
17	60428421	60434421	C17orf64	+
17	60440149	60446149	APPBP2	-
17	60663280	60669280	PPM1D	+
17	61389838	61395838	BCAS3	+
17	61406466	61412466	TBX2	+
17	61482110	61488110	TBX4	+
17	61587426	61593426	NACA2	-
17	61678266	61684266	BRIP1	-
17	61862367	61868367	INTS2	-
17	61939605	61945605	MED13	-
17	62413479	62419479	EFCAB3	+
17	62447822	62453822	METTL2A	+
17	62612481	62618481	TLK2	+
17	62690597	62696597	MRC2	+
17	62698314	62704314	MARCH10	-
17	63424699	63430699	TANC2	+
17	63429304	63435304	CYB561	-
17	63495380	63501380	ACE	+
17	63545977	63551977	KCNH6	+
17	63580533	63586533	DCAF7	+
17	63591266	63597266	DCAF7	+
17	63599090	63605090	TACO1	+
17	63605365	63611365	TACO1	+
17	63692902	63698902	LIMD2	-
17	63693303	63699303	MAP3K3	+
17	63699832	63705832	STRADA	-
17	63742250	63748250	CCDC47	-
17	63816317	63822317	DDX42	+
17	63816433	63822433	FTSJ3	-
17	63829026	63835026	PSMC5	+
17	63829081	63835081	SMARCD2	-
17	63869012	63875012	CSH2	-
17	63877215	63883215	GH2	-
17	63891909	63897909	CSH1	-
17	63906597	63912597	CSHL1	-
17	63914200	63920200	GH1	-
17	63925740	63931740	CD79B	-
17	63935554	63941554	SCN4A	-
17	63999594	64005594	ICAM2	-
17	64001304	64007304	PRR29	+
17	64036142	64042142	ERN1	-
17	64144227	64150227	TEX2	-
17	64474785	64480785	POLG2	-
17	64492193	64498193	POLG2	-
17	64496616	64502616	DDX5	-
17	64539295	64545295	SMURF2	-
17	64539461	64545461	CEP95	+
17	64851312	64857312	LRRC37A3	-
17	65007715	65013715	GNA13	-
17	65224703	65230703	RGS9	+
17	65525563	65531563	AXIN2	-
17	65632538	65638538	CEP112	-
17	66807743	66813743	PRKCA	+
17	67030398	67036398	CACNG4	+
17	67067438	67073438	HELZ	-
17	67334916	67340916	PSMD12	-
17	67694261	67700261	PITPNC1	+
17	67741531	67747531	NOL11	+
17	67981378	67987378	BPTF	+
17	67988101	67994101	C17orf58	-
17	68043842	68049842	KPNA2	+
17	68254164	68260164	AMZ2	+
17	68264026	68270026	SLC16A6	-
17	68288267	68294267	ARSG	+
17	68417948	68423948	WIPI1	-
17	68532113	68538113	FAM20A	-
17	68548319	68554319	PRKAR1A	+
17	68864292	68870292	ABCA8	-
17	68971488	68977488	ABCA9	-
17	69144214	69150214	ABCA10	-
17	69241311	69247311	ABCA5	-
17	69540331	69546331	MAP2K6	+
17	70132608	70138608	KCNJ16	+
17	70177048	70183048	KCNJ2	+
17	72123420	72129420	SOX9	+
17	72642949	72648949	SLC39A11	-
17	73173633	73179633	SSTR2	+
17	73204353	73210353	FAM104A	-
17	73205507	73211507	COG1	+
17	73245449	73251449	CPSF4L	-
17	73245947	73251947	C17orf80	+
17	73280624	73286624	CDC42EP4	-
17	73331384	73337384	SDK2	-
17	74207655	74213655	RPL38	+
17	74259020	74265020	TTYH2	+
17	74311884	74317884	DNAI2	+
17	74448653	74454653	GPRC5C	+
17	74691311	74697311	CD300LF	-
17	74709978	74715978	RAB37	+
17	74766353	74772353	SLC9A3R1	+
17	74767547	74773547	NAT9	-
17	74836779	74842779	TMEM104	+
17	74839023	74845023	GRIN2C	-
17	74853481	74859481	GRIN2C	-
17	74855420	74861420	GRIN2C	-
17	74859497	74865497	FDXR	-
17	74864306	74870306	FDXR	-
17	74867516	74873516	FDXR	-
17	74867592	74873592	FDXR	-
17	74867797	74873797	FDXR	-
17	74874299	74880299	FADS6	-
17	74876038	74882038	FADS6	-
17	74881715	74887715	FADS6	-
17	74882315	74888315	FADS6	-
17	74883372	74889372	FADS6	-
17	74883459	74889459	FADS6	-
17	74884061	74890061	FADS6	-
17	74885160	74891160	FADS6	-
17	74886596	74892596	FADS6	-
17	74886870	74892870	FADS6	-
17	74888112	74894112	FADS6	-
17	74889415	74895415	FADS6	-
17	74890110	74896110	FADS6	-
17	74890123	74896123	FADS6	-
17	74890578	74896578	FADS6	-
17	74913084	74919084	USH1G	-
17	74913996	74919996	USH1G	-
17	74914702	74920702	USH1G	-
17	74930912	74936912	OTOP2	+
17	74946992	74952992	OTOP3	+
17	74947743	74953743	HID1	-
17	75002800	75008800	CDR2L	+
17	75018261	75024261	MRPL58	+
17	75062889	75068889	KCTD2	+
17	75103162	75109162	SLC16A5	+
17	75127225	75133225	NT5C	-
17	75127265	75133265	ARMC7	+
17	75162586	75168586	SUMO2	-
17	75232758	75238758	NUP85	+
17	75233599	75239599	GGA3	-
17	75234930	75240930	GGA3	-
17	75263228	75269228	MIF4GD	-
17	75263373	75269373	MRPS7	+
17	75269981	75275981	SLC25A19	-
17	75315076	75321076	GRB2	-
17	75497090	75503090	TMEM94	+
17	75497261	75503261	CASKIN2	-
17	75521739	75527739	TSEN54	+
17	75572208	75578208	LLGL2	+
17	75613562	75619562	MYO15B	+
17	75623501	75629501	MYO15B	+
17	75630434	75636434	RECQL5	-
17	75638404	75644404	SMIM6	+
17	75664189	75670189	SMIM5	+
17	75705062	75711062	SAP30BP	+
17	75724373	75730373	ITGB4	+
17	75748594	75754594	GALK1	-
17	75754818	75760818	ITGB4	+
17	75773434	75779434	H3F3B	-
17	75822799	75828799	UNK	+
17	75824225	75830225	UNC13D	-
17	75842699	75848699	WBP2	-
17	75871161	75877161	TRIM47	-
17	75877335	75883335	TRIM65	-
17	75895643	75901643	MRPL38	-
17	75906574	75912574	FBF1	-
17	75938507	75944507	ACOX1	-
17	75997586	76003586	TEN1	+
17	76001502	76007502	EVPL	-
17	76002999	76008999	TEN1-CDK3	+
17	76002999	76008999	CDK3	+
17	76035775	76041775	SRP68	-
17	76074541	76080541	ZACN	+
17	76078017	76084017	EXOC7	-
17	76080666	76086666	GALR2	+
17	76133333	76139333	FOXJ1	-
17	76139453	76145453	RNF157	-
17	76268299	76274299	UBALD2	+
17	76271049	76277049	QRICH2	-
17	76306486	76312486	PRPSAP1	-
17	76384860	76390860	SPHK1	+
17	76386451	76392451	UBE2O	-
17	76402327	76408327	UBE2O	-
17	76467117	76473117	AANAT	+
17	76467891	76473891	RHBDF2	-
17	76562379	76568379	ST6GALNAC2	-
17	76621761	76627761	ST6GALNAC1	-
17	76669551	76675551	MXRA7	-
17	76709832	76715832	JMJD6	-
17	76730936	76736936	METTL23	+
17	76731115	76737115	SRSF2	-
17	76778449	76784449	MFSD11	+
17	76947393	76953393	MGAT5B	+
17	77214101	77220101	SEC14L1	+
17	77497596	77503596	SEPT9	+
17	77970513	77976513	TNRC6C	+
17	78105835	78111835	TNRC6C	+
17	78107458	78113458	TMC6	-
17	78139968	78145968	TMC8	+
17	78163177	78169177	C17orf99	+
17	78170527	78176527	SYNGR2	+
17	78171075	78177075	TK1	-
17	78204701	78210701	AFMID	+
17	78222636	78228636	BIRC5	+
17	78237987	78243987	TMEM235	+
17	78353778	78359778	SOCS3	-
17	78420697	78426697	DNAH17	-
17	78422114	78428114	PGS1	+
17	78432400	78438400	DNAH17	-
17	78671048	78677048	CYTH1	-
17	78784381	78790381	USP36	-
17	78849977	78855977	TIMP2	-
17	78867910	78873910	CEP295NL	-
17	78968238	78974238	LGALS3BP	-
17	78988717	78994717	CANT1	-
17	79046788	79052788	C1QTNF1	+
17	79085599	79091599	ENGASE	+
17	79086345	79092345	RBFOX3	-
17	79729123	79735123	ENPP7	+
17	79731495	79737495	ENPP7	+
17	79739222	79745222	ENPP7	+
17	79784983	79790983	CBX2	+
17	79789132	79795132	CBX8	-
17	79830156	79836156	CBX4	-
17	79929343	79935343	TBC1D16	-
17	80097613	80103613	CCDC40	+
17	80116879	80122879	GAA	+
17	80132214	80138214	EIF4A3	-
17	80203716	80209716	SGSH	-
17	80206331	80212331	CARD14	+
17	80250500	80256500	SLC26A11	+
17	80292457	80298457	RNF213	+
17	80395786	80401786	RNF213	+
17	80435086	80441086	ENDOV	+
17	80464148	80470148	NPTX1	-
17	80963371	80969371	RPTOR	+
17	81006517	81012517	CHMP6	+
17	81114295	81120295	AATK	-
17	81114432	81120432	BAIAP2	+
17	81186593	81192593	CEP131	-
17	81225277	81231277	TEPSIN	-
17	81242000	81248000	SLC38A10	-
17	81308270	81314270	TMEM105	-
17	81506971	81512971	ACTG1	-
17	81534130	81540130	FSCN2	+
17	81536885	81542885	FAAP100	-
17	81553887	81559887	NPLOC4	-
17	81644911	81650911	NPLOC4	-
17	81644911	81650911	TSPAN10	+
17	81645749	81651749	TSPAN10	+
17	81647459	81653459	PDE6G	-
17	81662036	81668036	OXLD1	-
17	81670904	81676904	CCDC137	+
17	81678174	81684174	ARL16	-
17	81700138	81706138	HGS	+
17	81704526	81710526	MRPL12	+
17	81718016	81724016	SLC25A10	+
17	81811013	81817013	GCGR	+
17	81819361	81825361	MCRIP1	-
17	81830492	81836492	PPP1R27	-
17	81840159	81846159	P4HB	-
17	81864721	81870721	ARHGDIA	-
17	81884844	81890844	ALYREF	-
17	81897965	81903965	PCYT2	-
17	81897991	81903991	ANAPC11	+
17	81899905	81905905	NPB	+
17	81908939	81914939	SIRT7	-
17	81915270	81921270	MAFG	-
17	81929384	81935384	PYCR1	-
17	81936645	81942645	MYADML2	-
17	81949507	81955507	NOTUM	-
17	82014406	82020406	ASPSCR1	+
17	82028151	82034151	LRRC45	+
17	82031204	82037204	RAC3	+
17	82032136	82038136	DCXR	-
17	82044902	82050902	RFNG	-
17	82054470	82060470	GPS1	+
17	82054506	82060506	DUS1L	-
17	82075333	82081333	FASN	-
17	82098460	82104460	CCDC57	-
17	82236023	82242023	CSNK1D	-
17	82258129	82264129	SLC16A3	+
17	82311868	82317868	CD7	-
17	82318024	82324024	SECTM1	-
17	82360776	82366776	TEX19	+
17	82372586	82378586	UTS2R	+
17	82386223	82392223	OGFOD3	-
17	82439589	82445589	C17orf62	-
17	82439645	82445645	HEXDC	+
17	82487537	82493537	NARF	+
17	82611562	82617562	WDR45B	-
17	82641662	82647662	FOXK2	+
17	82651973	82657973	RAB40B	-
17	82727328	82733328	FN3KRP	+
17	82748197	82754197	FN3K	+
17	82826435	82832435	ZNF750	-
17	82837578	82843578	TBCD	+
17	82939155	82945155	B3GNTL1	-
17	83087309	83093309	METRNL	+
17	83087320	83093320	METRNL	+
17	83087344	83093344	METRNL	+
17	83087375	83093375	METRNL	+
17	83087406	83093406	METRNL	+
17	83087431	83093431	METRNL	+
17	83087446	83093446	METRNL	+
17	83087473	83093473	METRNL	+
17	83087484	83093484	METRNL	+
17	83089548	83095548	METRNL	+
17	83090087	83096087	METRNL	+
17	83092119	83098119	METRNL	+
18	211520	217520	THOC1	-
18	211629	217629	USP14	+
18	313740	319740	COLEC12	-
18	579114	585114	CETN1	+
18	647334	653334	CLUL1	+
18	667324	673324	ENOSF1	-
18	670578	676578	TYMS	+
18	718588	724588	YES1	-
18	761213	767213	YES1	-
18	2534525	2540525	METTL4	-
18	2613635	2619635	NDC80	+
18	2675031	2681031	SMCHD1	+
18	2802017	2808017	SMCHD1	+
18	2912993	2918993	EMILIN2	+
18	2913994	2919994	LPIN2	-
18	3063807	3069807	MYOM1	-
18	3253236	3259236	MYL12A	+
18	3275284	3281284	MYL12B	+
18	3456978	3462978	TGIF1	+
18	3493032	3499032	DLGAP1	-
18	3608388	3614388	DLGAP1	-
18	3641294	3647294	DLGAP1	-
18	5286019	5292019	ZBTB14	-
18	5951706	5957706	L3MBTL4	-
18	6912716	6918716	ARHGAP28	+
18	6938744	6944744	LAMA1	-
18	8403861	8409861	PTPRM	+
18	8636381	8642381	RAB12	+
18	8829778	8835778	MTCL1	+
18	9131345	9137345	NDUFV2	+
18	9282985	9288985	ANKRD12	+
18	9399420	9405420	TWSG1	+
18	9535116	9541116	RALBP1	+
18	9543791	9549791	PPP4R1	-
18	9859551	9865551	RAB31	+
18	9886275	9892275	TXNDC2	+
18	9957021	9963021	VAPA	+
18	10486948	10492948	APCDD1	+
18	10549761	10555761	NAPG	+
18	10663483	10669483	PIEZO2	-
18	10681835	10687835	PIEZO2	-
18	11036280	11042280	PIEZO2	-
18	11851449	11857449	GNAL	+
18	11879622	11885622	MPPE1	-
18	11882685	11888685	CHMP1B	+
18	12027883	12033883	IMPA2	+
18	12126749	12132749	ANKRD62	+
18	12274595	12280595	CIDEA	+
18	12325944	12331944	AFG3L2	-
18	12341320	12347320	TUBB6	+
18	12429238	12435238	PRELID3A	+
18	12443512	12449512	SPIRE1	-
18	12658833	12664833	CEP76	-
18	12699777	12705777	PSMG2	+
18	12782478	12788478	PTPN2	-
18	12984536	12990536	SEH1L	+
18	13122052	13128052	CEP192	+
18	13649755	13655755	LDLRAD4	+
18	13660347	13666347	FAM210A	-
18	13761558	13767558	RNMT	+
18	14054457	14060457	ZNF519	-
18	14849738	14855738	ANKRD30B	+
18	20943906	20949906	ROCK1	-
18	21522417	21528417	GREB1L	+
18	21526281	21532281	ESCO1	-
18	21630524	21636524	SNRPD1	+
18	21647897	21653897	ABHD3	-
18	21867957	21873957	MIB1	+
18	22191333	22197333	GATA6	+
18	22197568	22203568	GATA6	+
18	22199528	22205528	GATA6	+
18	23023488	23029488	RBBP8	+
18	23194144	23200144	TMEM241	-
18	23257467	23263467	CABLES1	+
18	23483603	23489603	RIOK3	+
18	23503184	23509184	NPC1	-
18	23595926	23601926	ANKRD29	-
18	23952066	23958066	LAMA3	+
18	24132610	24138610	TTC39C	+
18	24158603	24164603	CABYR	+
18	24159044	24165044	OSBPL1A	-
18	24450535	24456535	IMPACT	+
18	24476957	24482957	HRH4	+
18	25058926	25064926	ZNF521	-
18	26013253	26019253	SS18	-
18	26190355	26196355	PSMA8	+
18	26388685	26394685	TAF4B	+
18	26451910	26457910	KCTD1	-
18	26903481	26909481	CHST9	-
18	27947966	27953966	CDH2	-
18	30987008	30993008	DSC3	-
18	31055840	31061840	DSC2	-
18	31083563	31089563	DSC2	-
18	31126236	31132236	DSC1	-
18	31354029	31360029	DSG1	+
18	31411912	31417912	DSG4	+
18	31475702	31481702	DSG3	+
18	31546008	31552008	DSG2	+
18	31619247	31625247	B4GALT6	-
18	31756562	31762562	SLC25A52	-
18	31826173	31832173	TRAPPC8	-
18	32070213	32076213	RNF125	+
18	32121877	32127877	GAREM1	-
18	32128561	32134561	RNF138	+
18	32467484	32473484	MEP1B	+
18	32669671	32675671	KLHL14	-
18	32934402	32940402	CCDC178	-
18	33748192	33754192	ASXL3	+
18	33848100	33854100	NOL4	-
18	34888844	34894844	DTNA	+
18	35140470	35146470	MAPRE2	+
18	35248058	35254058	ZSCAN30	-
18	35264133	35270133	ZNF397	+
18	35329212	35335212	ZNF24	-
18	35363697	35369697	ZNF396	-
18	35449230	35455230	INO80C	-
18	35708834	35714834	GALNT1	+
18	35976286	35982286	C18orf21	+
18	35981387	35987387	RPRD1A	-
18	36105532	36111532	SLC39A6	-
18	36177556	36183556	ELP2	+
18	36269157	36275157	MOCOS	+
18	36774647	36780647	TPGS2	-
18	36777055	36783055	FHOD3	+
18	37229172	37235172	KIAA1328	+
18	37240047	37246047	CELF4	-
18	41962619	41968619	PIK3C3	+
18	42084830	42090830	PIK3C3	+
18	42740227	42746227	RIT2	-
18	45065510	45071510	SETBP1	+
18	45680686	45686686	SLC14A2	+
18	45749520	45755520	SLC14A1	+
18	45841080	45847080	SIGLEC15	+
18	45844609	45850609	EPG5	-
18	45915035	45921035	EPG5	-
18	45980536	45986536	PSTPIP2	-
18	46125333	46131333	HAUS1	+
18	46250738	46256738	C18orf25	+
18	46263991	46269991	C18orf25	+
18	46460140	46466140	RNF165	+
18	46473972	46479972	LOXHD1	-
18	46664821	46670821	ST8SIA5	-
18	46800224	46806224	PIAS2	-
18	47104403	47110403	HDHD2	-
18	47149998	47155998	IER3IP1	-
18	47805957	47811957	SMAD2	-
18	48023673	48029673	ZBTB7C	-
18	48860217	48866217	CTIF	+
18	48916853	48922853	SMAD7	-
18	49038474	49044474	DYM	-
18	49474250	49480250	C18orf32	-
18	49478681	49484681	RPL17-C18orf32	-
18	49485453	49491453	RPL17	-
18	49596182	49602182	LIPG	+
18	49779167	49785167	ACAA2	-
18	49819813	49825813	MYO5B	-
18	50224193	50230193	CFAP53	-
18	50263882	50269882	MBD1	-
18	50279343	50285343	CXXC1	-
18	50391173	50397173	SKA1	+
18	50728824	50734824	MAPK4	+
18	50792120	50798120	MRO	-
18	50951257	50957257	ME2	+
18	50985121	50991121	ELAC1	+
18	51082045	51088045	SMAD4	+
18	51171550	51177550	MEX3C	-
18	53532903	53538903	DCC	+
18	54148601	54154601	MBD2	-
18	54318266	54324266	POLI	+
18	54321358	54327358	STARD6	-
18	54382218	54388218	C18orf54	+
18	54892516	54898516	RAB27B	+
18	54898509	54904509	CCDC68	-
18	55219198	55225198	TCF4	-
18	56594208	56600208	TXNL1	-
18	57033606	57039606	WDR7	+
18	57368731	57374731	ST8SIA3	+
18	57488297	57494297	ONECUT2	+
18	57545283	57551283	FECH	-
18	57597656	57603656	NARS	-
18	57643426	57649426	ATP8B1	-
18	58398540	58404540	NEDD4L	+
18	58478247	58484247	ALPK2	-
18	58751477	58757477	MALT1	+
18	58983480	58989480	ZNF532	+
18	59155836	59161836	SEC11C	+
18	59227774	59233774	GRP	+
18	59264035	59270035	RAX	-
18	59272156	59278156	CPLX4	-
18	59324823	59330823	LMAN1	-
18	59427940	59433940	CCBE1	-
18	59901306	59907306	PMAIP1	+
18	61552773	61558773	CDH20	+
18	61805063	61811063	RNF152	-
18	62040567	62046567	PIGN	-
18	62304829	62310829	KIAA1468	+
18	62388292	62394292	TNFRSF11A	+
18	62584709	62590709	ZCCHC2	+
18	62977433	62983433	PHLPP1	+
18	63120346	63126346	BCL2	-
18	63324726	63330726	KDSR	-
18	63386190	63392190	VPS4B	-
18	63502085	63508085	SERPINB5	+
18	63564011	63570011	SERPINB12	+
18	63802376	63808376	SERPINB7	+
18	63978774	63984774	HMSD	+
18	64016779	64022779	SERPINB8	+
18	65887341	65893341	CDH7	+
18	66498083	66504083	CDH19	-
18	67503582	67509582	DSEL	-
18	68670688	68676688	TMX3	-
18	69052189	69058189	CCDC102B	+
18	69828158	69834158	CD226	-
18	69846087	69852087	DOK6	+
18	70000793	70006793	RTTN	-
18	70327200	70333200	SOCS6	+
18	72739314	72745314	NETO1	-
18	74070353	74076353	FBXO15	-
18	74157530	74163530	TIMM21	+
18	74247847	74253847	CYB5A	-
18	74431099	74437099	FAM69C	-
18	74520454	74526454	CNDP2	+
18	74576212	74582212	CNDP1	+
18	74584212	74590212	CNDP1	+
18	74612992	74618992	ZNF407	+
18	74613016	74619016	ZNF407	+
18	74613021	74619021	ZNF407	+
18	74613114	74619114	ZNF407	+
18	74619491	74625491	ZNF407	+
18	74619735	74625735	ZNF407	+
18	74619834	74625834	ZNF407	+
18	74619900	74625900	ZNF407	+
18	74620035	74626035	ZNF407	+
18	74620048	74626048	ZNF407	+
18	74620165	74626165	ZNF407	+
18	74620337	74626337	ZNF407	+
18	75062671	75068671	ZNF407	+
18	75192108	75198108	ZADH2	-
18	75286950	75292950	TSHZ1	+
18	76355190	76361190	ZNF516	-
18	76376008	76382008	ZNF516	-
18	76967727	76973727	ZNF236	+
18	76975827	76981827	MBP	-
18	78999677	79005677	SALL3	+
18	79375283	79381283	ATP9B	+
18	79526325	79532325	NFATC1	+
18	79753623	79759623	CTDP1	+
18	79897184	79903184	KCNG2	+
18	79899420	79905420	PQLC1	-
18	79967811	79973811	TXNL4A	-
18	79967822	79973822	HSBP1L1	+
18	80043397	80049397	RBFA	+
18	80108566	80114566	ADNP2	+
18	80144523	80150523	ADNP2	+
18	80154232	80160232	PARD6G	-
19	278040	284040	PLPP2	-
19	298444	304444	MIER2	-
19	358747	364747	THEG	-
19	402438	408438	C2CD4C	-
19	413583	419583	SHC2	-
19	460346	466346	ODF3L2	-
19	502342	508342	MADCAM1	+
19	516654	522654	TPGS1	+
19	539092	545092	CDC34	+
19	546924	552924	GZMM	+
19	580493	586493	BSG	+
19	614159	620159	HCN2	+
19	614224	620224	POLRMT	-
19	641371	647371	FGF22	+
19	644526	650526	RNF126	-
19	680399	686399	FSTL3	+
19	682546	688546	PRSS57	-
19	745329	751329	PALM	+
19	761318	767318	MISP	+
19	809327	815327	PTBP1	+
19	809488	815488	PLPPR3	-
19	829018	835018	AZU1	+
19	845175	851175	PRTN3	+
19	853247	859247	ELANE	+
19	860630	866630	CFD	+
19	864630	870630	MED16	-
19	893503	899503	R3HDM4	-
19	918015	924015	KISS1R	+
19	972934	978934	ARID3A	+
19	990376	996376	WDR18	+
19	995438	1001438	WDR18	+
19	1006648	1012648	TMEM259	-
19	1006732	1012732	GRIN3B	+
19	1036068	1042068	CNN2	+
19	1062572	1068572	ABCA7	+
19	1083579	1089579	POLR2E	-
19	1083628	1089628	ARHGAP45	+
19	1103791	1109791	GPX4	+
19	1104636	1110636	SBNO2	-
19	1225287	1231287	CBARP	-
19	1225435	1231435	STK11	+
19	1256140	1262140	MIDN	+
19	1271880	1277880	CIRBP	+
19	1276249	1282249	C19orf24	+
19	1297237	1303237	EFNA2	+
19	1375431	1381431	MUM1	+
19	1392589	1398589	NDUFS7	+
19	1394084	1400084	GAMT	-
19	1432687	1438687	DAZAP1	+
19	1437494	1443494	RPS15	+
19	1458143	1464143	C19orf25	-
19	1470244	1476244	APC2	+
19	1478428	1484428	PCSK4	-
19	1494927	1500927	REEP6	+
19	1502018	1508018	ADAMTSL5	-
19	1532456	1538456	PLK5	+
19	1551669	1557669	MEX3D	-
19	1570596	1576596	MBD3	-
19	1594172	1600172	UQCR11	-
19	1606290	1612290	TCF3	-
19	1777988	1783988	ONECUT3	+
19	1779075	1785075	ATP8B3	-
19	1812246	1818246	REXO1	-
19	1849399	1855399	KLF16	-
19	1873810	1879810	ABHD17A	-
19	1910447	1916447	SCAMP4	+
19	1923013	1929013	ADAT3	+
19	1978338	1984338	CSNK1G2	+
19	1982438	1988438	BTBD2	-
19	2034465	2040465	MKNK2	-
19	2068038	2074038	MOB3A	-
19	2096593	2102593	IZUMO4	+
19	2097988	2103988	AP3D1	-
19	2227084	2233084	PLEKHJ1	-
19	2229578	2235578	DOT1L	+
19	2245679	2251679	SF3A2	+
19	2249073	2255073	AMH	+
19	2249252	2255252	JSRP1	-
19	2270490	2276490	OAZ1	+
19	2286784	2292784	LINGO3	-
19	2318517	2324517	LSM7	-
19	2337151	2343151	SPPL2B	+
19	2351806	2357806	SPPL2B	+
19	2422624	2428624	TIMM13	-
19	2423239	2429239	TMPRSS9	+
19	2424638	2430638	LMNB2	-
19	2475259	2481259	GADD45B	+
19	2508219	2514219	GNG7	-
19	2711567	2717567	DIRAS1	-
19	2729204	2735204	SLC39A3	-
19	2751714	2757714	SGTA	-
19	2812807	2818807	THOP1	+
19	2832773	2838773	ZNF554	+
19	2857484	2863484	ZNF555	+
19	2880445	2886445	ZNF556	+
19	2915476	2921476	ZNF57	+
19	2930218	2936218	ZNF77	-
19	2992184	2998184	TLE6	+
19	2994638	3000638	TLE2	-
19	3049910	3055910	AES	-
19	3121004	3127004	GNA11	+
19	3160769	3166769	GNA15	+
19	3177332	3183332	S1PR4	+
19	3206575	3212575	NCLN	+
19	3294076	3300076	CELF5	+
19	3466217	3472217	NFIC	+
19	3470986	3476986	SMIM24	-
19	3487821	3493821	DOHH	-
19	3535261	3541261	MFSD12	-
19	3535330	3541330	FZR1	+
19	3571290	3577290	C19orf71	+
19	3576088	3582088	HMG20B	+
19	3590541	3596541	GIPC3	+
19	3591506	3597506	TBXA2R	-
19	3607641	3613641	CACTIN	-
19	3627183	3633183	PIP5K1C	-
19	3747813	3753813	TJP3	+
19	3747819	3753819	APBA3	-
19	3765575	3771575	MRPL54	+
19	3766089	3772089	RAX2	-
19	3774970	3780970	MATK	-
19	3801024	3807024	ZFR2	-
19	3925079	3931079	ATCAY	+
19	3939416	3945416	NMRK2	+
19	3955453	3961453	DAPK3	-
19	3973056	3979056	EEF2	-
19	4036386	4042386	PIAS4	+
19	4041364	4047364	ZBTB7A	-
19	4087321	4093321	MAP2K2	-
19	4119689	4125689	MAP2K2	-
19	4170054	4176054	CREB3L3	+
19	4171109	4177109	SIRT6	-
19	4221814	4227814	ANKRD24	+
19	4234531	4240531	EBI3	+
19	4287724	4293724	SHD	+
19	4289232	4295232	TMIGD2	-
19	4320843	4326843	FSD1	+
19	4321043	4327043	STAP2	-
19	4357086	4363086	MPND	+
19	4357370	4363370	SH3GL1	-
19	4441999	4447999	UBXN6	-
19	4442018	4448018	CHAF1A	+
19	4499180	4505180	PLIN4	-
19	4519531	4525531	PLIN5	-
19	4533409	4539409	LRG1	-
19	4539593	4545593	SEMA6B	-
19	4638374	4644374	MYDGF	-
19	4652568	4658568	TNFAIP8L1	+
19	4672224	4678224	DPP9	-
19	4798273	4804273	FEM1A	+
19	4812932	4818932	TICAM1	-
19	4835341	4841341	PLIN3	-
19	4887437	4893437	ARRDC5	-
19	4951668	4957668	UHRF1	+
19	4959154	4965154	UHRF1	+
19	5150595	5156595	KDM4B	+
19	5155495	5161495	PTPRS	-
19	5453856	5459856	ZNRF4	+
19	5555167	5561167	TINCR	-
19	5583999	5589999	SAFB2	-
19	5665478	5671478	SAFB	+
19	5677604	5683604	C19orf70	-
19	5677896	5683896	HSD11B1L	+
19	5685523	5691523	RPL36	+
19	5688834	5694834	LONP1	-
19	5775734	5781734	CATSPERD	+
19	5779960	5785960	PRR22	-
19	5781832	5787832	DUS3L	-
19	5825324	5831324	NRTN	+
19	5827610	5833610	FUT6	-
19	5839888	5845888	FUT3	-
19	5888276	5894276	NDUFA11	-
19	5907853	5913853	VMAC	+
19	5913139	5919139	RANBP3	-
19	5913208	5919208	CAPS	+
19	5990164	5996164	RFX2	-
19	6196572	6202572	ACSBG2	+
19	6207379	6213379	MLLT1	-
19	6303142	6309142	ACER1	-
19	6365908	6371908	CLPP	+
19	6372148	6378148	PSPN	-
19	6372251	6378251	ALKBH7	+
19	6376569	6382569	GTF2F1	-
19	6410348	6416348	KHSRP	-
19	6423037	6429037	SLC25A41	-
19	6433079	6439079	SLC25A23	-
