Chr	Start	End	Strand	Gene_ID	Gene_Name	Transcript_ID	Transcript_Length
chr3	9766947	9772947	-	ENSG00000134072	CAMK1	ENST00000256460	12600
chr3	9790011	9796011	-	ENSG00000171148	TADA3	ENST00000440161	12755
chr3	9790082	9796082	+	ENSG00000241553	ARPC4	ENST00000397261	14019
chr3	9790114	9796114	+	ENSG00000250151	ARPC4-TTLL3	ENST00000397256	42287
chr3	9816303	9822303	+	ENSG00000214021	TTLL3	ENST00000455274	35835
chr3	9841016	9847016	-	ENSG00000156990	RPUSD3	ENST00000383820	6167
chr3	9877254	9883254	-	ENSG00000187288	CIDEC	ENST00000618572	13543
chr3	9887610	9893610	+	ENSG00000171135	JAGN1	ENST00000647897	3739
chr3	9899848	9905848	+	ENSG00000163701	IL17RE	ENST00000454190	13554
chr3	9914074	9920074	+	ENSG00000163702	IL17RC	ENST00000383812	16547
chr3	9930805	9936805	+	ENSG00000163703	CRELD1	ENST00000684493	11608
chr3	9949408	9955408	-	ENSG00000163704	PRRT3	ENST00000412055	6866
chr3	10008183	10014183	-	ENSG00000125037	EMC3	ENST00000686016	47591
chr3	10023437	10029437	+	ENSG00000144554	FANCD2	ENST00000675286	75495
chr3	10105231	10111231	-	ENSG00000163705	FANCD2OS	ENST00000524279	26911
chr3	10112675	10118675	+	ENSG00000254999	BRK1	ENST00000530758	11515
chr3	10138778	10144778	+	ENSG00000134086	VHL	ENST00000256474	11889
chr3	10161919	10167919	+	ENSG00000134070	IRAK2	ENST00000256458	78826
chr3	10245023	10251023	+	ENSG00000157014	TATDN2	ENST00000287652	33193
chr3	10289947	10295947	-	ENSG00000157017	GHRL	ENST00000335542	7281
chr3	10318112	10324112	-	ENSG00000157020	SEC13	ENST00000350697	20181
chr3	10705007	10711007	-	ENSG00000157087	ATP2B2	ENST00000646379	379999
chr3	10813228	10819228	+	ENSG00000132164	SLC6A11	ENST00000254488	124486
chr3	10989186	10995186	+	ENSG00000157103	SLC6A1	ENST00000646702	46988
chr3	11134093	11140093	+	ENSG00000196639	HRH1	ENST00000438284	123682
chr3	11269397	11275397	+	ENSG00000197548	ATG7	ENST00000693202	285268
chr3	11768350	11774350	-	ENSG00000144560	VGLL4	ENST00000623028	169440
chr3	11843919	11849919	-	ENSG00000144559	TAMM41	ENST00000273037	56477
chr3	12001388	12007388	+	ENSG00000157152	SYN2	ENST00000621198	187644
chr3	12155912	12161912	-	ENSG00000157150	TIMP4	ENST00000287814	5844
chr3	12284368	12290368	+	ENSG00000132170	PPARG	ENST00000397010	146976
chr3	12481563	12487563	+	ENSG00000154743	TSEN2	ENST00000681140	56986
chr3	12554057	12560057	+	ENSG00000075975	MKRN2	ENST00000677816	29151
chr3	12558059	12564059	-	ENSG00000225526	MKRN2OS	ENST00000567514	46125
chr3	12661187	12667187	-	ENSG00000132155	RAF1	ENST00000688543	82086
chr3	12766457	12772457	-	ENSG00000088726	TMEM40	ENST00000264728	34750
chr3	12824446	12830446	+	ENSG00000144712	CAND2	ENST00000454887	44470
chr3	12838565	12844565	-	ENSG00000144713	RPL32	ENST00000429711	7080
chr3	13280281	13286281	-	ENSG00000144711	IQSEC1	ENST00000648114	382528
chr3	13417322	13423322	-	ENSG00000132182	NUP210	ENST00000254508	104087
chr3	13477215	13483215	+	ENSG00000163517	HDAC11	ENST00000446613	26209
chr3	13546125	13552125	+	ENSG00000163520	FBLN2	ENST00000404922	89279
chr3	13877071	13883071	-	ENSG00000154764	WNT7A	ENST00000285018	63813
chr3	14121870	14127870	-	ENSG00000163528	CHCHD4	ENST00000295767	12793
chr3	14122052	14128052	+	ENSG00000170876	TMEM43	ENST00000306077	18628
chr3	14175601	14181601	-	ENSG00000154767	XPC	ENST00000285021	33454
chr3	14175817	14181817	+	ENSG00000170860	LSM3	ENST00000306024	22305
chr3	14399576	14405576	+	ENSG00000131389	SLC6A6	ENST00000613060	86773
chr3	14553075	14559075	-	ENSG00000144596	GRIP2	ENST00000637182	62869
chr3	14648764	14654764	+	ENSG00000154781	CCDC174	ENST00000303688	20895
chr3	14672141	14678141	+	ENSG00000131379	C3orf20	ENST00000253697	97895
chr3	14815962	14821962	+	ENSG00000154783	FGD5	ENST00000285046	115609
chr3	14944583	14950583	+	ENSG00000177463	NR2C2	ENST00000425241	101690
chr3	15062315	15068315	-	ENSG00000131368	MRPS25	ENST00000253686	16803
chr3	15096148	15102148	-	ENSG00000131381	RBSN	ENST00000253699	29075
chr3	15203246	15209246	+	ENSG00000131375	CAPN7	ENST00000253693	46670
chr3	15338368	15344368	-	ENSG00000131370	SH3BP5	ENST00000408919	85718
chr3	15424518	15430518	-	ENSG00000206562	METTL6	ENST00000443029	46243
chr3	15424598	15430598	+	ENSG00000144597	EAF1	ENST00000396842	15015
chr3	15518706	15524706	-	ENSG00000206561	COLQ	ENST00000383788	71573
chr3	15598759	15604759	+	ENSG00000169814	BTD	ENST00000672427	120552
chr3	15598852	15604852	-	ENSG00000131373	HACL1	ENST00000628377	41148
chr3	15856771	15862771	-	ENSG00000206560	ANKRD28	ENST00000399451	192535
chr3	16171709	16177709	+	ENSG00000131386	GALNT15	ENST00000437509	57283
chr3	16261943	16267943	-	ENSG00000154813	DPH3	ENST00000488423	7882
chr3	16262466	16268466	+	ENSG00000154814	OXNAD1	ENST00000606098	84833
chr3	16510699	16516699	-	ENSG00000131378	RFTN1	ENST00000334133	197854
chr3	16667306	16673306	-	ENSG00000092345	DAZL	ENST00000454457	73556
chr3	16799651	16805651	+	ENSG00000154822	PLCL2	ENST00000460467	208433
chr3	18435773	18441773	-	ENSG00000182568	SATB1	ENST00000454909	90833
chr3	18441817	18447817	-	ENSG00000131374	TBC1D5	ENST00000414318	1284445
chr3	19145510	19151510	+	ENSG00000183960	KCNH8	ENST00000328405	387132
chr3	19944009	19950009	-	ENSG00000163576	EFHB	ENST00000344838	67533
chr3	19944097	19950097	+	ENSG00000144566	RAB5A	ENST00000273047	38078
chr3	20009267	20015267	-	ENSG00000183977	PP2D1	ENST00000333083	32306
chr3	20037446	20043446	+	ENSG00000114166	KAT2B	ENST00000263754	113958
chr3	20183191	20189191	-	ENSG00000129810	SGO1	ENST00000306698	25598
chr3	22369632	22375632	-	ENSG00000151789	ZNF385D	ENST00000494118	935620
chr3	23200327	23206327	+	ENSG00000182247	UBE2E2	ENST00000396703	388467
chr3	23802955	23808955	+	ENSG00000170142	UBE2E1	ENST00000306627	85685
chr3	23914139	23920139	+	ENSG00000174748	RPL15	ENST00000456530	7235
chr3	23942286	23948286	+	ENSG00000174738	NR1D2	ENST00000312521	35331
chr3	23943591	23949591	-	ENSG00000197885	NKIRAS1	ENST00000421515	54527
chr3	24491850	24497850	-	ENSG00000151090	THRB	ENST00000646209	377697
chr3	24684887	24690887	+	ENSG00000077092	RARB	ENST00000687676	910008
chr3	25661907	25667907	-	ENSG00000077097	TOP2B	ENST00000264331	66923
chr3	25780073	25786073	+	ENSG00000151093	OXSM	ENST00000452098	8607
chr3	25787039	25793039	-	ENSG00000151092	NGLY1	ENST00000417874	70628
chr3	26620991	26626991	+	ENSG00000179796	LRRC3B	ENST00000648296	93546
chr3	27366383	27372383	-	ENSG00000163491	NEK10	ENST00000691995	262899
chr3	27481420	27487420	-	ENSG00000033867	SLC4A7	ENST00000425128	111699
chr3	27719498	27725498	-	ENSG00000163508	EOMES	ENST00000295743	6549
chr3	28238619	28244619	+	ENSG00000187118	CMC1	ENST00000466830	83523
chr3	28345721	28351721	+	ENSG00000206559	ZCWPW2	ENST00000383768	177637
chr3	28345824	28351824	-	ENSG00000163512	AZI2	ENST00000479665	27777
chr3	28573175	28579175	+	ENSG00000144642	RBMS3	ENST00000636680	1427859
chr3	30603601	30609601	+	ENSG00000163513	TGFBR2	ENST00000295754	87541
chr3	30891661	30897661	-	ENSG00000144644	GADL1	ENST00000282538	168464
chr3	31529925	31535925	+	ENSG00000163527	STT3B	ENST00000295770	104691
chr3	31978262	31984262	-	ENSG00000144645	OSBPL10	ENST00000396556	320437
chr3	31978750	31984750	+	ENSG00000197385	ZNF860	ENST00000360311	9973
chr3	32103620	32109620	+	ENSG00000152642	GPD1L	ENST00000282541	62089
chr3	32235679	32241679	+	ENSG00000170293	CMTM8	ENST00000458535	131642
chr3	32388853	32394853	+	ENSG00000153551	CMTM7	ENST00000334983	63675
chr3	32499852	32505852	-	ENSG00000091317	CMTM6	ENST00000205636	21540
chr3	32567858	32573858	-	ENSG00000144635	DYNC1LI1	ENST00000273130	44884
chr3	32682188	32688188	+	ENSG00000182973	CNOT10	ENST00000328834	88687
chr3	32814997	32820997	+	ENSG00000206557	TRIM71	ENST00000383763	79827
chr3	32948644	32954644	+	ENSG00000183813	CCR4	ENST00000330953	4705
chr3	33094146	33100146	-	ENSG00000170266	GLB1	ENST00000307363	100529
chr3	33094146	33100146	-	ENSG00000188167	TMPPE	ENST00000342462	6724
chr3	33111014	33117014	+	ENSG00000170275	CRTAP	ENST00000320954	33759
chr3	33215810	33221810	-	ENSG00000173705	SUSD5	ENST00000309558	68767
chr3	33274466	33280466	+	ENSG00000153558	FBXL2	ENST00000463736	126196
chr3	33437405	33443405	-	ENSG00000153560	UBP1	ENST00000283629	52069
chr3	33715356	33721356	-	ENSG00000163539	CLASP2	ENST00000399362	222111
chr3	33795571	33801571	+	ENSG00000170248	PDCD6IP	ENST00000457054	71136
chr3	35636525	35642525	+	ENSG00000172995	ARPP21	ENST00000684406	154961
chr3	36377504	36383504	+	ENSG00000144681	STAC	ENST00000273183	167503
chr3	36761553	36767553	-	ENSG00000163673	DCLK3	ENST00000636136	52132
chr3	36942057	36948057	-	ENSG00000168016	TRANK1	ENST00000429976	118237
chr3	36990131	36996131	-	ENSG00000178567	EPM2AIP1	ENST00000322716	8088
chr3	36990350	36996350	+	ENSG00000076242	MLH1	ENST00000536378	57492
chr3	37173360	37179360	-	ENSG00000093167	LRRFIP2	ENST00000354379	123704
chr3	37240271	37246271	+	ENSG00000144674	GOLGA4	ENST00000361924	123608
chr3	37449141	37455141	+	ENSG00000144668	ITGA9	ENST00000264741	371366
chr3	37858880	37864880	+	ENSG00000144677	CTDSPL	ENST00000273179	122589
chr3	37985059	37991059	+	ENSG00000136059	VILL	ENST00000283713	19129
chr3	38026642	38032642	-	ENSG00000187091	PLCD1	ENST00000334661	22146
chr3	38036208	38042208	+	ENSG00000008226	DLEC1	ENST00000308059	84817
chr3	38120083	38126083	-	ENSG00000060971	ACAA1	ENST00000451419	19954
chr3	38135478	38141478	+	ENSG00000172936	MYD88	ENST00000396334	4544
chr3	38162537	38168537	+	ENSG00000172939	OXSR1	ENST00000311806	89947
chr3	38262812	38268812	+	ENSG00000172940	SLC22A13	ENST00000311856	12945
chr3	38279294	38285294	+	ENSG00000144671	SLC22A14	ENST00000448498	36281
chr3	38343798	38349798	+	ENSG00000093217	XYLB	ENST00000650590	73853
chr3	38450890	38456890	+	ENSG00000114739	ACVR2B	ENST00000352511	39252
chr3	38493738	38499738	+	ENSG00000157036	EXOG	ENST00000474071	45423
chr3	38646687	38652687	-	ENSG00000183873	SCN5A	ENST00000333535	101625
chr3	38813286	38819286	-	ENSG00000185313	SCN10A	ENST00000655275	119484
chr3	39048944	39054944	-	ENSG00000168356	SCN11A	ENST00000302328	206180
chr3	39049020	39055020	+	ENSG00000114742	WDR48	ENST00000420940	44651
chr3	39104627	39110627	-	ENSG00000114745	GORASP1	ENST00000319283	11028
chr3	39104680	39110680	+	ENSG00000168026	TTC21A	ENST00000683103	31220
chr3	39151562	39157562	-	ENSG00000144655	CSRNP1	ENST00000514182	12224
chr3	39189596	39195596	-	ENSG00000168334	XIRP1	ENST00000396251	9386
chr3	39278735	39284735	-	ENSG00000168329	CX3CR1	ENST00000358309	18240
chr3	39326709	39332709	+	ENSG00000179934	CCR8	ENST00000326306	3971
chr3	39380370	39386370	+	ENSG00000144659	SLC25A38	ENST00000650617	13981
chr3	39403720	39409720	+	ENSG00000168028	RPSA	ENST00000301821	5822
chr3	39464704	39470704	+	ENSG00000168314	MOBP	ENST00000452959	61775
chr3	39806609	39812609	+	ENSG00000170011	MYRIP	ENST00000302541	450712
chr3	40306707	40312707	+	ENSG00000114784	EIF1B	ENST00000232905	2717
chr3	40384184	40390184	+	ENSG00000168032	ENTPD3	ENST00000301825	41560
chr3	40454292	40460292	+	ENSG00000188846	RPL14	ENST00000338970	11295
chr3	40474122	40480122	+	ENSG00000177873	ZNF619	ENST00000432264	13931
chr3	40474131	40480131	+	ENSG00000177842	ZNF620	ENST00000649142	40398
chr3	40521983	40527983	+	ENSG00000172888	ZNF621	ENST00000490457	49702
chr3	41191741	41197741	+	ENSG00000168036	CTNNB1	ENST00000643541	45208
chr3	41959103	41965103	-	ENSG00000168038	ULK4	ENST00000301831	715504
chr3	42010802	42016802	+	ENSG00000182606	TRAK1	ENST00000487159	212087
chr3	42263185	42269185	-	ENSG00000187094	CCK	ENST00000396169	8359
chr3	42407610	42413610	-	ENSG00000157093	LYZL4	ENST00000287748	13527
chr3	42486299	42492299	+	ENSG00000114812	VIPR1	ENST00000433647	48268
chr3	42578840	42584840	+	ENSG00000008324	SS18L2	ENST00000447630	13274
chr3	42597682	42603682	+	ENSG00000114857	NKTR	ENST00000429888	48053
chr3	42598080	42604080	-	ENSG00000093183	SEC22C	ENST00000417572	53076
chr3	42650697	42656697	+	ENSG00000114853	ZBTB47	ENST00000232974	13883
chr3	42682537	42688537	+	ENSG00000157119	KLHL40	ENST00000287777	7007
chr3	42699798	42705798	-	ENSG00000010282	HHATL	ENST00000441594	10135
chr3	42770253	42776253	-	ENSG00000244607	CCDC13	ENST00000310232	67497
chr3	42801490	42807490	-	ENSG00000181061	HIGD1A	ENST00000321331	21582
chr3	42806462	42812462	+	ENSG00000144648	ACKR2	ENST00000498111	78512
chr3	42806483	42812483	+	ENSG00000240747	KRBOX1	ENST00000426937	133309
chr3	42872898	42878898	-	ENSG00000180432	CYP8B1	ENST00000437102	19893
chr3	42903142	42909142	+	ENSG00000182983	ZNF662	ENST00000440367	13192
chr3	42976341	42982341	+	ENSG00000144649	GASK1A	ENST00000690717	88557
chr3	43103085	43109085	-	ENSG00000144647	POMGNT2	ENST00000687440	26856
chr3	43340351	43346351	+	ENSG00000163788	SNRK	ENST00000468628	81413
chr3	43619011	43625011	-	ENSG00000160746	ANO10	ENST00000292246	256163
chr3	43687893	43693893	+	ENSG00000011198	ABHD5	ENST00000649763	43471
chr3	44238886	44244886	+	ENSG00000173769	TOPAZ1	ENST00000309765	90212
chr3	44335757	44341757	+	ENSG00000179152	TCAIM	ENST00000412611	70694
chr3	44474670	44480670	-	ENSG00000185219	ZNF445	ENST00000396077	45965
chr3	44507636	44513636	-	ENSG00000178917	ZNF852	ENST00000436261	11666
chr3	44562559	44568559	+	ENSG00000196345	ZKSCAN7	ENST00000419137	28614
chr3	44575223	44581223	+	ENSG00000144792	ZNF660	ENST00000416644	16088
chr3	44581888	44587888	+	ENSG00000186448	ZNF197	ENST00000412641	44502
chr3	44645732	44651732	+	ENSG00000169981	ZNF35	ENST00000396056	12059
chr3	44709643	44715643	+	ENSG00000196653	ZNF502	ENST00000449836	11186
chr3	44726596	44732596	+	ENSG00000186446	ZNF501	ENST00000396048	7487
chr3	44758511	44764511	-	ENSG00000163807	KIAA1143	ENST00000484437	23850
chr3	44758721	44764721	+	ENSG00000163808	KIF15	ENST00000438321	91540
chr3	44858904	44864904	+	ENSG00000169964	TMEM42	ENST00000477126	3766
chr3	44871608	44877608	+	ENSG00000163810	TGM4	ENST00000296125	40382
chr3	44973182	44979182	-	ENSG00000163812	ZDHHC3	ENST00000339420	60925
chr3	44973276	44979276	+	ENSG00000075914	EXOSC7	ENST00000481405	59790
chr3	44998548	45004548	+	ENSG00000163815	CLEC3B	ENST00000490386	34523
chr3	45143378	45149378	-	ENSG00000163814	CDCP1	ENST00000296129	64101
chr3	45223287	45229287	-	ENSG00000249992	TMEM158	ENST00000503771	1821
chr3	45385561	45391561	+	ENSG00000011376	LARS2	ENST00000650792	166165
chr3	45552394	45558394	+	ENSG00000144791	LIMD1	ENST00000465039	118112
chr3	45686186	45692186	+	ENSG00000211456	SACM1L	ENST00000455997	56221
chr3	45793536	45799536	-	ENSG00000163817	SLC6A20	ENST00000358525	41087
chr3	45883509	45889509	+	ENSG00000173585	CCR9	ENST00000395963	16665
chr3	45912724	45918724	-	ENSG00000163818	LZTFL1	ENST00000539217	92404
chr3	45937933	45943933	+	ENSG00000172215	CXCR6	ENST00000438735	7404
chr3	45992824	45998824	-	ENSG00000163820	FYCO1	ENST00000296137	77921
chr3	46082825	46088825	-	ENSG00000173578	XCR1	ENST00000683768	68835
chr3	46160604	46166604	+	ENSG00000183625	CCR3	ENST00000357422	103011
chr3	46205313	46211313	-	ENSG00000163823	CCR1	ENST00000296140	6602
chr3	46351111	46357111	+	ENSG00000121807	CCR2	ENST00000445132	6829
chr3	46367946	46373946	+	ENSG00000160791	CCR5	ENST00000292303	5260
chr3	46406514	46412514	+	ENSG00000121797	CCRL2	ENST00000441909	3483
chr3	46482234	46488234	-	ENSG00000012223	LTF	ENST00000443496	49033
chr3	46491611	46497611	+	ENSG00000163825	RTP3	ENST00000684260	6339
chr3	46571534	46577534	+	ENSG00000241186	TDGF1	ENST00000542931	7326
chr3	46603948	46609948	-	ENSG00000163827	LRRC2	ENST00000682605	88599
chr3	46609525	46615525	+	ENSG00000283473	FAM240A	ENST00000640551	14018
chr3	46690679	46696679	-	ENSG00000178038	ALS2CL	ENST00000318962	24684
chr3	46691528	46697528	+	ENSG00000181585	TMIE	ENST00000644830	16325
chr3	46714869	46720869	-	ENSG00000283706	PRSS50	ENST00000315170	5752
chr3	46747891	46753891	-	ENSG00000188086	PRSS45P	ENST00000442359	8541
chr3	46874721	46880721	+	ENSG00000160801	PTH1R	ENST00000449590	26078
chr3	46879172	46885172	-	ENSG00000160808	MYL3	ENST00000654597	47049
chr3	46976666	46982666	+	ENSG00000160796	NBEAL2	ENST00000450053	30035
chr3	46979010	46985010	-	ENSG00000160799	CCDC12	ENST00000292314	60279
chr3	47161113	47167113	-	ENSG00000181555	SETD2	ENST00000409792	147677
chr3	47279944	47285944	+	ENSG00000114648	KLHL18	ENST00000232766	63872
chr3	47280451	47286451	-	ENSG00000088727	KIF9	ENST00000265529	55056
chr3	47378011	47384011	+	ENSG00000076201	PTPN23	ENST00000602307	32424
chr3	47472941	47478941	-	ENSG00000114650	SCAP	ENST00000265565	62260
chr3	47510712	47516712	-	ENSG00000163832	ELP6	ENST00000296149	18072
chr3	47577792	47583792	-	ENSG00000114646	CSPG5	ENST00000383738	18553
chr3	47778893	47784893	-	ENSG00000173473	SMARCC1	ENST00000254480	196624
chr3	47800134	47806134	+	ENSG00000132153	DHX30	ENST00000395745	47058
chr3	48085839	48091839	-	ENSG00000047849	MAP4	ENST00000395734	238143
chr3	48185417	48191417	-	ENSG00000164045	CDC25A	ENST00000302506	31271
chr3	48220347	48226347	+	ENSG00000164047	CAMP	ENST00000296435	2144
chr3	48238101	48244101	+	ENSG00000164048	ZNF589	ENST00000412564	58152
chr3	48298685	48304685	-	ENSG00000172113	NME6	ENST00000451657	10963
chr3	48330661	48336661	-	ENSG00000229453	SPINK8	ENST00000434006	26819
chr3	48369219	48375219	+	ENSG00000164049	FBXW12	ENST00000296438	22506
chr3	48427086	48433086	-	ENSG00000164050	PLXNB1	ENST00000296440	26232
chr3	48437119	48443119	-	ENSG00000164051	CCDC51	ENST00000412398	7949
chr3	48437257	48443257	+	ENSG00000232112	TMA7	ENST00000438607	3951
chr3	48443737	48449737	+	ENSG00000164053	ATRIP	ENST00000320211	20908
chr3	48462811	48468811	+	ENSG00000213689	TREX1	ENST00000433541	1834
chr3	48501826	48507826	-	ENSG00000164054	SHISA5	ENST00000444115	36956
chr3	48553803	48559803	-	ENSG00000114268	PFKFB4	ENST00000232375	39119
chr3	48560781	48566781	-	ENSG00000145040	UCN2	ENST00000273610	2063
chr3	48592329	48598329	-	ENSG00000114270	COL7A1	ENST00000681320	31256
chr3	48606646	48612646	-	ENSG00000010256	UQCRC1	ENST00000203407	10644
chr3	48618769	48624769	-	ENSG00000183396	TMEM89	ENST00000330862	1010
chr3	48632493	48638493	-	ENSG00000225697	SLC26A6	ENST00000337000	9768
chr3	48659886	48665886	-	ENSG00000008300	CELSR3	ENST00000164024	26423
chr3	48682915	48688915	-	ENSG00000213672	NCKIPSD	ENST00000294129	12071
chr3	48737353	48743353	-	ENSG00000068745	IP6K2	ENST00000433104	46897
chr3	48844874	48850874	-	ENSG00000114302	PRKAR2A	ENST00000265563	101288
chr3	48895904	48901904	-	ENSG00000178537	SLC25A20	ENST00000430379	41973
chr3	48915842	48921842	+	ENSG00000177479	ARIH2	ENST00000356401	67540
chr3	48986889	48992889	+	ENSG00000178467	P4HTM	ENST00000343546	17226
chr3	49004062	49010062	+	ENSG00000178252	WDR6	ENST00000395474	8891
chr3	49017459	49023459	+	ENSG00000178057	NDUFAF3	ENST00000326912	2828
chr3	49018251	49024251	-	ENSG00000178149	DALRD3	ENST00000313778	5758
chr3	49026447	49032447	-	ENSG00000178035	IMPDH2	ENST00000679339	5104
chr3	49091071	49097071	-	ENSG00000198218	QRICH1	ENST00000395443	64364
chr3	49101757	49107757	-	ENSG00000172053	QARS1	ENST00000306125	8825
chr3	49117938	49123938	-	ENSG00000172046	USP19	ENST00000453664	12807
chr3	49130118	49136118	-	ENSG00000172037	LAMB2	ENST00000418109	12004
chr3	49163331	49169331	-	ENSG00000177352	CCDC71	ENST00000321895	3796
chr3	49168598	49174598	+	ENSG00000185909	KLHDC8B	ENST00000332780	4888
chr3	49188858	49194858	-	ENSG00000236980	C3orf84	ENST00000545770	14224
chr3	49195428	49201428	+	ENSG00000173421	IHO1	ENST00000296449	59295
chr3	49274232	49280232	-	ENSG00000188315	C3orf62	ENST00000343010	8636
chr3	49337053	49343053	-	ENSG00000114316	USP4	ENST00000265560	62909
chr3	49355353	49361353	-	ENSG00000233276	GPX1	ENST00000419783	1177
chr3	49409423	49415423	+	ENSG00000145022	TCTA	ENST00000273590	4053
chr3	49409538	49415538	-	ENSG00000067560	RHOA	ENST00000678200	53399
chr3	49419593	49425593	-	ENSG00000145020	AMT	ENST00000636587	5795
chr3	49426324	49432324	-	ENSG00000145029	NICN1	ENST00000273598	6991
chr3	49465703	49471703	+	ENSG00000173402	DAG1	ENST00000515359	66915
chr3	49551477	49557477	+	ENSG00000164061	BSN	ENST00000296452	117072
chr3	49671351	49677351	+	ENSG00000164062	APEH	ENST00000296456	9620
chr3	49686474	49692474	-	ENSG00000173531	MST1	ENST00000449682	5527
chr3	49686544	49692544	+	ENSG00000164068	RNF123	ENST00000457726	31983
chr3	49716684	49722684	-	ENSG00000176020	AMIGO3	ENST00000320431	2855
chr3	49720951	49726951	-	ENSG00000173540	GMPPB	ENST00000480687	7107
chr3	49783542	49789542	-	ENSG00000176095	IP6K1	ENST00000321599	62248
chr3	49796873	49802873	-	ENSG00000187492	CDHR4	ENST00000412678	9141
chr3	49800261	49806261	+	ENSG00000185614	INKA1	ENST00000333323	1769
chr3	49810953	49816953	-	ENSG00000182179	UBA7	ENST00000333486	8744
chr3	49853564	49859564	-	ENSG00000183763	TRAIP	ENST00000331456	27963
chr3	49866931	49872931	-	ENSG00000164076	CAMKV	ENST00000463537	11942
chr3	49900873	49906873	-	ENSG00000164078	MST1R	ENST00000296474	16871
chr3	49926541	49932541	-	ENSG00000164077	MON1A	ENST00000645862	22381
chr3	49937186	49943186	+	ENSG00000004534	RBM6	ENST00000434592	159859
