Chr	Start	End	Strand	Gene_ID	Gene_Name	Transcript_ID	Transcript_Length
chr20	50932020	50938020	-	ENSG00000000419	DPM1	ENST00000683466	24120
chr20	50960929	50966929	+	ENSG00000124217	MOCS3	ENST00000244051	5111
chr20	51000656	51006656	-	ENSG00000026559	KCNG1	ENST00000371571	19451
chr20	51385626	51391626	-	ENSG00000101096	NFATC2	ENST00000609943	174205
chr20	51593514	51599514	-	ENSG00000054793	ATP9A	ENST00000338821	171876
chr20	51779331	51785331	-	ENSG00000101115	SALL4	ENST00000217086	20190
chr20	52048663	52054663	-	ENSG00000020256	ZFP64	ENST00000371518	140116
chr20	53492330	53498330	+	ENSG00000182463	TSHZ2	ENST00000371497	522972
chr20	53579925	53585925	-	ENSG00000171940	ZNF217	ENST00000540425	26982
chr20	53940541	53946541	-	ENSG00000064787	BCAS1	ENST00000395961	127053
chr20	54150446	54156446	-	ENSG00000019186	CYP24A1	ENST00000216862	20540
chr20	54225052	54231052	+	ENSG00000101132	PFDN4	ENST00000441080	19957
chr20	54648169	54654169	+	ENSG00000101134	DOK5	ENST00000262593	175576
chr20	55994357	56000357	-	ENSG00000054803	CBLN4	ENST00000064571	8162
chr20	56246815	56252815	+	ENSG00000124089	MC3R	ENST00000243911	1083
chr20	56365663	56371663	+	ENSG00000124098	FAM210B	ENST00000371384	9689
chr20	56366390	56372390	-	ENSG00000087586	AURKA	ENST00000395913	22947
chr20	56403362	56409362	+	ENSG00000101138	CSTF1	ENST00000217109	13717
chr20	56457387	56463387	+	ENSG00000087589	CASS4	ENST00000434344	48126
chr20	56488492	56494492	-	ENSG00000124091	GCNT7	ENST00000243913	34433
chr20	56516449	56522449	+	ENSG00000022277	RTF2	ENST00000357348	50822
chr20	56523075	56529075	+	ENSG00000124103	FAM209A	ENST00000481560	8888
chr20	56533520	56539520	+	ENSG00000213714	FAM209B	ENST00000371325	3274
chr20	56636283	56642283	+	ENSG00000087510	TFAP2C	ENST00000201031	9977
chr20	57165753	57171753	-	ENSG00000101144	BMP7	ENST00000395863	97888
chr20	57340993	57346993	+	ENSG00000054796	SPO11	ENST00000371263	14190
chr20	57355447	57361447	-	ENSG00000256222	MTRNR2L3	ENST00000543500	1051
chr20	57376211	57382211	+	ENSG00000101146	RAE1	ENST00000371242	27988
chr20	57406333	57412333	+	ENSG00000132819	RBM38	ENST00000356208	17937
chr20	57484959	57490959	-	ENSG00000124097	HMGB1P1	ENST00000522557	7407
chr20	57492966	57498966	-	ENSG00000124092	CTCFL	ENST00000423479	29141
chr20	57565121	57571121	+	ENSG00000124253	PCK1	ENST00000319441	7011
chr20	57600846	57606846	-	ENSG00000124256	ZBP1	ENST00000395822	16730
chr20	57645394	57651394	-	ENSG00000124225	PMEPA1	ENST00000265626	63142
chr20	58158150	58164150	+	ENSG00000124237	C20orf85	ENST00000371168	10248
chr20	58215495	58221495	-	ENSG00000124227	ANKRD60	ENST00000457363	10158
chr20	58364507	58370507	+	ENSG00000124209	RAB22A	ENST00000244040	57792
chr20	58448101	58454101	+	ENSG00000124164	VAPB	ENST00000475243	61872
chr20	58456101	58462101	-	ENSG00000198768	APCDD1L	ENST00000371149	56298
chr20	58676524	58682524	+	ENSG00000124222	STX16	ENST00000361830	28271
chr20	58712410	58718410	+	ENSG00000254995	STX16-NPEPL1	ENST00000530122	63976
chr20	58712633	58718633	+	ENSG00000215440	NPEPL1	ENST00000525967	26502
chr20	58908192	58914192	+	ENSG00000087460	GNAS	ENST00000313949	71474
chr20	58982686	58988686	-	ENSG00000101160	CTSZ	ENST00000681011	22552
chr20	58992131	58998131	+	ENSG00000101158	NELFCD	ENST00000602795	13923
chr20	59022475	59028475	-	ENSG00000124172	ATP5F1E	ENST00000243997	6860
chr20	59023654	59029654	+	ENSG00000101162	TUBB1	ENST00000217133	7225
chr20	59030145	59036145	-	ENSG00000101166	PRELID3B	ENST00000355937	9641
chr20	59256113	59262113	+	ENSG00000124203	ZNF831	ENST00000637017	135732
chr20	59322992	59328992	+	ENSG00000124205	EDN3	ENST00000311585	25549
chr20	59844711	59850711	+	ENSG00000087495	PHACTR3	ENST00000359926	270202
chr20	59860571	59866571	-	ENSG00000196074	SYCP2	ENST00000357552	70066
chr20	59933663	59939663	-	ENSG00000132825	PPP1R3D	ENST00000370996	3642
chr20	59945680	59951680	+	ENSG00000196227	FAM217B	ENST00000358293	14916
chr20	60011529	60017529	+	ENSG00000124215	CDH26	ENST00000348616	56106
chr20	61937617	61943617	+	ENSG00000179242	CDH4	ENST00000614565	688356
chr20	61971798	61977798	-	ENSG00000130699	TAF4	ENST00000252996	91083
chr20	62132374	62138374	+	ENSG00000149657	LSM14B	ENST00000279068	12899
chr20	62133733	62139733	-	ENSG00000101182	PSMA7	ENST00000370873	6661
chr20	62179514	62185514	+	ENSG00000184402	SS18L1	ENST00000331758	38745
chr20	62200568	62206568	+	ENSG00000101181	MTG2	ENST00000370823	20540
chr20	62211960	62217960	-	ENSG00000101180	HRH3	ENST00000340177	5318
chr20	62293213	62299213	+	ENSG00000130703	OSBPL2	ENST00000439951	57728
chr20	62305862	62311862	+	ENSG00000130706	ADRM1	ENST00000491935	6769
chr20	62306065	62312065	-	ENSG00000130702	LAMA5	ENST00000252999	58247
chr20	62385520	62391520	+	ENSG00000171858	RPS21	ENST00000343986	1417
chr20	62385634	62391634	-	ENSG00000149679	CABLES2	ENST00000279101	18651
chr20	62407237	62413237	-	ENSG00000130701	RBBP8NL	ENST00000252998	17302
chr20	62460497	62466497	-	ENSG00000130700	GATA5	ENST00000252997	12498
chr20	62669293	62675293	+	ENSG00000101187	SLCO4A1	ENST00000217159	29790
chr20	62759771	62765771	+	ENSG00000101188	NTSR1	ENST00000370501	53935
chr20	62798729	62804729	+	ENSG00000101189	MRGBP	ENST00000370487	5256
chr20	62811000	62817000	+	ENSG00000060491	OGFR	ENST00000290291	9165
chr20	62838005	62844005	-	ENSG00000101190	TCFL5	ENST00000335351	20817
chr20	62838159	62844159	+	ENSG00000092758	COL9A3	ENST00000649368	24109
chr20	62874738	62880738	-	ENSG00000101191	DIDO1	ENST00000266070	60214
chr20	62945475	62951475	+	ENSG00000101193	GID8	ENST00000266069	10328
chr20	62966585	62972585	+	ENSG00000101194	SLC17A9	ENST00000370351	16876
chr20	63002979	63008979	-	ENSG00000125533	BHLHE23	ENST00000370346	1056
chr20	63192429	63198429	-	ENSG00000149658	YTHDF1	ENST00000370339	20702
chr20	63237495	63243495	+	ENSG00000101197	BIRC7	ENST00000342412	4612
chr20	63238390	63244390	-	ENSG00000101198	NKAIN4	ENST00000370307	31304
chr20	63286789	63292789	+	ENSG00000101199	ARFGAP1	ENST00000519273	17004
chr20	63331806	63337806	+	ENSG00000101203	COL20A1	ENST00000358894	41620
chr20	63341069	63347069	-	ENSG00000101204	CHRNA4	ENST00000463705	33924
chr20	63397210	63403210	-	ENSG00000075043	KCNQ2	ENST00000626839	72467
chr20	63485013	63491013	-	ENSG00000101210	EEF1A2	ENST00000675519	11226
chr20	63519206	63525206	+	ENSG00000125534	PPDPF	ENST00000370179	1441
chr20	63525001	63531001	-	ENSG00000101213	PTK6	ENST00000542869	9375
chr20	63535489	63541489	-	ENSG00000125508	SRMS	ENST00000217188	9260
chr20	63552908	63558908	+	ENSG00000125531	FNDC11	ENST00000611891	8017
chr20	63556202	63562202	-	ENSG00000130589	HELZ2	ENST00000467148	13253
chr20	63584605	63590605	-	ENSG00000101216	GMEB2	ENST00000370077	39496
chr20	63640756	63646756	-	ENSG00000197457	STMN3	ENST00000634126	13926
chr20	63693253	63699253	+	ENSG00000258366	RTEL1	ENST00000370018	38443
chr20	63695643	63701643	-	ENSG00000101246	ARFRP1	ENST00000614942	9370
chr20	63695684	63701684	+	ENSG00000026036	RTEL1-TNFRSF6B	ENST00000492259	39384
chr20	63695684	63701684	+	ENSG00000243509	TNFRSF6B	ENST00000369996	2032
chr20	63733141	63739141	+	ENSG00000197114	ZGPAT	ENST00000448100	28676
chr20	63736103	63742103	+	ENSG00000203896	LIME1	ENST00000621325	2785
chr20	63740670	63746670	-	ENSG00000130584	ZBTB46	ENST00000245663	87594
chr20	63741050	63747050	+	ENSG00000125520	SLC2A4RG	ENST00000266077	4274
chr20	63859988	63865988	+	ENSG00000183260	ABHD16B	ENST00000369916	1490
chr20	63888545	63894545	+	ENSG00000101150	TPD52L2	ENST00000611972	26317
chr20	63933011	63939011	+	ENSG00000101152	DNAJC5	ENST00000360864	40885
chr20	63936829	63942829	-	ENSG00000198276	UCKL1	ENST00000354216	16587
chr20	63953704	63959704	-	ENSG00000196700	ZNF512B	ENST00000369888	13226
chr20	63971116	63977116	-	ENSG00000130590	SAMD10	ENST00000369886	5526
chr20	64030100	64036100	+	ENSG00000101161	PRPF6	ENST00000266079	51968
chr20	64036001	64042001	+	ENSG00000196421	C20orf204	ENST00000444463	4657
chr20	64044582	64050582	-	ENSG00000203883	SOX18	ENST00000340356	2057
chr20	64069346	64075346	+	ENSG00000171703	TCEA2	ENST00000361317	15053
chr20	64070181	64076181	-	ENSG00000171700	RGS19	ENST00000332298	6807
chr20	64080376	64086376	-	ENSG00000171695	LKAAEAR1	ENST00000302096	1022
chr20	64097633	64103633	+	ENSG00000125510	OPRL1	ENST00000336866	20551
chr20	64100802	64106802	-	ENSG00000125522	NPBWR2	ENST00000684052	3763
chr20	64225102	64231102	+	ENSG00000196132	MYT1	ENST00000659024	125708
chr20	64284821	64290821	+	ENSG00000203880	PCMTD2	ENST00000299468	32126
chr21	5076294	5082294	-	ENSG00000280071	GATD3B	ENST00000624810	48633
chr21	6120778	6126778	+	ENSG00000275993	SIK1B	ENST00000613488	12647
chr21	6441869	6447869	-	ENSG00000274276	CBSL	ENST00000618024	23171
chr21	6481624	6487624	-	ENSG00000275895	U2AF1L5	ENST00000639996	14632
chr21	6561489	6567489	+	ENSG00000276076	CRYAA2	ENST00000619537	65286
chr21	7766588	7772588	-	ENSG00000277277	FAM243B	ENST00000613894	960
chr21	7774853	7780853	+	ENSG00000273590	SMIM11B	ENST00000623661	28954
chr21	7785703	7791703	-	ENSG00000278961	SMIM34B	ENST00000624951	5251
chr21	7813675	7819675	-	ENSG00000276289	KCNE1B	ENST00000622690	13251
chr21	10603140	10609140	+	ENSG00000274391	TPTE	ENST00000622113	84587
chr21	13642823	13648823	+	ENSG00000166351	POTED	ENST00000299443	36046
chr21	14105813	14111813	-	ENSG00000188992	LIPI	ENST00000681601	102142
chr21	14225372	14231372	+	ENSG00000185272	RBM11	ENST00000468643	12242
chr21	14368115	14374115	-	ENSG00000155304	HSPA13	ENST00000285667	12031
chr21	14482228	14488228	-	ENSG00000155307	SAMSN1	ENST00000647101	173593
chr21	14958235	14964235	-	ENSG00000180530	NRIP1	ENST00000400202	103765
chr21	15877064	15883064	+	ENSG00000155313	USP25	ENST00000400183	150082
chr21	17590579	17596579	+	ENSG00000154639	CXADR	ENST00000400169	80449
chr21	17590653	17596653	-	ENSG00000154640	BTG3	ENST00000348354	19248
chr21	17785974	17791974	-	ENSG00000154642	C21orf91	ENST00000284881	30382
chr21	18264373	18270373	+	ENSG00000154645	CHODL	ENST00000400128	366110
chr21	18266116	18272116	-	ENSG00000154646	TMPRSS15	ENST00000284885	134669
chr21	21540329	21546329	+	ENSG00000154654	NCAM2	ENST00000400546	544920
chr21	25582656	25588656	-	ENSG00000154719	MRPL39	ENST00000307301	21861
chr21	25713503	25719503	-	ENSG00000154723	ATP5PF	ENST00000400099	18524
chr21	25714562	25720562	+	ENSG00000154721	JAM2	ENST00000480456	78304
chr21	25769460	25775460	+	ENSG00000154727	GABPA	ENST00000354828	37890
chr21	25877551	25883551	-	ENSG00000142192	APP	ENST00000359726	290577
chr21	26463216	26469216	-	ENSG00000166265	CYYR1	ENST00000652641	107070
chr21	26832755	26838755	-	ENSG00000154734	ADAMTS1	ENST00000284984	9654
chr21	26914922	26920922	-	ENSG00000154736	ADAMTS5	ENST00000284987	49166
chr21	28869191	28875191	-	ENSG00000156239	N6AMT1	ENST00000351429	13180
chr21	28925144	28931144	-	ENSG00000198862	LTN1	ENST00000614971	64812
chr21	29001384	29007384	-	ENSG00000156253	RWDD2B	ENST00000493196	14965
chr21	29051488	29057488	+	ENSG00000156256	USP16	ENST00000399975	29859
chr21	29053322	29059322	-	ENSG00000156261	CCT8	ENST00000540844	17475
chr21	29172889	29178889	+	ENSG00000156265	MAP3K7CL	ENST00000341618	98256
chr21	29533933	29539933	-	ENSG00000171189	GRIK1	ENST00000399914	403089
chr21	29627751	29633751	+	ENSG00000156273	BACH1	ENST00000422809	303622
chr21	30162565	30168565	-	ENSG00000156282	CLDN17	ENST00000286808	1240
chr21	30211006	30217006	-	ENSG00000156284	CLDN8	ENST00000399899	2091
chr21	30278309	30284309	-	ENSG00000188694	KRTAP24-1	ENST00000340345	1641
chr21	30286145	30292145	-	ENSG00000232263	KRTAP25-1	ENST00000416044	369
chr21	30316124	30322124	-	ENSG00000197683	KRTAP26-1	ENST00000360542	1191
chr21	30334013	30340013	-	ENSG00000206107	KRTAP27-1	ENST00000382835	681
chr21	30345399	30351399	-	ENSG00000186980	KRTAP23-1	ENST00000334160	207
chr21	30368390	30374390	-	ENSG00000182816	KRTAP13-2	ENST00000399889	881
chr21	30393822	30399822	+	ENSG00000198390	KRTAP13-1	ENST00000355459	791
chr21	30422265	30428265	-	ENSG00000240432	KRTAP13-3	ENST00000390690	703
chr21	30428026	30434026	+	ENSG00000186971	KRTAP13-4	ENST00000334068	796
chr21	30437869	30443869	+	ENSG00000186970	KRTAP15-1	ENST00000334067	594
chr21	30476706	30482706	-	ENSG00000184351	KRTAP19-1	ENST00000390689	661
chr21	30484043	30490043	-	ENSG00000186965	KRTAP19-2	ENST00000334055	393
chr21	30488462	30494462	-	ENSG00000244025	KRTAP19-3	ENST00000334063	551
chr21	30493824	30499824	-	ENSG00000186967	KRTAP19-4	ENST00000334058	341
chr21	30498657	30504657	-	ENSG00000186977	KRTAP19-5	ENST00000334151	484
chr21	30538535	30544535	-	ENSG00000186925	KRTAP19-6	ENST00000334046	329
chr21	30557875	30563875	-	ENSG00000244362	KRTAP19-7	ENST00000334849	439
chr21	30587105	30593105	-	ENSG00000206106	KRTAP22-2	ENST00000382830	292
chr21	30590075	30596075	+	ENSG00000212938	KRTAP6-3	ENST00000391624	635
chr21	30595590	30601590	-	ENSG00000186930	KRTAP6-2	ENST00000334897	312
chr21	30598382	30604382	+	ENSG00000186924	KRTAP22-1	ENST00000334680	295
chr21	30610431	30616431	-	ENSG00000184724	KRTAP6-1	ENST00000329122	499
chr21	30613699	30619699	+	ENSG00000244624	KRTAP20-1	ENST00000334664	274
chr21	30617850	30623850	+	ENSG00000206105	KRTAP20-4	ENST00000382828	223
chr21	30632619	30638619	+	ENSG00000184032	KRTAP20-2	ENST00000330798	413
chr21	30640136	30646136	+	ENSG00000206104	KRTAP20-3	ENST00000382826	272
chr21	30715525	30721525	-	ENSG00000231068	KRTAP21-3	ENST00000444335	252
chr21	30743794	30749794	-	ENSG00000187026	KRTAP21-2	ENST00000333892	465
chr21	30752015	30758015	-	ENSG00000187005	KRTAP21-1	ENST00000335093	413
chr21	30809697	30815697	-	ENSG00000183640	KRTAP8-1	ENST00000329621	577
chr21	30826039	30832039	-	ENSG00000274749	KRTAP7-1	ENST00000621162	720
chr21	30877644	30883644	-	ENSG00000182591	KRTAP11-1	ENST00000332378	936
chr21	31035159	31041159	-	ENSG00000206102	KRTAP19-8	ENST00000382822	317
chr21	31115416	31121416	-	ENSG00000156299	TIAM1	ENST00000286827	440561
chr21	31665931	31671931	+	ENSG00000142168	SOD1	ENST00000389995	9265
chr21	31668000	31674000	-	ENSG00000156304	SCAF4	ENST00000286835	61118
chr21	32001064	32007064	+	ENSG00000142149	HUNK	ENST00000270112	131044
chr21	32265228	32271228	-	ENSG00000159055	MIS18A	ENST00000290130	10821
chr21	32308018	32314018	-	ENSG00000142207	URB1	ENST00000382751	81994
chr21	32309290	32315290	+	ENSG00000170262	MRAP	ENST00000399784	20477
chr21	32399511	32405511	-	ENSG00000265590	CFAP298-TCP10L	ENST00000673740	201681
chr21	32494967	32500967	-	ENSG00000242220	TCP10L	ENST00000673907	77526
chr21	32512389	32518389	+	ENSG00000166979	EVA1C	ENST00000435323	102952
chr21	32596354	32602354	-	ENSG00000159079	CFAP298	ENST00000290155	13023
chr21	32625759	32631759	-	ENSG00000159082	SYNJ1	ENST00000382499	99281
chr21	32730899	32736899	-	ENSG00000159086	PAXBP1	ENST00000331923	37856
chr21	32787673	32793673	-	ENSG00000205929	C21orf62	ENST00000479548	23030
chr21	33026196	33032196	+	ENSG00000205927	OLIG2	ENST00000333337	3261
chr21	33069413	33075413	+	ENSG00000184221	OLIG1	ENST00000382348	2272
chr21	33262664	33268664	+	ENSG00000159110	IFNAR2	ENST00000683941	60382
chr21	33294221	33300221	+	ENSG00000243646	IL10RB	ENST00000290200	30854
chr21	33356864	33362864	+	ENSG00000142166	IFNAR1	ENST00000270139	34894
chr21	33429485	33435485	-	ENSG00000142188	TMEM50B	ENST00000420455	47458
chr21	33476348	33482348	+	ENSG00000159128	IFNGR2	ENST00000421802	47029
chr21	33482530	33488530	-	ENSG00000177692	DNAJC28	ENST00000617313	5943
chr21	33500933	33506933	-	ENSG00000159131	GART	ENST00000424203	38959
chr21	33556542	33562542	-	ENSG00000159147	DONSON	ENST00000439593	18821
chr21	33574481	33580481	+	ENSG00000159140	SON	ENST00000356577	34443
chr21	33586386	33592386	-	ENSG00000205758	CRYZL1	ENST00000290244	52532
chr21	33896861	33902861	+	ENSG00000205726	ITSN1	ENST00000381318	257360
chr21	33900455	33906455	-	ENSG00000241837	ATP5PO	ENST00000652380	12359
chr21	34103260	34109260	+	ENSG00000198743	SLC5A3	ENST00000381151	32682
chr21	34140034	34146034	+	ENSG00000243927	MRPS6	ENST00000488492	69810
chr21	34368381	34374381	+	ENSG00000159197	KCNE2	ENST00000290310	7375
chr21	34397112	34403112	-	ENSG00000222018	FAM243A	ENST00000410005	960
chr21	34413961	34419961	+	ENSG00000205670	SMIM11A	ENST00000652570	40904
chr21	34415715	34421715	-	ENSG00000243627	SMIM34A	ENST00000450895	5236
chr21	34443690	34449690	-	ENSG00000180509	KCNE1	ENST00000399286	65520
chr21	34513442	34519442	-	ENSG00000159200	RCAN1	ENST00000313806	98671
chr21	34715223	34721223	+	ENSG00000159212	CLIC6	ENST00000349499	49229
chr21	34884046	34890046	-	ENSG00000159216	RUNX1	ENST00000475045	1117621
chr21	36040686	36046686	-	ENSG00000185917	SETD4	ENST00000399201	35703
chr21	36070166	36076166	+	ENSG00000159228	CBR1	ENST00000530908	3225
chr21	36143562	36149562	+	ENSG00000159231	CBR3	ENST00000290354	11483
chr21	36291274	36297274	+	ENSG00000142197	DOP1B	ENST00000691173	137450
chr21	36373632	36379632	+	ENSG00000159256	MORC3	ENST00000400485	56435
chr21	36416015	36422015	+	ENSG00000159259	CHAF1B	ENST00000314103	33623
chr21	36457621	36463621	-	ENSG00000159261	CLDN14	ENST00000342108	115948
chr21	36746917	36752917	+	ENSG00000159263	SIM2	ENST00000290399	50802
chr21	36747888	36753888	-	ENSG00000159267	HLCS	ENST00000336648	239348
chr21	37016659	37022659	+	ENSG00000183145	RIPPLY3	ENST00000485272	13509
chr21	37059846	37065846	-	ENSG00000185808	PIGP	ENST00000464265	9965
chr21	37200103	37206103	+	ENSG00000182670	TTC3	ENST00000355666	129832
chr21	37220420	37226420	-	ENSG00000157538	VPS26C	ENST00000399000	44499
chr21	37523358	37529358	+	ENSG00000157540	DYRK1A	ENST00000647188	159585
chr21	37620559	37626559	-	ENSG00000157542	KCNJ6	ENST00000645093	497786
chr21	38296406	38302406	+	ENSG00000157551	KCNJ15	ENST00000549805	142372
chr21	38377030	38383030	-	ENSG00000157554	ERG	ENST00000442448	281750
chr21	38821955	38827955	+	ENSG00000157557	ETS2	ENST00000360214	19772
chr21	39171769	39177769	-	ENSG00000183527	PSMG1	ENST00000331573	8682
chr21	39181176	39187176	-	ENSG00000185658	BRWD1	ENST00000333229	129643
chr21	39339315	39345315	-	ENSG00000205581	HMGN1	ENST00000492280	7029
chr21	39402728	39408728	-	ENSG00000157578	LCA5L	ENST00000288350	40050
chr21	39425481	39431481	+	ENSG00000182093	GET1	ENST00000647911	48113
chr21	39512506	39518506	+	ENSG00000285815	GET1-SH3BGR	ENST00000647779	135174
chr21	39512506	39518506	+	ENSG00000185437	SH3BGR	ENST00000380637	69651
chr21	39670137	39676137	+	ENSG00000183778	B3GALT5	ENST00000380620	116695
chr21	39799081	39805081	+	ENSG00000183067	IGSF5	ENST00000380588	56898
chr21	39926397	39932397	+	ENSG00000183036	PCP4	ENST00000462224	61958
chr21	40007999	40013999	-	ENSG00000171587	DSCAM	ENST00000400454	836159
chr21	41279518	41285518	+	ENSG00000182240	BACE2	ENST00000347667	114717
chr21	41354431	41360431	+	ENSG00000183844	FAM3B	ENST00000479810	53219
chr21	41406393	41412393	+	ENSG00000183486	MX2	ENST00000330714	47366
chr21	41463142	41469142	-	ENSG00000184012	TMPRSS2	ENST00000454499	64974
chr21	41467071	41473071	+	ENSG00000157601	MX1	ENST00000679386	43870
chr21	41736369	41742369	-	ENSG00000183421	RIPK4	ENST00000352483	27720
chr21	41795225	41801225	-	ENSG00000141956	PRDM15	ENST00000422911	81248
chr21	41882112	41888112	-	ENSG00000157617	C2CD2	ENST00000380486	68906
chr21	41983831	41989831	-	ENSG00000173276	ZBTB21	ENST00000310826	23529
chr21	42140453	42146453	+	ENSG00000177398	UMODL1	ENST00000400424	80494
chr21	42294244	42300244	+	ENSG00000160179	ABCG1	ENST00000398457	97555
chr21	42308667	42314667	-	ENSG00000160180	TFF3	ENST00000518498	3742
chr21	42343357	42349357	-	ENSG00000160181	TFF2	ENST00000291526	4637
chr21	42359282	42365282	-	ENSG00000160182	TFF1	ENST00000291527	4253
chr21	42368887	42374887	-	ENSG00000160183	TMPRSS3	ENST00000433957	24165
chr21	42444684	42450684	+	ENSG00000160185	UBASH3A	ENST00000319294	43782
chr21	42469486	42475486	-	ENSG00000160188	RSPH1	ENST00000493019	23760
chr21	42578440	42584440	+	ENSG00000160190	SLC37A1	ENST00000398341	81808
chr21	42772509	42778509	+	ENSG00000160191	PDE9A	ENST00000291539	121888
chr21	42840094	42846094	-	ENSG00000160193	WDR4	ENST00000330317	36437
chr21	42906105	42912105	+	ENSG00000160194	NDUFV3	ENST00000460259	29461
chr21	42913803	42919803	-	ENSG00000233056	ERVH48-1	ENST00000447535	8827
chr21	43030931	43036931	+	ENSG00000160199	PKNOX1	ENST00000432907	59421
chr21	43050191	43056191	-	ENSG00000160200	CBS	ENST00000352178	23187
chr21	43089956	43095956	-	ENSG00000160201	U2AF1	ENST00000291552	14614
chr21	43169805	43175805	+	ENSG00000160202	CRYAA	ENST00000291554	3797
chr21	43411483	43417483	-	ENSG00000142178	SIK1	ENST00000270162	12648
chr21	43526186	43532186	-	ENSG00000160207	HSF2BP	ENST00000291560	130302
chr21	43562648	43568648	+	ENSG00000234289	H2BS1	ENST00000599962	466
chr21	43693079	43699079	+	ENSG00000160208	RRP1B	ENST00000340648	36519
chr21	43759307	43765307	+	ENSG00000160209	PDXK	ENST00000468090	43210
chr21	43769521	43775521	-	ENSG00000160213	CSTB	ENST00000640406	3797
chr21	43802293	43808293	+	ENSG00000160214	RRP1	ENST00000497547	15716
