Hugo_Symbol	Missense_Mutation	Nonsense_Mutation	Nonstop_Mutation	Splice_Site	Translation_Start_Site	total	MutatedSamples	AlteredSamples
LDHC	3	0	0	0	0	3	3	3
LDLRAD1	3	0	0	0	0	3	3	3
LECT1	3	0	0	0	0	3	3	3
LEKR1	2	1	0	0	0	3	3	3
LEMD2	3	0	0	0	0	3	3	3
LEO1	3	0	0	0	0	3	3	3
LGALS1	3	0	0	0	0	3	3	3
LGALSL	3	0	0	0	0	3	3	3
LGSN	2	1	0	0	0	3	3	3
LIAS	2	0	0	1	0	3	3	3
LILRB1	2	1	0	0	0	3	3	3
LIMK1	3	0	0	0	0	3	3	3
LIMS2	3	0	0	0	0	3	3	3
LIN28B	3	0	0	0	0	3	3	3
LIN9	3	0	0	0	0	3	3	3
LINS	3	0	0	0	0	3	3	3
LIPC	2	1	0	0	0	3	3	3
LIPF	2	0	0	1	0	3	3	3
LIPH	3	0	0	0	0	3	3	3
LIPI	3	0	0	0	0	3	3	3
LLGL2	3	0	0	0	0	3	3	3
LMAN2	3	0	0	0	0	3	3	3
LMBR1L	3	0	0	0	0	3	3	3
LMBRD2	2	1	0	0	0	3	3	3
LMF1	2	0	0	1	0	3	3	3
LMNA	3	0	0	0	0	3	3	3
LMNTD1	3	0	0	0	0	3	3	3
LMOD3	2	1	0	0	0	3	3	3
LNPEP	2	1	0	0	0	3	3	3
LNX2	3	0	0	0	0	3	3	3
LPCAT1	3	0	0	0	0	3	3	3
LPIN3	3	0	0	0	0	3	3	3
LRFN2	3	0	0	0	0	3	3	3
LRMP	3	0	0	0	0	3	3	3
LRRC23	3	0	0	0	0	3	3	3
LRRC34	3	0	0	0	0	3	3	3
LRRC36	3	0	0	0	0	3	3	3
LRRC45	2	1	0	0	0	3	3	3
LRRC47	3	0	0	0	0	3	3	3
LRRD1	2	1	0	0	0	3	3	3
LRTM2	3	0	0	0	0	3	3	3
LRWD1	3	0	0	0	0	3	3	3
LSG1	3	0	0	0	0	3	3	3
LSM14B	3	0	0	0	0	3	3	3
LTF	3	0	0	0	0	3	3	3
LTV1	3	0	0	0	0	3	3	3
LUM	3	0	0	0	0	3	3	3
LURAP1L	3	0	0	0	0	3	3	3
LYSMD3	2	1	0	0	0	3	3	3
LZTS2	3	0	0	0	0	3	3	3
MAG	3	0	0	0	0	3	3	3
MAGED2	3	0	0	0	0	3	3	3
MALT1	3	0	0	0	0	3	3	3
MAML1	3	0	0	0	0	3	3	3
MAN1A2	1	1	0	1	0	3	3	3
MAP1S	2	1	0	0	0	3	3	3
MAP2K5	2	0	0	1	0	3	3	3
MAP2K6	3	0	0	0	0	3	3	3
MAP3K2	3	0	0	0	0	3	3	3
MAP4K5	3	0	0	0	0	3	3	3
MAP7D1	3	0	0	0	0	3	3	3
MAPK8	2	1	0	0	0	3	3	3
MARK4	3	0	0	0	0	3	3	3
MASP2	3	0	0	0	0	3	3	3
MATN4	2	0	0	1	0	3	3	3
MAVS	3	0	0	0	0	3	3	3
MBD1	3	0	0	0	0	3	3	3
MBD3	3	0	0	0	0	3	3	3
MBNL1	3	0	0	0	0	3	3	3
MBNL2	3	0	0	0	0	3	3	3
MBOAT7	2	1	0	0	0	3	3	3
MBP	3	0	0	0	0	3	3	3
MCAM	2	0	0	1	0	3	3	3
MCCC1	3	0	0	0	0	3	3	3
MCOLN2	3	0	0	0	0	3	3	3
MDM2	3	0	0	0	0	3	3	3
ME2	3	0	0	0	0	3	3	3
MED15	3	0	0	0	0	3	3	3
MED27	3	0	0	0	0	3	3	3
MEF2D	2	0	1	0	0	3	3	3
METTL18	2	1	0	0	0	3	3	3
METTL2A	3	0	0	0	0	3	3	3
MFAP3L	3	0	0	0	0	3	3	3
MFF	3	0	0	0	0	3	3	3
MFSD9	3	0	0	0	0	3	3	3
MGME1	3	0	0	0	0	3	3	3
MIB2	3	0	0	0	0	3	3	3
MICB	3	0	0	0	0	3	3	3
MICU3	3	0	0	0	0	3	3	3
MIEF1	3	0	0	0	0	3	3	3
MIER1	3	0	0	0	0	3	3	3
MIER2	3	0	0	0	0	3	3	3
MINPP1	3	0	0	0	0	3	3	3
MITF	2	0	0	1	0	3	3	3
MKNK2	3	0	0	0	0	3	3	3
MLLT3	3	0	0	0	0	3	3	3
MLX	3	0	0	0	0	3	3	3
MMAB	2	0	0	1	0	3	3	3
MMP10	3	0	0	0	0	3	3	3
MMP13	3	0	0	0	0	3	3	3
MMP2	3	0	0	0	0	3	3	3
MMP9	3	0	0	0	0	3	3	3
MOB1B	2	1	0	0	0	3	3	3
MOGS	3	0	0	0	0	3	3	3
MORF4L1	3	0	0	0	0	3	3	3
MOXD1	3	0	0	0	0	3	3	3
MPI	3	0	0	0	0	3	3	3
MPRIP	3	0	0	0	0	3	3	3
MRE11A	3	0	0	0	0	3	3	3
MRGBP	2	1	0	0	0	3	3	3
MRGPRF	3	0	0	0	0	3	3	3
MRI1	3	0	0	0	0	3	3	3
MRPL48	3	0	0	0	0	3	3	3
MRPL53	3	0	0	0	0	3	3	3
MRPS12	3	0	0	0	0	3	3	3
MRPS21	3	0	0	0	0	3	3	3
MRPS31	3	0	0	0	0	3	3	3
MS4A14	2	1	0	0	0	3	3	3
MS4A4A	3	0	0	0	0	3	3	3
MSH4	2	1	0	0	0	3	3	3
MSI1	3	0	0	0	0	3	3	3
MSL2	3	0	0	0	0	3	3	3
MSLN	3	0	0	0	0	3	3	3
MSX2	2	1	0	0	0	3	3	3
MTCH1	3	0	0	0	0	3	3	3
MTDH	3	0	0	0	0	3	3	3
MTERF2	3	0	0	0	0	3	3	3
MTMR11	3	0	0	0	0	3	3	3
MTMR8	3	0	0	0	0	3	3	3
MTPAP	2	1	0	0	0	3	3	3
MUC15	2	1	0	0	0	3	3	3
MUTYH	3	0	0	0	0	3	3	3
MX2	3	0	0	0	0	3	3	3
MYBBP1A	3	0	0	0	0	3	3	3
MYC	3	0	0	0	0	3	3	3
MYLIP	3	0	0	0	0	3	3	3
MYO1F	3	0	0	0	0	3	3	3
MYO1G	3	0	0	0	0	3	3	3
MYOT	2	1	0	0	0	3	3	3
NAA10	2	0	0	1	0	3	3	3
NAF1	3	0	0	0	0	3	3	3
NANOGNB	3	0	0	0	0	3	3	3
NBR1	2	1	0	0	0	3	3	3
NCAPG	2	1	0	0	0	3	3	3
NCEH1	3	0	0	0	0	3	3	3
NCF1	3	0	0	0	0	3	3	3
NCF4	3	0	0	0	0	3	3	3
NDFIP2	3	0	0	0	0	3	3	3
NDRG1	3	0	0	0	0	3	3	3
NDRG3	3	0	0	0	0	3	3	3
NDRG4	3	0	0	0	0	3	3	3
NDST4	3	0	0	0	0	3	3	3
NDUFA9	3	0	0	0	0	3	3	3
NDUFAB1	3	0	0	0	0	3	3	3
NDUFAF1	3	0	0	0	0	3	3	3
NDUFAF5	3	0	0	0	0	3	3	3
NDUFAF7	3	0	0	0	0	3	3	3
NDUFB9	3	0	0	0	0	3	3	3
NDUFS5	3	0	0	0	0	3	3	3
NDUFV2	3	0	0	0	0	3	3	3
NECAP1	2	1	0	0	0	3	3	3
NEDD1	3	0	0	0	0	3	3	3
NEFH	3	0	0	0	0	3	3	3
NEK1	2	1	0	0	0	3	3	3
NEK4	2	1	0	0	0	3	3	3
NEK6	3	0	0	0	0	3	3	3
NEU3	3	0	0	0	0	3	3	3
NEUROD1	3	0	0	0	0	3	3	3
NFATC1	3	0	0	0	0	3	3	3
NFE2L2	3	0	0	0	0	3	3	3
NFIL3	3	0	0	0	0	3	3	3
NFYC	3	0	0	0	0	3	3	3
NGFRAP1	3	0	0	0	0	3	3	3
NIPAL1	3	0	0	0	0	3	3	3
NIPAL2	3	0	0	0	0	3	3	3
NLRP10	2	1	0	0	0	3	3	3
NMI	3	0	0	0	0	3	3	3
NMNAT1	3	0	0	0	0	3	3	3
NMNAT2	3	0	0	0	0	3	3	3
NMUR2	3	0	0	0	0	3	3	3
NODAL	3	0	0	0	0	3	3	3
NOL4L	3	0	0	0	0	3	3	3
NONO	3	0	0	0	0	3	3	3
NOP56	3	0	0	0	0	3	3	3
NOSTRIN	3	0	0	0	0	3	3	3
NOX1	2	1	0	0	0	3	3	3
NPBWR1	3	0	0	0	0	3	3	3
NPDC1	3	0	0	0	0	3	3	3
NPEPPS	3	0	0	0	0	3	3	3
NPHS1	3	0	0	0	0	3	3	3
NPIPB4	2	1	0	0	0	3	3	3
NPR3	3	0	0	0	0	3	3	3
NPSR1	3	0	0	0	0	3	3	3
NR1D1	3	0	0	0	0	3	3	3
NR1D2	2	1	0	0	0	3	3	3
NR1H4	3	0	0	0	0	3	3	3
NR2E1	2	0	0	1	0	3	3	3
NR2F1	3	0	0	0	0	3	3	3
NR4A1	3	0	0	0	0	3	3	3
NRBP1	2	0	0	1	0	3	3	3
NSUN2	3	0	0	0	0	3	3	3
NSUN3	2	1	0	0	0	3	3	3
NSUN6	2	1	0	0	0	3	3	3
NTAN1	3	0	0	0	0	3	3	3
NUF2	2	1	0	0	0	3	3	3
NUP43	2	1	0	0	0	3	3	3
NUP54	3	0	0	0	0	3	3	3
NXPH1	3	0	0	0	0	3	3	3
NYAP2	3	0	0	0	0	3	3	3
OAS3	3	0	0	0	0	3	3	3
OBFC1	3	0	0	0	0	3	3	3
OCIAD1	2	0	0	1	0	3	3	3
OCLN	3	0	0	0	0	3	3	3
ODAM	3	0	0	0	0	3	3	3
OGFOD1	3	0	0	0	0	3	3	3
OGFRL1	2	1	0	0	0	3	3	3
OLFM4	3	0	0	0	0	3	3	3
ONECUT2	3	0	0	0	0	3	3	3
OPALIN	3	0	0	0	0	3	3	3
OPN4	3	0	0	0	0	3	3	3
OR10A2	3	0	0	0	0	3	3	3
OR10H5	3	0	0	0	0	3	3	3
OR2T33	3	0	0	0	0	3	3	3
OR3A1	3	0	0	0	0	3	3	3
OR51A7	3	0	0	0	0	3	3	3
OR51B4	3	0	0	0	0	3	3	3
OR51B5	3	0	0	0	0	3	3	3
OR51E1	3	0	0	0	0	3	3	3
OR52K1	2	1	0	0	0	3	3	3
OR56A4	3	0	0	0	0	3	3	3
OR5A2	3	0	0	0	0	3	3	3
OR5AN1	3	0	0	0	0	3	3	3
OR5AS1	3	0	0	0	0	3	3	3
OR5AU1	3	0	0	0	0	3	3	3
OR5M3	2	1	0	0	0	3	3	3
OR7C1	3	0	0	0	0	3	3	3
OR8B2	3	0	0	0	0	3	3	3
OR8G1	3	0	0	0	0	3	3	3
ORM2	3	0	0	0	0	3	3	3
OS9	3	0	0	0	0	3	3	3
OSBPL2	3	0	0	0	0	3	3	3
OSBPL5	3	0	0	0	0	3	3	3
OSBPL7	3	0	0	0	0	3	3	3
OSER1	1	0	0	1	1	3	3	3
OSGEPL1	3	0	0	0	0	3	3	3
OSR2	3	0	0	0	0	3	3	3
OTOG	3	0	0	0	0	3	3	3
OVGP1	3	0	0	0	0	3	3	3
OXCT2	3	0	0	0	0	3	3	3
OXGR1	2	1	0	0	0	3	3	3
P2RX5	3	0	0	0	0	3	3	3
P2RX7	2	1	0	0	0	3	3	3
P3H3	3	0	0	0	0	3	3	3
P4HA3	3	0	0	0	0	3	3	3
P4HB	3	0	0	0	0	3	3	3
PABPC1L	3	0	0	0	0	3	3	3
PADI4	3	0	0	0	0	3	3	3
PADI6	3	0	0	0	0	3	3	3
PAF1	2	1	0	0	0	3	3	3
PAK3	3	0	0	0	0	3	3	3
PAK7	3	0	0	0	0	3	3	3
PALMD	3	0	0	0	0	3	3	3
PANX1	3	0	0	0	0	3	3	3
PAPD7	3	0	0	0	0	3	3	3
PAPSS1	3	0	0	0	0	3	3	3
PAQR3	3	0	0	0	0	3	3	3
PARP10	2	0	0	1	0	3	3	3
PARP12	3	0	0	0	0	3	3	3
PATL2	3	0	0	0	0	3	3	3
PAX8	2	1	0	0	0	3	3	3
PBK	2	1	0	0	0	3	3	3
PBX1	3	0	0	0	0	3	3	3
PCCA	3	0	0	0	0	3	3	3
PCDHGA8	2	1	0	0	0	3	3	3
PCDHGC5	3	0	0	0	0	3	3	3
PCGF2	3	0	0	0	0	3	3	3
PCGF6	3	0	0	0	0	3	3	3
PCSK1	3	0	0	0	0	3	3	3
PCTP	3	0	0	0	0	3	3	3
PCYOX1L	3	0	0	0	0	3	3	3
PCYT1A	3	0	0	0	0	3	3	3
PDAP1	3	0	0	0	0	3	3	3
PDCD10	3	0	0	0	0	3	3	3
PDCD2L	3	0	0	0	0	3	3	3
PDCL2	3	0	0	0	0	3	3	3
PDE3B	3	0	0	0	0	3	3	3
PDHX	2	1	0	0	0	3	3	3
PDPR	3	0	0	0	0	3	3	3
PDSS2	3	0	0	0	0	3	3	3
PERP	3	0	0	0	0	3	3	3
PES1	3	0	0	0	0	3	3	3
PEX13	3	0	0	0	0	3	3	3
PEX19	3	0	0	0	0	3	3	3
PEX7	3	0	0	0	0	3	3	3
PGBD2	3	0	0	0	0	3	3	3
PGLYRP3	3	0	0	0	0	3	3	3
PHF11	3	0	0	0	0	3	3	3
PHF19	3	0	0	0	0	3	3	3
PHLDA1	3	0	0	0	0	3	3	3
PHLDB3	3	0	0	0	0	3	3	3
PHTF2	3	0	0	0	0	3	3	3
PHYHIP	3	0	0	0	0	3	3	3
PI4K2B	3	0	0	0	0	3	3	3
PIAS2	3	0	0	0	0	3	3	3
PICK1	3	0	0	0	0	3	3	3
PID1	2	0	0	1	0	3	3	3
PIGO	2	1	0	0	0	3	3	3
PIGT	3	0	0	0	0	3	3	3
PIH1D1	3	0	0	0	0	3	3	3
PIH1D2	3	0	0	0	0	3	3	3
PIK3R2	3	0	0	0	0	3	3	3
PIK3R3	3	0	0	0	0	3	3	3
PIK3R6	3	0	0	0	0	3	3	3
PIP5K1B	3	0	0	0	0	3	3	3
PIP5K1C	3	0	0	0	0	3	3	3
PIPOX	2	1	0	0	0	3	3	3
PIR	3	0	0	0	0	3	3	3
PKD2L2	3	0	0	0	0	3	3	3
PLA2G15	3	0	0	0	0	3	3	3
PLBD2	3	0	0	0	0	3	3	3
PLCD1	2	1	0	0	0	3	3	3
PLCXD1	3	0	0	0	0	3	3	3
PLD3	3	0	0	0	0	3	3	3
PLD4	2	1	0	0	0	3	3	3
PLEKHA1	2	1	0	0	0	3	3	3
PLEKHA7	3	0	0	0	0	3	3	3
PLEKHB2	3	0	0	0	0	3	3	3
PLEKHF2	3	0	0	0	0	3	3	3
PLEKHG3	3	0	0	0	0	3	3	3
PLEKHG5	2	1	0	0	0	3	3	3
PLEKHH3	1	1	0	1	0	3	3	3
PLEKHM3	1	2	0	0	0	3	3	3
PLK1	3	0	0	0	0	3	3	3
PLOD2	2	1	0	0	0	3	3	3
PLOD3	3	0	0	0	0	3	3	3
PLRG1	3	0	0	0	0	3	3	3
PLS1	3	0	0	0	0	3	3	3
PLSCR2	3	0	0	0	0	3	3	3
PLXDC1	3	0	0	0	0	3	3	3
PM20D2	3	0	0	0	0	3	3	3
PMEPA1	2	1	0	0	0	3	3	3
PMPCA	3	0	0	0	0	3	3	3
PNCK	2	0	0	1	0	3	3	3
PNISR	2	1	0	0	0	3	3	3
PNLIPRP1	2	1	0	0	0	3	3	3
PNLIPRP2	3	0	0	0	0	3	3	3
PNMAL2	3	0	0	0	0	3	3	3
POC5	3	0	0	0	0	3	3	3
POFUT1	3	0	0	0	0	3	3	3
POGK	3	0	0	0	0	3	3	3
POLD1	3	0	0	0	0	3	3	3
POLE2	3	0	0	0	0	3	3	3
POLH	2	0	0	1	0	3	3	3
POLM	2	1	0	0	0	3	3	3
POLR1C	2	1	0	0	0	3	3	3
POLR3E	2	1	0	0	0	3	3	3
POLR3GL	3	0	0	0	0	3	3	3
POMGNT1	2	0	0	1	0	3	3	3
POMP	3	0	0	0	0	3	3	3
PON3	3	0	0	0	0	3	3	3
PORCN	3	0	0	0	0	3	3	3
POTEB3	3	0	0	0	0	3	3	3
POTEG	3	0	0	0	0	3	3	3
POU2F1	3	0	0	0	0	3	3	3
POU5F1B	2	1	0	0	0	3	3	3
POU6F1	3	0	0	0	0	3	3	3
PPAN-P2RY11	3	0	0	0	0	3	3	3
PPARD	3	0	0	0	0	3	3	3
PPHLN1	3	0	0	0	0	3	3	3
PPID	2	1	0	0	0	3	3	3
PPIP5K1	3	0	0	0	0	3	3	3
PPM1G	2	0	1	0	0	3	3	3
PPM1J	3	0	0	0	0	3	3	3
PPME1	3	0	0	0	0	3	3	3
PPP1R15A	2	1	0	0	0	3	3	3
PPP1R17	3	0	0	0	0	3	3	3
PPP1R42	3	0	0	0	0	3	3	3
PPP2CA	3	0	0	0	0	3	3	3
PPP2R1A	3	0	0	0	0	3	3	3
PPP5C	3	0	0	0	0	3	3	3
PPP6R3	3	0	0	0	0	3	3	3
PPWD1	2	1	0	0	0	3	3	3
PQBP1	2	0	0	1	0	3	3	3
PQLC2	2	0	0	1	0	3	3	3
PRAME	2	1	0	0	0	3	3	3
PRCP	2	1	0	0	0	3	3	3
PRDM8	3	0	0	0	0	3	3	3
PRDX5	3	0	0	0	0	3	3	3
PRF1	3	0	0	0	0	3	3	3
PRICKLE4	3	0	0	0	0	3	3	3
PRKAR2A	2	1	0	0	0	3	3	3
PRKCI	2	1	0	0	0	3	3	3
PRKCSH	3	0	0	0	0	3	3	3
PRKCZ	3	0	0	0	0	3	3	3
PRMT2	2	1	0	0	0	3	3	3
PRND	3	0	0	0	0	3	3	3
PROB1	3	0	0	0	0	3	3	3
PROKR2	3	0	0	0	0	3	3	3
PRPF19	3	0	0	0	0	3	3	3
PRPF38A	3	0	0	0	0	3	3	3
PRPS2	3	0	0	0	0	3	3	3
PRPSAP2	3	0	0	0	0	3	3	3
PRRC2A	3	0	0	0	0	3	3	3
PRSS36	3	0	0	0	0	3	3	3
PSG3	3	0	0	0	0	3	3	3
PSG8	3	0	0	0	0	3	3	3
PSMB5	3	0	0	0	0	3	3	3
PSMC3	3	0	0	0	0	3	3	3
PSMC6	2	1	0	0	0	3	3	3
PSMD11	3	0	0	0	0	3	3	3
PSMD3	2	1	0	0	0	3	3	3
PSTPIP1	3	0	0	0	0	3	3	3
PTAR1	3	0	0	0	0	3	3	3
PTCD3	1	2	0	0	0	3	3	3
PTGES3	2	1	0	0	0	3	3	3
PTH2R	2	1	0	0	0	3	3	3
PTN	3	0	0	0	0	3	3	3
PTPN11	2	1	0	0	0	3	3	3
PTPN2	3	0	0	0	0	3	3	3
PTPN9	3	0	0	0	0	3	3	3
PUS1	3	0	0	0	0	3	3	3
PWP1	3	0	0	0	0	3	3	3
PXMP4	3	0	0	0	0	3	3	3
QRICH1	3	0	0	0	0	3	3	3
R3HDM1	2	1	0	0	0	3	3	3
RAB11A	1	2	0	0	0	3	3	3
RAB11FIP2	3	0	0	0	0	3	3	3
RAB11FIP5	3	0	0	0	0	3	3	3
RAB13	3	0	0	0	0	3	3	3
RAB37	2	0	0	1	0	3	3	3
RAB3IP	2	1	0	0	0	3	3	3
RABGEF1	3	0	0	0	0	3	3	3
RABGGTA	3	0	0	0	0	3	3	3
RABL2B	3	0	0	0	0	3	3	3
RACGAP1	2	1	0	0	0	3	3	3
RAD23B	3	0	0	0	0	3	3	3
RAG2	3	0	0	0	0	3	3	3
RALBP1	3	0	0	0	0	3	3	3
RANBP3L	2	1	0	0	0	3	3	3
RAP1A	2	0	0	1	0	3	3	3
RAP2B	2	1	0	0	0	3	3	3
RASGRP1	3	0	0	0	0	3	3	3
RASIP1	0	2	0	1	0	3	3	3
RASSF10	3	0	0	0	0	3	3	3
RASSF2	2	0	0	1	0	3	3	3
RBBP5	2	1	0	0	0	3	3	3
RBBP9	2	1	0	0	0	3	3	3
RBM12B	2	1	0	0	0	3	3	3
RBM41	1	1	0	1	0	3	3	3
RBM45	2	1	0	0	0	3	3	3
RBM46	3	0	0	0	0	3	3	3
RBM48	3	0	0	0	0	3	3	3
RBM5	2	1	0	0	0	3	3	3
RBMS1	3	0	0	0	0	3	3	3
RBMXL1	2	1	0	0	0	3	3	3
RCOR3	3	0	0	0	0	3	3	3
RDH11	2	1	0	0	0	3	3	3
REEP1	3	0	0	0	0	3	3	3
REPS1	3	0	0	0	0	3	3	3
RETSAT	2	0	0	1	0	3	3	3
REXO2	3	0	0	0	0	3	3	3
RFFL	3	0	0	0	0	3	3	3
RFNG	3	0	0	0	0	3	3	3
RFX2	3	0	0	0	0	3	3	3
RGL2	3	0	0	0	0	3	3	3
RGP1	3	0	0	0	0	3	3	3
RGPD2	3	0	0	0	0	3	3	3
RGS16	3	0	0	0	0	3	3	3
RGS5	2	0	0	1	0	3	3	3
RGS8	3	0	0	0	0	3	3	3
RHOQ	3	0	0	0	0	3	3	3
RIN2	3	0	0	0	0	3	3	3
RIOK1	3	0	0	0	0	3	3	3
RMDN3	3	0	0	0	0	3	3	3
RNF115	2	1	0	0	0	3	3	3
RNF128	3	0	0	0	0	3	3	3
RNF135	3	0	0	0	0	3	3	3
RNF144A	2	1	0	0	0	3	3	3
RNF34	3	0	0	0	0	3	3	3
RNGTT	2	0	0	1	0	3	3	3
RNPEP	3	0	0	0	0	3	3	3
RNPEPL1	3	0	0	0	0	3	3	3
RNPS1	2	0	0	1	0	3	3	3
ROPN1B	3	0	0	0	0	3	3	3
RP11-35N6.1	3	0	0	0	0	3	3	3
RP2	2	1	0	0	0	3	3	3
RPL26	2	1	0	0	0	3	3	3
RPN1	3	0	0	0	0	3	3	3
RPS6KA1	3	0	0	0	0	3	3	3
RPUSD3	3	0	0	0	0	3	3	3
RPUSD4	3	0	0	0	0	3	3	3
RQCD1	3	0	0	0	0	3	3	3
RRAGD	2	1	0	0	0	3	3	3
RRBP1	3	0	0	0	0	3	3	3
RS1	3	0	0	0	0	3	3	3
RSPH10B	3	0	0	0	0	3	3	3
RSPH6A	2	1	0	0	0	3	3	3
RSPO2	3	0	0	0	0	3	3	3
RSRC2	3	0	0	0	0	3	3	3
RUFY2	2	1	0	0	0	3	3	3
RUFY4	3	0	0	0	0	3	3	3
RUNDC1	3	0	0	0	0	3	3	3
RUNDC3B	2	1	0	0	0	3	3	3
RUSC1	3	0	0	0	0	3	3	3
RWDD2A	3	0	0	0	0	3	3	3
RXFP2	3	0	0	0	0	3	3	3
RXRA	3	0	0	0	0	3	3	3
S1PR1	3	0	0	0	0	3	3	3
SALL3	3	0	0	0	0	3	3	3
SAMD3	3	0	0	0	0	3	3	3
SARDH	3	0	0	0	0	3	3	3
SARS2	2	1	0	0	0	3	3	3
SAT1	3	0	0	0	0	3	3	3
SAXO2	3	0	0	0	0	3	3	3
SBSN	3	0	0	0	0	3	3	3
SBSPON	2	1	0	0	0	3	3	3
SCAMP1	3	0	0	0	0	3	3	3
SCAP	3	0	0	0	0	3	3	3
SCARA3	3	0	0	0	0	3	3	3
SCARA5	2	0	0	1	0	3	3	3
SCCPDH	3	0	0	0	0	3	3	3
SCD5	3	0	0	0	0	3	3	3
SCN1B	2	1	0	0	0	3	3	3
SCN3B	3	0	0	0	0	3	3	3
SCNN1A	3	0	0	0	0	3	3	3
SCNN1D	3	0	0	0	0	3	3	3
SCPEP1	2	0	0	1	0	3	3	3
SCRN1	3	0	0	0	0	3	3	3
SDC2	3	0	0	0	0	3	3	3
SDCBP2	2	1	0	0	0	3	3	3
SDCCAG3	3	0	0	0	0	3	3	3
SDF4	3	0	0	0	0	3	3	3
SDHA	3	0	0	0	0	3	3	3
SEC13	2	1	0	0	0	3	3	3
SEC14L3	3	0	0	0	0	3	3	3
SEC62	3	0	0	0	0	3	3	3
SECTM1	2	1	0	0	0	3	3	3
SELE	2	1	0	0	0	3	3	3
SEMA4G	3	0	0	0	0	3	3	3
SENP2	2	1	0	0	0	3	3	3
SENP5	3	0	0	0	0	3	3	3
SEPP1	2	1	0	0	0	3	3	3
SEPT14	3	0	0	0	0	3	3	3
SEPT5	3	0	0	0	0	3	3	3
SEPT7	3	0	0	0	0	3	3	3
SERHL2	2	1	0	0	0	3	3	3
SERINC1	3	0	0	0	0	3	3	3
SERPINA10	3	0	0	0	0	3	3	3
SERPINA11	1	2	0	0	0	3	3	3
SERPINB4	2	1	0	0	0	3	3	3
SERPINB9	3	0	0	0	0	3	3	3
SERPINF2	3	0	0	0	0	3	3	3
SERPING1	3	0	0	0	0	3	3	3
SERPINI2	2	0	0	1	0	3	3	3
SETDB2	3	0	0	0	0	3	3	3
SETMAR	3	0	0	0	0	3	3	3
SEZ6	3	0	0	0	0	3	3	3
SFRP4	3	0	0	0	0	3	3	3
SFXN5	2	0	0	1	0	3	3	3
SGCG	3	0	0	0	0	3	3	3
SGK494	2	1	0	0	0	3	3	3
SGPL1	2	1	0	0	0	3	3	3
SGPP1	3	0	0	0	0	3	3	3
SH2D3A	3	0	0	0	0	3	3	3
SH3BP1	3	0	0	0	0	3	3	3
SH3BP5	3	0	0	0	0	3	3	3
SH3D21	2	1	0	0	0	3	3	3
SH3GLB2	3	0	0	0	0	3	3	3
SH3TC1	3	0	0	0	0	3	3	3
SHC1	2	1	0	0	0	3	3	3
SHISA6	3	0	0	0	0	3	3	3
SHKBP1	3	0	0	0	0	3	3	3
SHMT2	3	0	0	0	0	3	3	3
SIGLEC12	3	0	0	0	0	3	3	3
SIGLEC5	3	0	0	0	0	3	3	3
SIK2	3	0	0	0	0	3	3	3
SIL1	2	0	0	1	0	3	3	3
SIRT1	3	0	0	0	0	3	3	3
SIRT2	3	0	0	0	0	3	3	3
SKIV2L2	3	0	0	0	0	3	3	3
SLA	3	0	0	0	0	3	3	3
SLAIN1	3	0	0	0	0	3	3	3
SLAMF6	3	0	0	0	0	3	3	3
SLC10A1	3	0	0	0	0	3	3	3
SLC12A8	3	0	0	0	0	3	3	3
SLC16A4	3	0	0	0	0	3	3	3
SLC16A6	3	0	0	0	0	3	3	3
SLC17A3	3	0	0	0	0	3	3	3
SLC17A7	2	0	0	1	0	3	3	3
SLC17A8	2	1	0	0	0	3	3	3
SLC18A2	3	0	0	0	0	3	3	3
SLC1A1	3	0	0	0	0	3	3	3
SLC1A7	3	0	0	0	0	3	3	3
SLC20A1	3	0	0	0	0	3	3	3
SLC22A15	2	1	0	0	0	3	3	3
SLC22A18	3	0	0	0	0	3	3	3
SLC22A3	2	1	0	0	0	3	3	3
SLC22A9	2	0	0	1	0	3	3	3
SLC23A3	3	0	0	0	0	3	3	3
SLC25A10	2	0	0	1	0	3	3	3
SLC25A14	3	0	0	0	0	3	3	3
SLC25A18	3	0	0	0	0	3	3	3
SLC25A20	2	1	0	0	0	3	3	3
SLC25A25	2	1	0	0	0	3	3	3
SLC25A4	3	0	0	0	0	3	3	3
SLC25A53	3	0	0	0	0	3	3	3
SLC26A10	2	1	0	0	0	3	3	3
SLC26A6	2	0	0	1	0	3	3	3
SLC26A8	3	0	0	0	0	3	3	3
SLC27A1	3	0	0	0	0	3	3	3
SLC27A5	2	0	0	1	0	3	3	3
SLC27A6	3	0	0	0	0	3	3	3
SLC28A1	3	0	0	0	0	3	3	3
SLC28A2	2	1	0	0	0	3	3	3
SLC29A4	3	0	0	0	0	3	3	3
SLC2A10	3	0	0	0	0	3	3	3
SLC2A12	3	0	0	0	0	3	3	3
SLC30A4	2	1	0	0	0	3	3	3
SLC30A6	2	1	0	0	0	3	3	3
SLC35B1	2	0	0	1	0	3	3	3
SLC35B4	3	0	0	0	0	3	3	3
SLC35E1	3	0	0	0	0	3	3	3
SLC35F4	3	0	0	0	0	3	3	3
SLC36A2	3	0	0	0	0	3	3	3
SLC37A1	3	0	0	0	0	3	3	3
SLC38A10	3	0	0	0	0	3	3	3
SLC38A2	3	0	0	0	0	3	3	3
SLC38A5	3	0	0	0	0	3	3	3
SLC39A10	3	0	0	0	0	3	3	3
SLC39A13	3	0	0	0	0	3	3	3
SLC43A1	3	0	0	0	0	3	3	3
SLC43A3	3	0	0	0	0	3	3	3
