Chr	Start	End	Name	Score	Strand	Length
chr7	144069811	144075870	OR2A25	0	+	6059
chr7	143222037	143223079	TAS2R40	0	+	1042
chr7	144123176	144131188	OR2A14	0	+	8012
chr19	35143250	35154302	FXYD7	0	+	11052
chr11	49981473	49982535	OR4C12	0	-	1062
chr7	144312419	144322737	OR2A1	0	+	10318
chr14	21653835	21667642	OR4E2	0	+	13807
chr1	109292365	109307011	MYBPHL	0	-	14646
chr7	144109583	144110539	OR2A2	0	+	956
chr11	4367263	4368386	OR52B4	0	-	1123
chr21	34400112	34401072	FAM243A	0	-	960
chr14	23042212	23044060	PSMB11	0	+	1848
chr14	18967434	19003752	POTEM	0	+	36318
chr11	89911111	89922245	TRIM49D1	0	-	11134
chr8	12136435	12138849	USP17L2	0	-	2414
chr17	14235673	14236862	CDRT15	0	-	1189
chr4	9234385	9236046	USP17L15	0	+	1661
chrX	51710512	51712131	CENPVL1	0	+	1619
chr10	22208475	22218015	EBLN1	0	-	9540
chr11	5232678	5243657	HBD	0	-	10979
chrX	24308210	24314069	SUPT20HL2	0	-	5859
chr7	64207090	64220508	ZNF735	0	+	13418
chr19	55759097	55763421	RFPL4A	0	+	4324
chr2	43675151	43676429	C1GALT1C1L	0	-	1278
chrX	24360639	24367839	SUPT20HL1	0	+	7200
chrX	120938701	120942023	CT47A10	0	-	3322
chrX	135118955	135120526	ETDB	0	-	1571
chrX	51617020	51618912	CENPVL3	0	-	1892
chrX	146814106	146814744	CXorf51A	0	-	638
chr6	28525881	28534955	GPX5	0	+	9074
chrX	27460207	27463341	PPP4R3C	0	-	3134
chr12	119593774	119643075	TMEM233	0	+	49301
chrX	153317680	153321767	PNMA6F	0	-	4087
chr17	81165507	81183166	PVALEF	0	+	17659
chr8	7976393	7977985	USP17L3	0	-	1592
chrX	110520312	110523021	TDGF1P3	0	+	2709
chrX	72807425	72808210	FAM236D	0	-	785
chr1	151837819	151840557	C2CD4D	0	-	2738
chr7	143052341	143053282	OR6V1	0	+	941
chr11	71878453	71884561	DEFB131B	0	+	6108
chr10	133623895	133626795	FRG2B	0	-	2900
chrX	120958165	120961487	CT47A6	0	-	3322
chr2	199760544	199851192	FTCDNL1	0	-	90648
chr11	4581743	4593340	OR52I2	0	+	11597
chr6	28161769	28169594	ZKSCAN8P1	0	+	7825
chr2	240906330	240993311	CROCC2	0	+	86981
chrX	27977992	27981449	DCAF8L1	0	-	3457
chr8	12132417	12134099	USP17L7	0	-	1682
chr8	141514638	141518737	ENSG00000226490	0	+	4099
chrX	120943561	120946883	CT47A9	0	-	3322
chrX	120930250	120932301	CT47A12	0	-	2051
chr7	12469621	12542222	ENSG00000226690	0	+	72601
chr13	51082119	51200252	C13orf42	0	-	118133
chrX	120933840	120937158	CT47A11	0	-	3318
chrY	22403461	22417881	RBMY1J	0	+	14420
chr6	31572054	31574324	LTA	0	+	2270
chr12	133218312	133235877	ANHX	0	-	17565
chr4	9339403	9340995	USP17L5	0	+	1592
chr13	57160632	57163653	PRR20D	0	+	3021
chr4	9220152	9221744	USP17L12	0	+	1592
chr15	28553568	28563779	ENSG00000227717	0	+	10211
chr14	103940426	103942561	RD3L	0	-	2135
chr1	23010834	23019100	TEX46	0	-	8266
chr10	59736692	59756041	MRLN	0	-	19349
chr18	57147087	57150410	BOD1L2	0	+	3323
chr9	21239002	21240005	IFNA14	0	-	1003
chr1	248197265	248212925	OR2M3	0	+	15660
chr9	114329869	114333251	ORM2	0	+	3382
chrX	120953282	120956600	CT47A7	0	-	3318
chr19	53266676	53267723	VN1R4	0	-	1047
chr11	113779747	113780500	CLDN25	0	+	753
chrX	135777130	135785298	CT45A5	0	-	8168
chr4	9363129	9364721	USP17L30	0	+	1592
chrY	9398421	9401223	TSPY3	0	+	2802
chr11	61222347	61231694	PGA4	0	+	9347
chr19	55769118	55773420	RFPL4AL1	0	+	4302
chr3	48306842	48333661	SPINK8	0	-	26819
chr10	124445243	124450035	NKX1-2	0	-	4792
chrY	9357797	9360599	TSPY8	0	+	2802
chr1	13068677	13077884	PRAMEF25	0	+	9207
chr4	9334658	9336250	USP17L26	0	+	1592
chr17	48723185	48724758	PRAC2	0	+	1573
chr13	57140918	57157082	PRR20C	0	+	16164
chr11	61203307	61213098	PGA3	0	+	9791
chr4	165277812	165279679	GK3P	0	-	1867
chr4	9170409	9176730	FAM90A26	0	+	6321
chr7	18026770	18027846	PRPS1L1	0	-	1076
chr15	20835372	20866314	POTEB2	0	-	30942
chr9	114656304	114662374	TEX53	0	-	6070
chr6	46746933	46759506	ANKRD66	0	+	12573
chr5	181367268	181368262	OR4F3	0	+	994
chr7	124476371	124476955	SSU72P8	0	+	584
chr3	98263252	98265356	OR5H6	0	+	2104
chrX	120948422	120951744	CT47A8	0	-	3322
chr7	67276941	67289005	SPDYE21	0	+	12064
chr4	9329911	9331503	USP17L25	0	+	1592
chr19	7049321	7051735	MBD3L2	0	+	2414
chr8	7332387	7333979	USP17L1	0	+	1592
chr5	127703391	127941507	CCDC192	0	+	238116
chrX	120967886	120971208	CT47A4	0	-	3322
chr9	114666434	114682192	TEX48	0	-	15758
chr12	11307077	11310436	PRB4	0	-	3359
chrX	140091678	140092911	ENSG00000230707	0	+	1233
chr6	17102050	17131378	STMND1	0	+	29328
chr4	9348893	9350485	USP17L28	0	+	1592
chr21	30718525	30718777	KRTAP21-3	0	-	252
chr3	98130721	98138548	OR5H1	0	+	7827
chr3	146576555	146605346	PLSCR5	0	-	28791
chr17	43780435	43787620	CFAP97D1	0	+	7185
chr19	55540656	55545543	SBK3	0	-	4887
chr4	9210657	9212249	USP17L10	0	+	1592
chr4	9353638	9355230	USP17L29	0	+	1592
chr12	85014311	85036277	TSPAN19	0	-	21966
chr18	5142911	5197503	AKAIN1	0	-	54592
chr3	98497681	98498631	OR5K2	0	+	950
chr19	42866464	42879822	PSG1	0	-	13358
chrX	26160601	26161824	MAGEB6B	0	+	1223
chr1	173635338	173637130	TEX50	0	+	1792
chr2	206651621	206721570	DYTN	0	-	69949
chr16	3370979	3372668	MTRNR2L4	0	-	1689
chr1	201113943	201127184	ASCL5	0	-	13241
chr16	8537605	8590511	TMEM114	0	-	52906
chr21	30289145	30289514	KRTAP25-1	0	-	369
chr4	9325165	9326757	USP17L24	0	+	1592
chr11	4593750	4595013	OR52I1	0	+	1263
chr3	98463201	98472924	OR5K1	0	+	9723
chr4	9224896	9226488	USP17L13	0	+	1592
chr1	12938472	12947580	PRAMEF6	0	-	9108
chr8	12310962	12318316	DEFB130A	0	-	7354
chr8	12064389	12071747	DEFB130B	0	-	7358
chr4	9215405	9216997	USP17L11	0	+	1592
chr9	137227502	137229640	RNF224	0	+	2138
chr3	98166696	98169774	OR5H15	0	+	3078
chr11	57743514	57752675	BTBD18	0	-	9161
chr17	10822470	10838087	PIRT	0	-	15617
chr3	139042102	139044892	PRR23C	0	-	2790
chr2	95207535	95259774	ENSG00000233757	0	+	52239
chr11	89924064	89933063	TRIM49D2	0	+	8999
chrY	9337464	9340284	TSPY4	0	+	2820
chr9	21367424	21368962	IFNA13	0	-	1538
chr15	21846329	21877735	POTEB	0	-	31406
chr16	27066927	27069166	C16orf82	0	+	2239
chr7	124030921	124033067	TMEM229A	0	-	2146
chr13	57167197	57170218	PRR20E	0	+	3021
chr22	20148416	20151055	CCDC188	0	-	2639
chrY	21511372	21549326	RBMY1A1	0	+	37954
chr15	65076746	65079948	KBTBD13	0	+	3202
chrX	9967358	9968352	CLDN34	0	+	994
chr5	170232447	170252575	C5orf58	0	+	20128
chr11	124026798	124030634	OR10G8	0	+	3836
chr11	45906513	45907272	C11orf94	0	-	759
chr4	149351709	149896233	IQCM	0	-	544524
chr9	21227243	21228222	IFNA17	0	-	979
chr22	41909543	41915074	SHISA8	0	-	5531
chr9	129139413	129260575	ENSG00000235007	0	+	121162
chr19	50649445	50659310	C19orf81	0	+	9865
chr2	206642487	206649365	FAM237A	0	+	6878
chr11	95025258	95027596	KDM4E	0	+	2338
chr9	35909490	35937153	SPAAR	0	+	27663
chr4	1402932	1406442	NKX1-1	0	-	3510
chrX	146809771	146810411	CXorf51B	0	+	640
chr15	79282722	79298239	ANKRD34C	0	+	15517
chr4	9344148	9345740	USP17L27	0	+	1592
chr1	152842856	152843983	LCE6A	0	+	1127
chrX	153072454	153075019	PNMA6A	0	+	2565
chr11	125788127	125791600	PATE3	0	+	3473
chr3	98147479	98156614	OR5H14	0	+	9135
chr8	7337115	7338707	USP17L4	0	+	1592
chrX	120972746	120976068	CT47A3	0	-	3322
chr17	35543985	35560819	SLFN14	0	-	16834
chrX	120982476	120985760	CT47A1	0	-	3284
chr17	43216941	43305397	CCDC200	0	-	88456
chr18	11609596	11610612	SLC35G4	0	+	1016
chr7	143183419	143184435	TAS2R39	0	+	1016
chrY	9527880	9530682	TSPY10	0	+	2802
chrX	120872607	120875866	CT47B1	0	-	3259
chr9	135604345	135619893	ENSG00000236543	0	+	15548
chr9	21186694	21187671	IFNA4	0	-	977
chrX	49529869	49529985	GAGE12B	0	+	116
chr3	49177634	49191858	C3orf84	0	-	14224
chr11	124023013	124023948	OR10G9	0	+	935
chr8	7971661	7973253	USP17L8	0	-	1592
chr6	132538290	132539336	TAAR9	0	+	1046
chr4	145680146	145771032	C4orf51	0	+	90886
chr19	7030578	7033011	MBD3L5	0	+	2433
chr11	125833316	125840072	PATE4	0	+	6756
chr13	63746741	63751080	ENSG00000237378	0	+	4339
chr11	48488793	48489722	OR4A47	0	+	929
chr19	45733439	45764541	MEIOSIN	0	+	31102
chr19	9247344	9252625	OR7E24	0	+	5281
chr2	126898864	126902097	TEX51	0	+	3233
chr5	150846521	150900736	IRGM	0	+	54215
chr1	13303539	13308907	PRAMEF33	0	+	5368
chr1	103655760	103664554	AMY1A	0	+	8794
chr15	28347851	28358084	ENSG00000237850	0	-	10233
chrX	120963026	120966348	CT47A5	0	-	3322
chrY	9487313	9489893	TSPY9P	0	+	2580
chrX	40623428	40624136	MPC1L	0	+	708
chrX	135252061	135253583	ETDA	0	+	1522
chr1	247895587	247896531	OR2W3	0	+	944
chr1	247711813	247723764	ENSG00000239395	0	-	11951
chr9	122519141	122520082	OR1J4	0	+	941
chr3	127283783	127288046	PRR20G	0	-	4263
chr1	12824605	12831410	PRAMEF11	0	-	6805
chr8	7015869	7018297	DEFA3	0	-	2428
chr17	41226648	41227652	KRTAP9-2	0	+	1004
chr11	5254392	5678434	ENSG00000239920	0	-	424042
chr19	54333185	54339162	LILRA4	0	-	5977
chr19	54572920	54590287	LILRA2	0	+	17367
chr1	178513109	178548602	TEX35	0	+	35493
chr3	155290227	155293683	STRIT1	0	-	3456
chr8	6996766	6999198	DEFA1B	0	-	2432
chr1	152775140	152777024	LCE1F	0	+	1884
chr19	54850443	54867207	KIR3DL2	0	+	16764
chr21	30425265	30425968	KRTAP13-3	0	-	703
chr17	16929816	16972118	TNFRSF13B	0	-	42302
chr17	41189887	41190639	KRTAP9-1	0	+	752
chr1	62194849	62212328	L1TD1	0	+	17479
chr17	41084150	41085141	KRTAP4-7	0	+	991
chr7	63998874	64016130	ZNF722P	0	+	17256
chr3	109118252	109151401	C3orf85	0	+	33149
chr11	71538025	71539209	KRTAP5-8	0	+	1184
chr17	41101502	41102209	KRTAP4-16	0	-	707
chr17	41249687	41250653	KRTAP9-4	0	+	966
chr11	1620958	1622138	KRTAP5-4	0	-	1180
chr19	54724442	54736632	KIR3DL3	0	+	12190
chr3	70194479	70312638	MDFIC2	0	-	118159
chr16	280450	283010	ARHGDIG	0	+	2560
chr19	43064209	43083045	PSG2	0	-	18836
chrX	120977606	120980928	CT47A2	0	-	3322
chrY	21903618	21918042	RBMY1E	0	-	14424
chr15	43599563	43618800	STRC	0	-	19237
chr7	92468380	92477986	ERVW-1	0	-	9606
chr1	12879212	12886201	PRAMEF4	0	-	6989
chr19	43007656	43026474	PSG11	0	-	18818
chr1	103617427	103625780	AMY2A	0	+	8353
chr21	44646414	44647650	KRTAP10-11	0	+	1236
chr21	34418715	34423951	SMIM34A	0	-	5236
chr6	29353749	29431967	OR5V1	0	-	78218
chr19	54738513	54753052	KIR2DL3	0	+	14539
chr2	219253243	219272197	TUBA4B	0	+	18954
chr1	237004103	237004441	MT1HL1	0	-	338
chr21	30491462	30492013	KRTAP19-3	0	-	551
chr1	152600234	152601086	LCE3C	0	+	852
chr5	178184505	178187371	GMCL2	0	-	2866
chr21	30560875	30561314	KRTAP19-7	0	-	439
chrY	21880076	21894526	RBMY1D	0	-	14450
chr11	71527267	71528669	KRTAP5-7	0	+	1402
chr6	11102489	11111725	ERVFRD-1	0	-	9236
chr17	41177446	41178221	KRTAP4-2	0	-	775
chr20	1226044	1296421	RAD21L1	0	+	70377
chr21	30616425	30616699	KRTAP20-1	0	+	274
chr6	47856673	48111197	PTCHD4	0	-	254524
chr22	25212564	25231870	CRYBB2	0	+	19306
chr19	17816512	17821574	INSL3	0	-	5062
chr5	148221650	148243580	MARCOL	0	+	21930
chr4	164877178	164898965	APELA	0	+	21787
chr19	54069895	54081365	TARM1	0	-	11470
chr4	99636529	99657828	C4orf54	0	-	21299
chr11	66546395	66563334	ACTN3	0	+	16939
chr7	290170	294422	FOXL3	0	+	4252
chr4	164754064	164803795	SMIM31	0	+	49731
chr4	9253378	9254970	USP17L19	0	+	1592
chr4	9267619	9269211	USP17L22	0	+	1592
chr4	9243879	9245471	USP17L17	0	+	1592
chr20	45534196	45547662	EPPIN-WFDC6	0	-	13466
chr5	17610496	17611583	TAF11L12	0	+	1087
chr4	17515165	17527104	CLRN2	0	+	11939
chr5	17444010	17486829	LINC02218	0	+	42819
chr4	56530606	56603507	THEGL	0	+	72901
chr2	96642737	96704887	FER1L5	0	+	62150
chr4	9262872	9264464	USP17L21	0	+	1592
chr10	55599042	55600728	MTRNR2L5	0	+	1686
chr19	39655913	39660647	LGALS16	0	+	4734
chr15	32389599	32403292	GOLGA8K	0	-	13693
chr16	66754640	66801620	TERB1	0	-	46980
chr4	106357392	106368778	GIMD1	0	-	11386
chr4	143996104	144019380	GYPB	0	-	23276
chr14	95866587	95925663	TUNAR	0	+	59076
chr4	165053864	165060554	TRIM75P	0	+	6690
chrX	119078635	119150579	KIAA1210	0	-	71944
chr6	31706904	31717918	LY6G6F-LY6G6D	0	+	11014
chr4	146214515	146232267	REELD1	0	+	17752
chr4	9258124	9259716	USP17L20	0	+	1592
chr5	17634460	17635053	TAF11L14	0	+	593
chr19	35799988	35813299	PRODH2	0	-	13311
chr5	122129622	122182658	ENSG00000250803	0	+	53036
chr4	55819790	55837489	EXOC1L	0	+	17699
chr4	9248630	9250222	USP17L18	0	+	1592
chr4	9272364	9272914	USP17L23	0	+	550
chr3	130081831	130113227	ALG1L2	0	+	31396
chr12	11351823	11355591	PRB1	0	-	3768
chr16	1485886	1488981	PTX4	0	-	3095
chr1	192316992	192367285	RGS21	0	+	50293
chr13	51335773	51364735	SERPINE3	0	+	28962
chr8	30638580	30646064	SMIM18	0	+	7484
chr3	191461163	191461456	PYDC2	0	+	293
chr8	81693631	81695058	SLC10A5	0	-	1427
chr8	10482878	10547585	PRSS51	0	-	64707
chr1	157092043	157112412	ETV3L	0	-	20369
chr6	138215986	138218491	PBOV1	0	-	2505
chr11	59473315	59479361	OR4D10	0	+	6046
chr15	23643549	23647867	MAGEL2	0	-	4318
chr10	122454653	122457352	ARMS2	0	+	2699
chr11	2159779	2161221	INS	0	-	1442
chr14	100879753	100903722	RTL1	0	-	23969
chr11	124012997	124018732	OR10G4	0	+	5735
chr11	56576774	56577721	OR5M10	0	-	947
chr11	90085950	90087131	UBTFL1	0	+	1181
chr11	56609236	56614874	OR5M1	0	-	5638
chr11	59086307	59094786	GLYATL1B	0	+	8479
chr8	143706694	143708109	CCDC166	0	-	1415
chr15	35083410	35085295	NANOGP8	0	-	1885
chr11	56542340	56543257	OR5M11	0	-	917
chr8	7539627	7542450	PRR23D1	0	+	2823
chr11	118003634	118088299	SMIM35	0	-	84665
chr11	124256376	124266224	OR8G5	0	+	9848
chr11	6169355	6170326	OR52B2	0	-	971
chr11	22846922	22860474	CCDC179	0	-	13552
chr8	7778591	7781413	PRR23D2	0	-	2822
chr11	59978020	60031077	OOSP4B	0	+	53057
chr3	73061659	73063337	EBLN2	0	+	1678
chr11	105137714	105531697	CARD18	0	-	393983
chr16	28637654	28658744	NPIPB8	0	+	21090
chr14	21633836	21634940	OR10G2	0	-	1104
chr12	10412312	10436001	ENSG00000255641	0	-	23689
chr17	58166982	58171411	OR4D2	0	+	4429
chr14	22630929	22644352	OR6J1	0	-	13423
chr5	135444226	135452351	TIFAB	0	-	8125
chr11	95049422	95051338	KDM4F	0	+	1916
chr19	40843541	40850447	CYP2A6	0	-	6906
chr1	159834474	159873053	ENSG00000256029	0	-	38579
chrX	55181392	55182442	MTRNR2L10	0	-	1050
chr6	130827406	130837135	SMLR1	0	+	9729
chr20	57358447	57359498	MTRNR2L3	0	-	1051
chr4	155829729	155866277	ASIC5	0	-	36548
chr1	54132686	54200073	ENSG00000256407	0	-	67387
chr18	78979818	79002677	SALL3	0	+	22859
chr12	10010627	10018796	CLEC12B	0	+	8169
chr11	61241175	61251444	PGA5	0	+	10269
chr12	9881489	9895833	KLRF2	0	+	14344
chr12	101155493	101210238	SLC5A8	0	-	54745
chr10	37601440	37602974	MTRNR2L7	0	-	1534
chr17	74367458	74372600	GPR142	0	+	5142
chr11	94512461	94532123	C11orf97	0	+	19662
chr14	18601117	18602097	OR11H12	0	+	980
chr7	141972631	141973773	TAS2R38	0	-	1142
chr19	12017888	12052967	ENSG00000257355	0	-	35079
chr14	36473207	36521149	SFTA3	0	-	47942
chr7	142111718	142222324	MGAM2	0	+	110606
chr12	48727435	48765790	TEX49	0	+	38355
chr7	142252143	142258058	PRSS58	0	-	5915
chr19	52453553	52516882	ZNF578	0	+	63329
chr8	132024238	132085655	ENSG00000258417	0	-	61417
chr14	19712904	19714332	OR11H2	0	-	1428
chr11	49952391	49953419	OR4C13	0	+	1028
chr19	57154021	57167485	DUXA	0	-	13464
chr14	104474678	104605647	TMEM179	0	-	130969
chrY	9466955	9469749	TSPY1	0	+	2794
chr14	20582892	20609795	ENSG00000259060	0	-	26903
chr17	7481446	7483496	SLC35G6	0	+	2050
chr11	122115340	122116215	BLID	0	-	875
chr16	33844784	33845229	IGHV3OR16-17	0	-	445
chr16	89195761	89201651	SLC22A31	0	-	5890
chr2	94588522	94604573	ENSG00000259916	0	+	16051
chr19	7914830	7919097	TGFBR3L	0	+	4267
chr9	136249973	136306901	CCDC187	0	-	56928
chr9	109130293	109167249	FRRS1L	0	-	36956
chr3	150882997	150941743	ENSG00000260234	0	-	58746
chr17	42122804	42123352	HSPB9	0	+	548
chr17	21692523	21704612	KCNJ18	0	+	12089
chr4	190173774	190185942	DUX4	0	+	12168
chr9	67832765	67920552	ANKRD20A1	0	+	87787
chr16	71429980	71442054	TLE7	0	-	12074
chrX	111511645	111522399	SERTM2	0	+	10754
chr20	1540144	1620009	ENSG00000260861	0	-	79865
chr20	31968151	32003387	XKR7	0	+	35236
chr16	19285731	19322145	CLEC19A	0	+	36414
chr15	30135051	30148748	GOLGA8T	0	+	13697
chr6	31010474	31035402	MUC22	0	+	24928
chr12	51817899	51848718	FIGNL2	0	-	30819
chr19	50776141	50793142	ENSG00000261341	0	-	17001
chr10	46888	74163	TUBB8	0	-	27275
chr16	33360274	33363478	TP53TG3B	0	+	3204
chr8	144352219	144354914	TMEM249	0	-	2695
chr15	28841832	28848675	GOLGA6L7	0	-	6843
chr15	55408495	55418798	C15orf65	0	+	10303
chr8	143080630	143083486	LY6L	0	+	2856
chr8	144330565	144336482	SCRT1	0	-	5917
chr16	72063148	72077246	HPR	0	+	14098
chr15	23354748	23367231	GOLGA8S	0	+	12483
chr8	66946501	66962591	TCF24	0	-	16090
chr9	137168854	137171984	ENSG00000261793	0	-	3130
chr15	30604028	30617752	GOLGA8H	0	+	13724
chr17	55448433	55511444	SMIM36	0	-	63011
chr19	49423749	49428987	GFY	0	+	5238
chr16	2988256	3002016	GREP1	0	+	13760
chr17	4801159	4807013	C17orf114	0	-	5854
chr6	44216926	44218234	MYMX	0	+	1308
chr7	73075972	73086038	SPDYE9	0	-	10066
chr6	138377905	138383486	SMIM28	0	+	5581
chr17	3062669	3063607	OR1D5	0	-	938
chr19	51388289	51390591	C19orf84	0	-	2302
chr16	68013436	68015911	DPEP2NB	0	-	2475
chr10	47322454	47327588	GDF2	0	+	5134
chr10	5154140	5185187	AKR1C8P	0	-	31047
chr17	10443290	10469559	MYH4	0	-	26269
chr10	47918739	47923524	NPY4R2	0	+	4785
chr10	47348363	47357881	RBP3	0	+	9518
chr17	27798806	27893365	ENSG00000266202	0	-	94559
chr7	130730697	130734207	KLF14	0	-	3510
chr10	47300197	47313577	GDF10	0	+	13380
chr19	44329695	44401608	ENSG00000267173	0	-	71913
chr19	11466240	11505698	ENSG00000267477	0	-	39458
chr19	56272748	56310454	EDDM13	0	+	37706
chr14	69569799	69574871	CCDC177	0	-	5072
chrX	48383516	48393347	SSX4	0	+	9831
chr19	41907704	41928449	ERFL	0	-	20745
chr19	57487718	57517559	ENSG00000268107	0	+	29841
chr19	57437970	57477536	ENSG00000268163	0	-	39566
chr19	56643159	56657247	SMIM17	0	+	14088
chrX	154182596	154196861	OPN1MW	0	+	14265
chr5	116032324	116060118	ARL14EPL	0	+	27794
chrX	102215301	102229532	TCP11X1	0	+	14231
chr17	137569	139067	SCGB1C2	0	+	1498
chr19	8630633	8681151	NFILZ	0	+	50518
chrX	105218929	105220694	TEX13A	0	-	1765
chr19	49017496	49020523	ENSG00000268655	0	-	3027
chr19	22832291	22858667	ZNF723	0	+	26376
chrX	149592512	149595314	HSFX2	0	-	2802
chr5	17490967	17492076	H3Y2	0	-	1109
chrX	135713639	135723539	CT45A1	0	+	9900
chrX	143711955	143721423	SPANXN2	0	-	9468
chrX	72781865	72782660	FAM236B	0	-	795
chr19	17436611	17460804	ENSG00000269035	0	-	24193
chr19	22974883	23003176	ZNF728	0	-	28293
chrX	135759846	135768191	CT45A3	0	-	8345
chr19	21405159	21491266	ENSG00000269237	0	+	86107
chrX	102247167	102326722	NXF2	0	+	79555
chrX	154257538	154271805	OPN1MW3	0	+	14267
chr5	17654868	17655849	H3Y1	0	-	981
chrX	72872025	72943837	DMRTC1	0	-	71812
chrX	135881063	135893444	CT45A10	0	-	12381
chr19	56774547	56840731	ZIM2	0	-	66184
chr19	17390509	17394158	CCDC194	0	-	3649
chrX	48402082	48411960	SSX4B	0	-	9878
chr19	58395656	58397079	RNF225	0	+	1423
chr6	77650274	77927045	MEI4	0	+	276771
chr1	237943724	237945275	MTRNR2L11	0	-	1551
chr1	146344006	146344765	PPIAL4H	0	-	759
chr17	35854946	35868891	HEATR9	0	-	13945
chr4	116298876	116300320	MTRNR2L13	0	+	1444
chr1	13254212	13263314	PRAMEF5	0	+	9102
chr7	142666272	142667718	MTRNR2L6	0	+	1446
chr17	35744511	35753239	GAS2L2	0	-	8728
chr17	35760887	35765079	C17orf50	0	+	4192
chrX	135863418	135871812	CT45A9	0	-	8394
chrX	135811668	135820012	CT45A2	0	-	8344
chr1	144372875	144373634	PPIAL4E	0	-	759
chr5	136191468	136193162	SMIM32	0	-	1694
chr4	186426546	186555328	ENSG00000272297	0	-	128782
chr21	44600597	44602174	KRTAP10-7	0	+	1577
chr12	53985845	54034888	ENSG00000273049	0	+	49043
chr12	13437942	13982002	GRIN2B	0	-	544060
chr19	41837074	41844697	LYPD4	0	-	7623
chr1	143894544	143905977	H3-2	0	-	11433
chr4	573880	576295	TMEM271	0	-	2415
chr9	41126435	41128681	FOXD4L6	0	-	2246
chr7	73019719	73029766	SPDYE8	0	-	10047
chr15	86079871	87049169	AGBL1	0	+	969298
chrX	135829229	135837280	CT45A7	0	-	8051
chr6	27815022	27815489	H2BC14	0	+	467
chr15	23324535	23334196	ENSG00000273756	0	-	9661
chr19	44501677	44529788	CEACAM20	0	-	28111
chr15	23127066	23136822	GOLGA6L1	0	-	9756
chrX	154884972	154885558	H2AB1	0	+	586
chr10	46286345	46330207	ANTXRL	0	+	43862
chr22	18516344	18518161	GGTLC3	0	-	1817
chr8	73241331	73259530	C8orf89	0	-	18199
chr7	73104008	73155431	SPDYE10P	0	-	51423
chrX	50365409	50470825	DGKK	0	-	105416
chr22	21383374	21389478	RIMBP3B	0	+	6104
chr6	26240393	26240793	H4C6	0	+	400
chr6	27893425	27893891	H2BC17	0	+	466
chr17	36013056	36017972	CCL23	0	-	4916
chr21	30829039	30829759	KRTAP7-1	0	-	720
chr1	13049476	13056575	PRAMEF27	0	-	7099
chr6	27147106	27147562	H2AC12	0	+	456
chr22	22484421	22508742	ZNF280B	0	-	24321
chr16	33303739	33306935	TP53TG3E	0	+	3196
chr6	27873148	27873534	H4C13	0	-	386
chr17	35976493	35981497	CCL16	0	-	5004
chr6	27837880	27838375	H2AC15	0	-	495
chr6	27871845	27872346	H3C11	0	-	501
chr17	38835086	38841438	C17orf98	0	-	6352
chrX	72938163	72938958	FAM236A	0	+	795
chr18	46968695	46969912	ELOA3CP	0	-	1217
chr7	2474728	2476894	GRIFIN	0	-	2166
chr8	6808517	6835524	XKR5	0	-	27007
chr6	26246611	26246996	H4C7	0	-	385
chr6	26020451	26020958	H3C1	0	+	507
chr17	35934518	35943713	LYZL6	0	-	9195
chr22	18605815	18611919	RIMBP3	0	-	6104
chr9	66986304	66992583	SPATA31A3	0	-	6279
chr7	73047862	73057911	SPDYE11	0	-	10049
chr9	61190003	61196280	SPATA31A7	0	+	6277
chr21	6499203	6564489	CRYAA2	0	+	65286
chr9	104604671	104605627	OR13C2	0	-	956
chr9	66106815	66179474	ANKRD20A3P	0	-	72659
chr14	21667886	21673818	OR4E1	0	-	5932
chr21	7816675	7829926	KCNE1B	0	-	13251
chr6	27814302	27814777	H2AC14	0	-	475
chr6	26043227	26043713	H2BC3	0	-	486
chr10	47995322	47999791	FAM25C	0	-	4469
chr9	60914407	60920653	SPATA31A5	0	+	6246
chr1	17372196	17401699	PADI6	0	+	29503
chr6	27865317	27865798	H2AC16	0	+	481
chr22	23998401	24005453	GSTT4	0	-	7052
chr1	13060769	13062878	HNRNPCL3	0	+	2109
chr6	26188710	26189112	H4C4	0	-	402
chr17	2720801	2749652	CCDC92B	0	-	28851
chr21	7769588	7770548	FAM243B	0	-	960
chr15	20531856	20541800	GOLGA6L6	0	-	9944
chr17	38324571	38343956	GPR179	0	-	19385
chr16	71929538	72000402	PKD1L3	0	-	70864
chr19	46424697	46428936	PNMA8C	0	-	4239
chrX	119072960	119076373	ENSG00000277535	0	+	3413
chr9	104598457	104599413	OR13C5	0	-	956
chrX	155459415	155460005	H2AB3	0	-	590
chr10	47744717	47763592	ENSG00000277758	0	-	18875
chr6	26250142	26250635	H3C7	0	-	493
chrX	155380709	155381299	H2AB2	0	+	590
chr15	22459123	22469226	GOLGA6L22	0	+	10103
chr11	5893208	5902730	OR52E5	0	+	9522
chrX	154271265	154295853	TEX28	0	-	24588
chrX	135846497	135854538	CT45A8	0	-	8041
chr22	37204237	37212477	SSTR3	0	-	8240
chrX	135794685	135802787	CT45A6	0	-	8102
chr6	26033092	26033618	H2AC4	0	-	526
chr17	37375985	37392708	C17orf78	0	+	16723
chr15	21405401	21440499	POTEB3	0	-	35098
chr15	71792638	71818259	NR2E3	0	+	25621
chr6	26272931	26273412	H2BC10	0	+	481
chr6	26021649	26022050	H4C1	0	+	401
chrX	120877496	120878924	ENSG00000278646	0	-	1428
chr7	151190873	151205496	IQCA1L	0	-	14623
chr6	26026896	26027283	H4C2	0	-	387
chrX	153271618	153277803	PWWP4	0	+	6185
