0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	Middle	Start	End
chr15	90881741	90884035	0																														90882888	-1147	1147
chr15	90951225	90954353	3	-161.0	-450.0	-381.0																											90952789	-1564	1564
chr15	90954608	90958323	0																														90956465	-1857	1858
chr15	97960175	97961981	1	207.0																													97961078	-903	903
chr15	98648041	98651751	1	260.0																													98649896	-1855	1855
chr16	79004	83212	4	-1980.0	1583.0	-2078.0	-1986.0																										81108	-2104	2104
chr16	173302	177107	2	1708.0	1654.0																												175204	-1902	1903
chr16	276995	283365	0																														280180	-3185	3185
chr16	284032	287503	3	199.0	-892.0	570.0																											285767	-1735	1736
chr16	345893	350303	6	1717.0	1289.0	1518.0	1744.0	1671.0	1928.0																								348098	-2205	2205
chr16	396796	401800	1	-331.0																													399298	-2502	2502
chr16	520319	526480	0																														523399	-3080	3081
chr16	526893	530999	0																														528946	-2053	2053
chr16	633191	638855	2	1120.0	738.0																												636023	-2832	2832
chr16	646228	650683	4	472.0	158.0	40.0	87.0																										648455	-2227	2228
chr16	1442531	1449768	2	2176.0	-1402.0																												1446149	-3618	3619
chr16	1609249	1616076	0																														1612662	-3413	3414
chr16	1677008	1680512	0																														1678760	-1752	1752
chr16	1703559	1709854	1	181.0																													1706706	-3147	3148
chr16	2039835	2045019	2	2252.0	-1210.0																												2042427	-2592	2592
chr16	2156627	2160768	0																														2158697	-2070	2071
chr16	2242306	2249429	1	-1033.0																													2245867	-3561	3562
chr16	2249484	2252743	0																														2251113	-1629	1630
chr16	2253285	2258228	0																														2255756	-2471	2472
chr16	2261938	2266817	4	2072.0	202.0	80.0	1267.0																										2264377	-2439	2440
chr16	2266902	2270359	0																														2268630	-1728	1729
chr16	2270436	2277308	1	2074.0																													2273872	-3436	3436
chr16	2337000	2341264	0																														2339132	-2132	2132
chr16	2452897	2458673	0																														2455785	-2888	2888
chr16	2478020	2482014	0																														2480017	-1997	1997
chr16	2536636	2539020	0																														2537828	-1192	1192
chr16	2719028	2724466	0																														2721747	-2719	2719
chr16	2753952	2755513	0																														2754732	-780	781
chr16	2860953	2863619	0																														2862286	-1333	1333
chr16	3045995	3048651	0																														3047323	-1328	1328
chr16	3308347	3311678	0																														3310012	-1665	1666
chr16	3489448	3493194	0																														3491321	-1873	1873
chr16	3580119	3583695	3	-1462.0	-514.0	-585.0																											3581907	-1788	1788
chr16	4267571	4274244	4	-1856.0	-1846.0	-1836.0	-1828.0																										4270907	-3336	3337
chr16	4473325	4477995	0																														4475660	-2335	2335
chr16	4688036	4694986	4	2259.0	-2299.0	-2851.0	-2559.0																										4691511	-3475	3475
chr16	4695796	4701454	1	-736.0																													4698625	-2829	2829
chr16	4759564	4764820	1	-560.0																													4762192	-2628	2628
chr16	4803527	4805307	0																														4804417	-890	890
chr16	8675013	8677532	0																														8676272	-1259	1260
chr16	8784020	8786677	0																														8785348	-1328	1329
chr16	8791022	8792897	0																														8791959	-937	938
chr16	8883352	8887083	0																														8885217	-1865	1866
chr16	9091183	9093543	0																														9092363	-1180	1180
chr16	11795659	11799814	0																														11797736	-2077	2078
chr16	11800174	11803132	0																														11801653	-1479	1479
chr16	11913819	11916936	1	-170.0																													11915377	-1558	1559
chr16	13919696	13923003	1	1162.0																													13921349	-1653	1654
chr16	14632648	14635645	0																														14634146	-1498	1499
chr16	18798406	18802975	1	1856.0																													18800690	-2284	2285
chr16	18925489	18927999	0																														18926744	-1255	1255
chr16	19066724	19069103	1	-774.0																													19067913	-1189	1190
chr16	19113540	19116200	2	-870.0	-1196.0																												19114870	-1330	1330
chr16	19714030	19715936	2	754.0	836.0																												19714983	-953	953
chr16	20805632	20807697	1	-419.0																													20806664	-1032	1033
chr16	20896243	20898430	0																														20897336	-1093	1094
chr16	20899361	20904273	0																														20901817	-2456	2456
chr16	21300739	21302876	0																														21301807	-1068	1069
chr16	21951951	21955362	0																														21953656	-1705	1706
chr16	22296690	22301594	0																														22299142	-2452	2452
chr16	23146949	23150213	0																														23148581	-1632	1632
chr16	23521879	23524476	0																														23523177	-1298	1299
chr16	23556018	23559046	0																														23557532	-1514	1514
chr16	24538940	24541089	0																														24540014	-1074	1075
chr16	25110726	25112562	1	-97.0																													25111644	-918	918
chr16	25256527	25258525	1	461.0																													25257526	-999	999
chr16	28819955	28826025	0																														28822990	-3035	3035
chr16	28838528	28846122	6	-1932.0	-654.0	-760.0	-3591.0	-1768.0	-2100.0																								28842325	-3797	3797
chr16	28980518	28983444	2	522.0	-29.0																												28981981	-1463	1463
chr16	28984813	28992064	2	3020.0	2274.0																												28988438	-3625	3626
chr16	29791768	29793786	0																														29792777	-1009	1009
chr16	29801872	29808524	6	-2468.0	2376.0	1171.0	36.0	-2651.0	-3044.0																								29805198	-3326	3326
chr16	29820506	29821933	0																														29821219	-713	714
chr16	29822463	29827467	0																														29824965	-2502	2502
chr16	29898762	29901811	1	-1357.0																													29900286	-1524	1525
chr16	29966850	29971531	2	1059.0	1058.0																												29969190	-2340	2341
chr16	30054565	30059786	0																														30057175	-2610	2611
chr16	30068401	30074981	8	2050.0	1836.0	1608.0	1416.0	2853.0	3042.0	2162.0	2774.0																						30071691	-3290	3290
chr16	30075101	30076247	0																														30075674	-573	573
chr16	30175466	30181169	0																														30178317	-2851	2852
chr16	30182803	30190232	3	80.0	-314.0	-1594.0																											30186517	-3714	3715
chr16	30200505	30207655	2	-250.0	-1878.0																												30204080	-3575	3575
chr16	30350971	30354406	1	-537.0																													30352688	-1717	1718
chr16	30355160	30360133	4	-1973.0	-799.0	-1425.0	-475.0																										30357646	-2486	2487
chr16	30381003	30386326	7	2200.0	1368.0	2546.0	2639.0	1513.0	2597.0	1873.0																							30383664	-2661	2662
chr16	30406346	30412203	0																														30409274	-2928	2929
chr16	30572486	30573824	0																														30573155	-669	669
chr16	30574648	30577357	0																														30576002	-1354	1355
chr16	30581880	30587051	6	1458.0	1164.0	1314.0	-706.0	1086.0	1791.0																								30584465	-2585	2586
chr16	30587426	30587744	0																														30587585	-159	159
chr16	30651075	30657065	7	1083.0	-799.0	2233.0	-2210.0	-2321.0	-2206.0	-2176.0																							30654070	-2995	2995
chr16	30657312	30663362	2	-2239.0	-2127.0																												30660337	-3025	3025
chr16	30697783	30699763	0																														30698773	-990	990
chr16	30745576	30746998	0																														30746287	-711	711
