Chr	Start	End	Name	Score	Strand	Length
chr6	18155329	18223854	KDM1B	0	+	68525
chr8	43140464	43202855	HGSNAT	0	+	62391
chr9	82979590	83063177	RASEF	0	-	83587
chr9	83739425	83829516	GKAP1	0	-	90091
chr9	83834099	83921465	KIF27	0	-	87366
chr9	83938311	83956986	C9orf64	0	-	18675
chr9	83968083	83980616	HNRNPK	0	-	12533
chr9	110365248	110579880	SVEP1	0	-	214632
chr7	142871208	142885745	TRPV6	0	-	14537
chr9	98731329	98796965	ANKS6	0	-	65636
chr9	94603133	94640249	FBP1	0	-	37116
chr9	101473170	101533537	PGAP4	0	-	60367
chr7	73834590	73842516	METTL27	0	-	7926
chrX	38801440	38806537	MID1IP1	0	+	5097
chr9	112486827	112669397	KIAA1958	0	+	182570
chrX	23334849	23404374	PTCHD1	0	+	69525
chr9	113297093	113303376	RNF183	0	-	6283
chrX	100291644	100410273	PCDH19	0	-	118629
chrX	15319452	15335554	PIGA	0	-	16102
chr9	123109500	123268586	STRBP	0	-	159086
chr7	73768997	73770270	CLDN3	0	-	1273
chr9	125261794	125367207	GAPVD1	0	+	105413
chr9	93096217	93113283	CARD19	0	+	17066
chr9	93184122	93320572	WNK2	0	+	136450
chr9	96385941	96418370	ZNF367	0	-	32429
chrX	84317874	84502479	HDX	0	-	184605
chr9	32553001	32573184	NDUFB6	0	-	20183
chr9	33383179	33402682	AQP7	0	-	19503
chr9	33461353	33473930	NOL6	0	-	12577
chr9	33441156	33447596	AQP3	0	-	6440
chr9	35053928	35072668	VCP	0	-	18740
chr9	35088688	35096601	PIGO	0	-	7913
chr9	35099776	35103195	STOML2	0	-	3419
chrX	80669503	80809877	BRWD3	0	-	140374
chr13	87671371	87696272	SLITRK5	0	+	24901
chr9	36572862	36677683	MELK	0	+	104821
chr10	22928024	23038523	ARMC3	0	+	110499
chr10	23439075	23442377	OTUD1	0	+	3302
chr10	31805398	31928876	ARHGAP12	0	-	123478
chr11	92224818	92896473	FAT3	0	+	671655
chr10	91409280	91514829	HECTD2	0	+	105549
chr14	39397684	39432466	FBXO33	0	-	34782
chrX	135520659	135582510	INTS6L	0	+	61851
chr8	31033788	31176138	WRN	0	+	142350
chr10	45454585	45594906	MARCHF8	0	-	140321
chr14	34709113	34714823	CFL2	0	-	5710
chr13	52652709	52700909	SUGT1	0	+	48200
chr14	81175452	81221377	GTF2A1	0	-	45925
chr10	79382325	79445624	ZCCHC24	0	-	63299
chr11	74330316	74398433	PGM2L1	0	-	68117
chr10	59650764	59736002	SLC16A9	0	-	85238
chr11	72216601	72221950	FOLR2	0	+	5349
chr11	72223701	72239147	INPPL1	0	+	15446
chr13	20187463	20192938	GJB2	0	-	5475
chr13	20403666	20525873	CRYL1	0	-	122207
chr13	21153595	21176552	SKA3	0	-	22957
chr13	21492691	21604181	MICU2	0	-	111490
chr11	83156988	83187451	PCF11	0	+	30463
chr11	125164687	125433389	PKNOX2	0	+	268702
chr14	49618530	49620626	RPL36AL	0	-	2096
chr14	49625174	49635244	DNAAF2	0	-	10070
chr10	45000923	45005326	ZNF22	0	+	4403
chr14	88612431	88792953	EML5	0	-	180522
chr14	49782083	49852821	NEMF	0	-	70738
chr11	126202096	126211692	RPUSD4	0	-	9596
chr14	49893079	49897054	ARF6	0	+	3975
chr14	88824153	88881078	TTC8	0	+	56925
chr14	77116568	77259495	TMEM63C	0	+	142927
chr10	4786629	4848062	AKR1E2	0	+	61433
chr13	41127569	41132802	KBTBD6	0	-	5233
chrX	57286706	57489193	FAAH2	0	+	202487
chr14	58633967	58648321	DACT1	0	+	14354
chr13	96985713	96994730	OXGR1	0	-	9017
chr10	13438484	13529014	BEND7	0	-	90530
chr10	7788147	7807815	ATP5F1C	0	+	19668
chr10	7818497	8016631	TAF3	0	+	198134
chr10	49014236	49115522	VSTM4	0	-	101286
chr10	75210154	75231448	VDAC2	0	+	21294
chr10	75233641	75236030	COMTD1	0	-	2389
chr10	117277274	117375440	PDZD8	0	-	98166
chr10	75397830	75401764	ZNF503	0	-	3934
chr10	124801819	124836667	ABRAXAS2	0	+	34848
chr9	136206333	136245812	QSOX2	0	-	39479
chr10	118297925	118342328	FAM204A	0	-	44403
chr5	177131830	177300213	NSD1	0	+	168383
chr10	119167720	119178812	PRDX3	0	-	11092
chrX	130622325	130903234	ENOX2	0	-	280909
chr10	84139482	84154841	GHITM	0	+	15359
chr9	136375567	136400176	SNAPC4	0	-	24609
chr12	10170542	10191804	TMEM52B	0	+	21262
chr9	136410641	136423761	PMPCA	0	+	13120
chr9	136401922	136410614	ENTR1	0	-	8692
chr9	132725578	132878777	AK8	0	-	153199
chr9	132891348	132946874	TSC1	0	-	55526
chrX	134460165	134520513	HPRT1	0	+	60348
chr12	12357078	12471233	BORCS5	0	+	114155
chr9	136712572	136724742	DIPK1B	0	+	12170
chr9	137582081	137590512	ZMYND19	0	-	8431
chr10	68827531	68895432	STOX1	0	+	67901
chr10	43077064	43130351	RET	0	+	53287
chr10	68956135	68985068	DDX21	0	+	28933
chr10	42782795	42834937	BMS1	0	+	52142
chr10	132207492	132331847	STK32C	0	-	124355
chr10	30012803	30115494	JCAD	0	-	102691
chr14	20457681	20461465	PIP4P1	0	-	3784
chr14	20989973	20997035	METTL17	0	+	7062
chr14	21016763	21070872	NDRG2	0	-	54109
chr9	137447570	137459334	NSMF	0	-	11764
chr14	21090077	21104722	ZNF219	0	-	14645
chr10	113679162	113730907	CASP7	0	+	51745
chr14	64549920	64589381	PPP1R36	0	+	39461
chr5	181040225	181061521	BTNL9	0	+	21296
chr10	114120862	114174232	CCDC186	0	-	53370
chr10	114239254	114294489	VWA2	0	+	55235
chr14	21521080	21537216	SALL2	0	-	16136
chr10	114938195	114977676	TRUB1	0	+	39481
chr13	45534522	45615739	ERICH6B	0	-	81217
chr14	72969451	73027131	ZFYVE1	0	-	57680
chr10	116663696	116670264	C10orf82	0	-	6568
chr10	116671192	116850251	HSPA12A	0	-	179059
chr10	97319271	97321915	FRAT1	0	+	2644
chr10	97498924	97571206	UBTD1	0	+	72282
chr12	77021248	77065569	E2F7	0	-	44321
chr11	100687288	100993941	ARHGAP42	0	+	306653
chr11	45921621	45929096	LARGE2	0	+	7475
chr11	47177522	47186443	PACSIN3	0	-	8921
chr14	90524564	90816479	TTC7B	0	-	291915
chr11	47407132	47416496	SLC39A13	0	+	9364
chr11	47418769	47426473	PSMC3	0	-	7704
chr11	47659591	47715389	AGBL2	0	-	55798
chr14	92121969	92172145	CPSF2	0	+	50176
chr14	93182199	93184923	MOAP1	0	-	2724
chr14	94081301	94103846	IFI27L1	0	+	22545
chr14	94104836	94116695	IFI27	0	+	11859
chr14	95181940	95319908	CLMN	0	-	137968
chr12	41188320	41574745	PDZRN4	0	+	386425
chr11	20669551	21575686	NELL1	0	+	906135
chr10	16436943	16513745	PTER	0	+	76802
chr10	18140424	18543557	CACNB2	0	+	403133
chr10	17589032	17617374	HACD1	0	-	28342
chr10	18659431	18681639	ARL5B	0	+	22208
chr11	93478472	93543391	SMCO4	0	-	64919
chr11	93661682	93730358	CEP295	0	+	68676
chr12	75040077	75209839	KCNC2	0	-	169762
chr11	34150987	34358010	ABTB2	0	-	207023
chr10	98134624	98244897	R3HCC1L	0	+	110273
chr11	94706431	94876748	AMOTL1	0	+	170317
chr10	122458551	122514907	HTRA1	0	+	56356
chr15	38252836	38357249	SPRED1	0	+	104413
chr15	39799008	39920266	GPR176	0	-	121258
chr11	134069071	134152001	JAM3	0	+	82930
chr11	130448645	130476645	ADAMTS15	0	+	28000
chr16	46884362	46931289	GPT2	0	+	46927
chr15	63189560	63267776	RAB8B	0	+	78216
chr12	98613405	98645113	IKBIP	0	-	31708
chr15	40569299	40574949	RPUSD2	0	+	5650
chr10	100529072	100559998	HIF1AN	0	+	30926
chr15	40844018	40858207	SPINT1	0	+	14189
chr15	48408313	48645721	FBN1	0	-	237408
chr12	63142759	63151201	AVPR1A	0	-	8442
chr14	103519667	103522833	CKB	0	-	3166
chr14	103529196	103537073	TRMT61A	0	+	7877
chr10	101354033	101557321	BTRC	0	+	203288
chr10	101570560	101609662	DPCD	0	+	39102
chr11	43311963	43344529	API5	0	+	32566
chr10	102065349	102068036	HPS6	0	+	2687
chr10	102152176	102163871	NOLC1	0	+	11695
chr11	43880811	43920274	ALKBH3	0	+	39463
chr15	26543546	26939539	GABRB3	0	-	395993
chr10	70815948	70881184	SGPL1	0	+	65236
chr12	69470349	69579793	FRS2	0	+	109444
chr12	69585426	69601570	CCT2	0	+	16144
chr10	70882280	70888565	PCBD1	0	-	6285
chr15	72474330	72602987	ARIH1	0	+	128657
chr11	123069872	123195248	CLMP	0	-	125376
chr11	123629187	123655244	SCN3B	0	-	26057
chr11	123723914	123741675	ZNF202	0	-	17761
chr15	49326962	49620929	FAM227B	0	-	293967
chr17	54968727	55173632	STXBP4	0	+	204905
chr21	26466209	26573286	CYYR1	0	-	107077
chr11	108008898	108107761	CUL5	0	+	98863
chr12	69825227	69959097	MYRFL	0	+	133870
chr10	102743948	102834516	WBP1L	0	+	90568
chr6	31897785	31945672	C2	0	+	47887
chr19	29665459	29675477	PLEKHF1	0	+	10018
chr17	55719627	55732121	TMEM100	0	-	12494
chr11	6390440	6394998	SMPD1	0	+	4558
chr11	6395125	6419414	APBB1	0	-	24289
chr10	73644881	73663803	SYNPO2L	0	-	18922
chr11	35662775	35818007	TRIM44	0	+	155232
chr11	6603708	6610874	ILK	0	+	7166
chr11	6612768	6619448	TPP1	0	-	6680
chr11	6621330	6655809	DCHS1	0	-	34479
chr10	73423579	73433561	MSS51	0	-	9982
chr18	74250846	74291973	CYB5A	0	-	41127
chr10	73497538	73626117	USP54	0	-	128579
chr11	36510709	36593156	RAG1	0	+	82447
chr11	36594369	36675695	IFTAP	0	+	81326
chr18	79069285	79378287	ATP9B	0	+	309002
chr11	7513298	7657127	PPFIBP2	0	+	143829
chr11	75717838	75732958	MOGAT2	0	+	15120
chr11	7665100	7677222	CYB5R2	0	-	12122
chr18	63752935	63805376	SERPINB7	0	+	52441
chr19	34254552	34355566	GARRE1	0	+	101014
chr18	63970029	64019779	SERPINB8	0	+	49750
chr11	8019244	8106243	TUB	0	+	86999
chr15	53513741	53762878	WDR72	0	-	249137
chr15	78340353	78348225	CRABP1	0	+	7872
chrX	101882288	101932031	ZMAT1	0	-	49743
chr11	74807739	74949200	XRRA1	0	-	141461
chr11	8612037	8682694	TRIM66	0	-	70657
chr11	8693351	8910951	DENND2B	0	-	217600
chr16	80597907	80804598	CDYL2	0	-	206691
chr7	98846488	98870771	TMEM130	0	-	24283
chr15	55611544	55743152	PRTG	0	-	131608
chr11	9280654	9314636	TMEM41B	0	-	33982
chr11	9460319	9528524	ZNF143	0	+	68205
chr18	68673688	68715108	TMX3	0	-	41420
chr11	9573670	9593457	WEE1	0	+	19787
chr17	19377721	19383544	MAPK7	0	+	5823
chr16	23835983	24220611	PRKCB	0	+	384628
chr15	83112738	83207823	HDGFL3	0	-	95085
chr10	73801911	73811798	NDST2	0	-	9887
chr7	100092728	100101940	MCM7	0	-	9212
chr16	78022515	78066761	CLEC3A	0	+	44246
chr18	54901509	54959461	CCDC68	0	-	57952
chr12	8533305	8540905	CLEC4E	0	-	7600
chr7	100064033	100082548	ZNF3	0	-	18515
chr12	8681600	8783095	RIMKLB	0	+	101495
chr12	8822621	8887001	A2ML1	0	+	64380
chr16	66427295	66493529	BEAN1	0	+	66234
chr16	66508003	66552544	TK2	0	-	44541
chr15	79311112	79427432	TMED3	0	+	116320
chr18	59139866	59158832	SEC11C	0	+	18966
chr11	87037844	87328824	TMEM135	0	+	290980
chr17	16342534	16353656	CENPV	0	-	11122
chr16	66921679	66925536	RRAD	0	-	3857
chr16	66932065	66934423	CIAO2B	0	-	2358
chr20	37492472	37527931	BLCAP	0	-	35459
chr16	10326434	10483638	ATF7IP2	0	+	157204
chr11	102770502	102780628	MMP10	0	-	10126
chr16	10760919	10818794	TVP23A	0	-	57875
chrX	103376395	103378164	BEX3	0	+	1769
chr11	16777297	17014414	PLEKHA7	0	-	237117
chr19	57977076	58003349	ZNF606	0	-	26273
chr15	44711487	44718851	B2M	0	+	7364
chr15	84748592	84806445	ZNF592	0	+	57853
chr15	44288719	44415758	GOLM2	0	+	127039
chr11	114257787	114313536	NNMT	0	+	55749
chr16	71729000	71809201	AP1G1	0	-	80201
chr17	35243071	35273655	SLFN5	0	+	30584
chr15	43628503	43668118	CATSPER2	0	-	39615
chr16	15434475	15625028	BMERB1	0	+	190553
chr11	18069935	18106087	SAAL1	0	-	36152
chr15	64155740	64163134	PPIB	0	-	7394
chr15	64072565	64093857	CIAO2A	0	-	21292
chr11	59142748	59155039	FAM111A	0	+	12291
chr16	75111860	75116780	LDHD	0	-	4920
chr15	89664367	89679427	PLIN1	0	-	15060
chr16	75443054	75465497	TMEM170A	0	-	22443
chr15	89749875	89751249	MESP1	0	-	1374
chr15	89784895	89815401	ANPEP	0	-	30506
chr16	23182745	23216883	SCNN1G	0	+	34138
chr15	64739891	64775589	RBPMS2	0	-	35698
chr11	19350724	20121601	NAV2	0	+	770877
chr11	58905398	59043527	GLYATL1	0	+	138129
chr16	23641466	23677472	DCTN5	0	+	36006
chr16	75647773	75761872	TERF2IP	0	+	114099
chr15	65148219	65185342	CLPX	0	-	37123
chr12	56998836	57006546	ZBTB39	0	-	7710
chr12	57055643	57088063	NEMP1	0	-	32420
chr15	42158701	42208307	VPS39	0	-	49606
chr11	59636716	59669037	PATL1	0	-	32321
chr12	57906039	57959148	ATP23	0	+	53109
chr22	37367960	37427479	ELFN2	0	-	59519
chr11	59713456	59805882	STX3	0	+	92426
chr11	59806140	59810778	MRPL16	0	-	4638
chr12	57591174	57603418	PIP4K2C	0	+	12244
chr15	30938941	30991628	MTMR10	0	-	52687
chr20	44885702	44908532	YWHAB	0	+	22830
chr15	45430579	45448761	C15orf48	0	+	18182
chr15	32718004	32745106	GREM1	0	+	27102
chr7	100463359	100479232	TSC22D4	0	-	15873
chr15	66293217	66333898	DIS3L	0	+	40681
chr15	43197227	43221018	EPB42	0	-	23791
chr15	67063763	67195173	SMAD3	0	+	131410
chr11	60699585	60715807	MS4A8	0	+	16222
chr11	60756867	60776733	MS4A15	0	+	19866
chr15	43510958	43531620	MAP1A	0	+	20662
chr15	90954881	90963125	RCCD1	0	+	8244
chr18	34976928	35143470	MAPRE2	0	+	166542
chr12	57475445	57517569	MARS1	0	+	42124
chr15	43746394	43773279	PDIA3	0	+	26885
chr8	23678697	23682938	NKX3-1	0	-	4241
chr22	24806169	24927578	SGSM1	0	+	121409
chr22	41367333	41399326	TEF	0	+	31993
chr22	41699503	41799456	MEI1	0	+	99953
chr17	49132460	49176840	B4GALNT2	0	+	44380
chr9	125747345	125967377	PBX3	0	+	220032
chr17	49404052	49414901	PHB	0	-	10849
chr18	21612314	21633524	SNRPD1	0	+	21210
chr9	127716079	127731590	TTC16	0	+	15511
chr17	50110040	50130160	SAMD14	0	-	20120
chr9	127920881	127930785	PIP5KL1	0	-	9904
chr17	50271406	50281485	TMEM92	0	+	10079
chr9	127940582	127980989	FAM102A	0	-	40407
chr17	50426158	50474845	ACSF2	0	+	48687
chr9	128322544	128334072	COQ4	0	+	11528
chr9	128340527	128361470	SLC27A4	0	+	20943
chr9	128371361	128392016	URM1	0	+	20655
chr9	128411751	128437351	CERCAM	0	+	25600
chr9	129081111	129090438	DOLPP1	0	+	9327
chr9	129665647	129722674	PRRX2	0	+	57027
chr15	75195643	75212169	C15orf39	0	+	16526
chr15	74100311	74138540	ISLR2	0	+	38229
chr17	47896150	47928957	SP2	0	+	32807
chr17	47951967	47957883	PRR15L	0	-	5916
chr16	19067614	19080095	COQ7	0	+	12481
chr17	1420689	1463162	CRK	0	-	42473
chr15	77984036	78077724	TBC1D2B	0	-	93688
chr16	50693588	50734041	NOD2	0	+	40453
chr16	50666300	50681353	SNX20	0	-	15053
chr18	46917492	47103478	KATNAL2	0	+	185986
chr19	23304991	23395471	ZNF91	0	-	90480
chr11	117232625	117286454	RNF214	0	+	53829
chr17	39461486	39564907	CDK12	0	+	103421
chr16	67987746	68079320	DUS2	0	+	91574
chr12	120578764	120581402	POP5	0	-	2638
chr17	79074824	79088599	ENGASE	0	+	13775
chr11	118339075	118342705	CD3D	0	-	3630
chr17	79932343	80035872	TBC1D16	0	-	103529
chr17	81228277	81239091	TEPSIN	0	-	10814
chr18	49822789	50195147	MYO5B	0	-	372358
chr11	3854527	4093210	STIM1	0	+	238683
chr11	4094707	4138932	RRM1	0	+	44225
chr11	4598672	4608231	TRIM68	0	-	9559
chr17	82735615	82751196	FN3K	0	+	15581
chr19	44165073	44178381	ZNF226	0	+	13308
chr19	44474428	44500524	ZNF180	0	-	26096
chrX	333933	386955	PPP2R3B	0	-	53022
chrY	333933	386955	PPP2R3B	0	-	53022
chr16	31060843	31074240	ZNF668	0	-	13397
chr17	58218548	58268518	LPO	0	+	49970
chr17	59209400	59215239	SMG8	0	+	5839
chr19	16067021	16103002	TPM4	0	+	35981
chr19	1103994	1106791	GPX4	0	+	2797
chr19	1248553	1259143	MIDN	0	+	10590
chr19	17523301	17553839	NIBAN3	0	+	30538
chr19	18637025	18671721	KLHL26	0	+	34696
chr19	19385826	19508932	GATAD2A	0	+	123106
chr16	88651935	88663161	MVD	0	-	11226
chr16	88803789	88809258	CDT1	0	+	5469
chr16	89267630	89490561	ANKRD11	0	-	222931
chr16	89657740	89671272	SPATA33	0	+	13532
chr17	28703197	28711888	PROCA1	0	-	8691
chr16	89560677	89564542	RPL13	0	+	3865
chr12	48337180	48351414	ZNF641	0	-	14234
chr12	48567684	48570066	LALBA	0	-	2382
chr12	48813794	48828941	CACNB3	0	+	15147
chr17	28897781	28903079	DHRS13	0	-	5298
chr17	29566052	29573157	TP53I13	0	+	7105
chr12	49018975	49060794	KMT2D	0	-	41819
chr12	49064676	49070025	RHEBL1	0	-	5349
chr12	49188736	49274600	TUBA1C	0	+	85864
chr19	52336243	52367778	ZNF610	0	+	31535
chr19	52397849	52418412	ZNF528	0	+	20563
chr19	40440844	40444335	SERTAD3	0	-	3491
chr12	49791146	49828750	NCKAP5L	0	-	37604
chr12	50103982	50111313	GPD1	0	+	7331
chr19	35758143	35771028	PROSER3	0	+	12885
chr19	41193210	41207539	CYP2S1	0	+	14329
chr19	41219223	41261766	AXL	0	+	42543
chr19	35887653	35902303	NFKBID	0	-	14650
chr19	54160108	54173250	TMC4	0	-	13142
chr19	54351384	54370558	LAIR1	0	-	19174
chr19	54415219	54436904	TTYH1	0	+	21685
chr19	54448887	54462016	LENG8	0	+	13129
chr19	54465026	54473296	CDC42EP5	0	-	8270
chr19	42313309	42325064	TMEM145	0	+	11755
chr8	139727725	140458579	TRAPPC9	0	-	730854
chr19	43827321	43852017	ZNF283	0	+	24696
chr19	38244035	38292615	SPINT2	0	+	48580
chr19	38303558	38317273	YIF1B	0	-	13715
chr19	55158661	55166722	DNAAF3	0	-	8061
chr8	142784882	142786539	LY6D	0	-	1657
chr19	3958453	3971123	DAPK3	0	-	12670
chr19	3976056	3985463	EEF2	0	-	9407
chr19	4402640	4445018	CHAF1A	0	+	42378
chr19	4472297	4502208	HDGFL2	0	+	29911
chr19	4542593	4581776	SEMA6B	0	-	39183
chr19	56132599	56160893	ZNF444	0	+	28294
chr17	799310	979776	NXN	0	-	180466
chr17	732412	742968	TLCD3A	0	+	10556
chr17	757097	782294	GLOD4	0	-	25197
chr8	144509070	144511213	MFSD3	0	+	2143
chr8	144502973	144507174	GPT	0	+	4201
chr8	144466043	144474202	KIFC2	0	+	8159
chr17	1569268	1628886	SLC43A2	0	-	59618
chr17	1646145	1649866	RILP	0	-	3721
chr17	1742836	1755265	SERPINF2	0	+	12429
chr17	1716523	1738599	WDR81	0	+	22076
chr17	2322396	2336657	TSR1	0	-	14261
chr17	4556927	4560818	GGT6	0	-	3891
chr19	50819146	50823787	KLK1	0	-	4641
chr19	50906351	50911395	KLK4	0	-	5044
chr19	50943303	50953093	KLK5	0	-	9790
chr19	50958631	50969673	KLK6	0	-	11042
chr19	51022216	51028039	KLK11	0	-	5823
chr19	51055626	51065114	KLK13	0	-	9488
chr19	52594060	52690504	ZNF83	0	-	96444
chr12	52168996	52192014	KRT80	0	-	23018
chr12	52674736	52680407	KRT1	0	-	5671
chr11	63911230	63917164	RCOR2	0	-	5934
chr19	8363289	8374370	ANGPTL4	0	+	11081
chr19	8308283	8321379	ENSG00000167774	0	-	13096
chr12	53097436	53102345	IGFBP6	0	+	4909
chr19	8806170	8832314	ZNF558	0	-	26144
chr11	67605653	67612554	NDUFV1	0	+	6901
chr11	67506497	67508649	CDK2AP2	0	-	2152
chr11	67627938	67629937	NUDT8	0	-	1999
chr11	67631303	67639763	TBX10	0	-	8460
chr19	10305427	10316009	ENSG00000167807	0	-	10582
chr17	74541073	74546115	CD300C	0	-	5042
chr17	74466399	74484794	CD300A	0	+	18395
chr17	74950742	74973166	HID1	0	-	22424
chr17	75012670	75021261	MRPL58	0	+	8591
chr17	7855066	7856099	TMEM88	0	+	1033
chr17	76038775	76072517	SRP68	0	-	33742
chr17	76868404	76950393	MGAT5B	0	+	81989
chr17	78130770	78142968	TMC8	0	+	12198
chr17	78174091	78187233	TK1	0	-	13142
chr8	55696424	55773407	TMEM68	0	-	76983
chr17	42188799	42194532	GHDC	0	-	5733
chr16	234521	272183	FAM234A	0	+	37662
chr16	1997654	2009821	ZNF598	0	-	12167
chr16	2140803	2154165	RAB26	0	+	13362
chr16	2204248	2209453	MLST8	0	+	5205
chr16	2223580	2235742	E4F1	0	+	12162
chr16	2235816	2238711	DNASE1L2	0	+	2895
chr16	2239402	2252300	ECI1	0	-	12898
chr16	2275881	2340746	ABCA3	0	-	64865
chr16	2682523	2709030	KCTD5	0	+	26507
chr16	2752626	2772538	SRRM2	0	+	19912
chr16	3539033	3577403	NLRC3	0	-	38370
chr11	61299451	61342596	DDB1	0	-	43145
chr11	61130257	61161615	VPS37C	0	-	31358
chr11	61897301	61920269	RAB3IL1	0	-	22968
chr11	61950063	61965515	BEST1	0	+	15452
chr11	62761565	62766710	POLR2G	0	+	5145
chr11	62856004	62888880	SLC3A2	0	+	32876
chr11	63461404	63491194	PLAAT5	0	-	29790
chr11	63813456	63827716	SPINDOC	0	+	14260
chr11	74012718	74171210	C2CD3	0	-	158492
chr3	36826819	36945057	TRANK1	0	-	118238
chr3	39107680	39138903	TTC21A	0	+	31223
chr3	39406716	39412542	RPSA	0	+	5826
chr3	40387184	40428744	ENTPD3	0	+	41560
chr3	41246599	41962130	ULK4	0	-	715531
chr11	70203296	70207390	FADD	0	+	4094
chr11	65538559	65558930	LTBP3	0	-	20371
chr11	65044818	65058553	NAALADL1	0	-	13735
chr11	64987945	64997018	BATF2	0	-	9073
chr11	64764606	64778786	SF1	0	-	14180
chr11	64784918	64803241	MAP4K2	0	-	18323
chr11	64340204	64357534	CCDC88B	0	+	17330
chr8	27633868	27676776	SCARA3	0	+	42908
chr8	27869883	27992673	SCARA5	0	-	122790
chr7	100088969	100092187	COPS6	0	+	3218
chr11	117144284	117176894	PAFAH1B2	0	+	32610
chr16	4696510	4734378	ANKS3	0	-	37868
chr16	4693694	4695859	NUDT16L1	0	+	2165
chr6	57046532	57055239	KIAA1586	0	+	8707
chr1	229271062	229305894	RAB4A	0	+	34832
chr3	9397615	9479240	SETD5	0	+	81625
chr6	54846771	54945099	FAM83B	0	+	98328
chr1	228487382	228499899	RNF187	0	+	12517
chr8	42896946	43030535	HOOK3	0	+	133589
chr14	55051647	55070194	MAPK1IP1L	0	+	18547
chr10	72273919	72276036	DDIT4	0	+	2117
chr4	26163455	26435131	RBPJ	0	+	271676
chr4	25312774	25370383	ZCCHC4	0	+	57609
chr18	23992773	24135610	TTC39C	0	+	142837
chr1	235547685	235650754	GNG4	0	-	103069
chr5	172209646	172283764	UBTD2	0	-	74118
chr17	41976421	42021376	DNAJC7	0	-	44955
chr1	234604269	234610178	IRF2BP2	0	-	5909
chr5	170105897	170109734	FOXI1	0	+	3837
chr1	234373456	234385080	COA6	0	+	11624
chr2	148875227	149026759	KIF5C	0	+	151532
chr14	49620799	49623481	MGAT2	0	+	2682
chr16	67842320	67844195	THAP11	0	+	1875
chr2	149569637	149587778	MMADHC	0	-	18141
chr3	58427630	58433857	PDHB	0	-	6227
chr3	58332880	58426127	PXK	0	+	93247
chr6	26156329	26157115	H1-4	0	+	786
chr8	51817575	51899186	PCMTD1	0	-	81611
chr3	58492096	58502360	KCTD6	0	+	10264
chr7	40126027	40134622	MPLKIP	0	-	8595
chr3	58505136	58537283	ACOX2	0	-	32147
chr3	58564117	58627610	FAM107A	0	-	63493
chr4	184387729	184474550	IRF2	0	-	86821
chr3	39263495	39281735	CX3CR1	0	-	18240
chr3	39183210	39192596	XIRP1	0	-	9386
chr3	57571363	57598220	ARF4	0	-	26857
chr1	39955112	39969968	MFSD2A	0	+	14856
chr2	241675747	241686944	DTYMK	0	-	11197
chr2	241687085	241729478	ING5	0	+	42393
chr2	241637213	241673857	ATG4B	0	+	36644
chr16	74671855	74700960	MLKL	0	-	29105
chr16	74621399	74666877	RFWD3	0	-	45478
chr4	40191053	40246967	RHOH	0	+	55914
chr16	23388493	23453189	COG7	0	-	64696
chr11	64185272	64204543	STIP1	0	+	19271
chr16	23278231	23381294	SCNN1B	0	+	103063
chr8	22114419	22133384	HR	0	-	18965
chr18	9708275	9862551	RAB31	0	+	154276
chr8	22138020	22141951	REEP4	0	-	3931
chr6	32041153	32115334	TNXB	0	-	74181
chr8	22165140	22212326	BMP1	0	+	47186
chr16	28822999	28837237	ATXN2L	0	+	14238
chr8	22219703	22232101	PHYHIP	0	-	12398
chr4	185445182	185471752	CCDC110	0	-	26570
chr8	22245133	22254601	POLR3D	0	+	9468
chr2	191834310	191847088	CAVIN2	0	-	12778
chr18	8705661	8832778	MTCL1	0	+	127117
chr17	45160700	45170040	HEXIM2	0	+	9340
chr8	43034194	43085788	FNTA	0	+	51594
chr1	31409565	31434680	SERINC2	0	+	25115
chr4	183659267	183713594	TRAPPC11	0	+	54327
chr11	62908679	62921807	CHRM1	0	-	13128
chr2	188974373	189012746	COL3A1	0	+	38373
chr8	21690398	21812357	GFRA2	0	-	121959
chr4	183505058	183512429	ING2	0	+	7371
chr4	183444635	183449064	CDKN2AIP	0	+	4429
chr6	7590198	7611967	SNRNP48	0	+	21769
chr11	62771629	62792006	TMEM223	0	-	20377
chr8	42416475	42541926	SLC20A2	0	-	125451
chr16	80540734	80550811	DYNLRB2	0	+	10077
chr17	42313324	42388540	STAT3	0	-	75216
chr20	45881227	45885266	ZSWIM1	0	+	4039
chr8	38996754	39105445	ADAM9	0	+	108691
chr5	37812677	37840041	GDNF	0	-	27364
chr1	39026318	39034636	NDUFS5	0	+	8318
chr19	34926903	34945170	ZNF30	0	+	18267
chr5	36035021	36071358	UGT3A2	0	-	36337
chr8	126552443	126558478	LRATD2	0	-	6035
chr18	13217498	13652755	LDLRAD4	0	+	435257
chr1	110362851	110391082	SLC16A4	0	-	28231
chr5	35852695	35879603	IL7R	0	+	26908
chr16	67227103	67229278	TMEM208	0	+	2175
chr2	140231423	142131016	LRP1B	0	-	1899593
chr1	109984765	110023742	AHCYL1	0	+	38977
chr5	34929559	34958964	DNAJC21	0	+	29405
chr20	44531785	44624247	PKIG	0	+	92462
chr2	96875882	96986580	FAM178B	0	-	110698
chr2	96859718	96870757	SEMA4C	0	-	11039
chr4	105145875	105279816	TET2	0	+	133941
chr4	104468308	104494901	CXXC4	0	-	26593
chr12	123671110	123708399	TCTN2	0	+	37289
