0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	Middle	Start	End
chr16	57612595	57615382	0																													57613988	-1393	1394
chr16	57990061	57997553	3	-3227.0	-3212.0	-3387.0																										57993807	-3746	3746
chr16	58680767	58684830	0																													58682798	-2031	2032
chr16	66693658	66697392	0																													66695525	-1867	1867
chr16	66931184	66933469	2	115.0	221.0																											66932326	-1142	1143
chr16	67027380	67030346	3	-918.0	-889.0	-547.0																										67028863	-1483	1483
chr16	67190909	67196477	2	-1050.0	635.0																											67193693	-2784	2784
chr16	67429443	67433181	0																													67431312	-1869	1869
chr16	67478226	67481456	0																													67479841	-1615	1615
chr16	67518335	67525438	0																													67521886	-3551	3552
chr16	67655866	67658804	0																													67657335	-1469	1469
chr16	67664315	67668740	2	-1542.0	-1348.0																											67666527	-2212	2213
chr16	67720225	67722062	0																													67721143	-918	919
chr16	67845109	67847853	0																													67846481	-1372	1372
chr16	67871558	67873709	0																													67872633	-1075	1076
chr16	67878599	67882170	2	484.0	1275.0																											67880384	-1785	1786
chr16	67932664	67939379	0																													67936021	-3357	3358
chr16	68263803	68265456	0																													68264629	-826	827
chr16	68736273	68738936	10	-711.0	-711.0	-711.0	-711.0	-711.0	-711.0	-691.0	-711.0	-711.0	-711.0																			68737604	-1331	1332
chr16	69130865	69133680	1	144.0																												69132272	-1407	1408
chr16	69185116	69189108	0																													69187112	-1996	1996
chr16	69719346	69725263	0																													69722304	-2958	2959
chr16	70254291	70259651	4	-2178.0	-1156.0	2345.0	-2137.0																									70256971	-2680	2680
chr16	70684326	70688707	2	-1679.0	-1712.0																											70686516	-2190	2191
chr16	71287259	71289772	0																													71288515	-1256	1257
chr16	71722753	71724917	0																													71723835	-1082	1082
chr16	71848090	71854149	1	697.0																												71851119	-3029	3030
chr16	74296148	74299794	0																													74297971	-1823	1823
chr16	74997083	75000931	2	-1041.0	-1081.0																											74999007	-1924	1924
chr16	75114003	75116065	0																													75115034	-1031	1031
chr16	75203011	75207961	0																													75205486	-2475	2475
chr16	75264015	75266782	1	-1313.0																												75265398	-1383	1384
chr16	75436386	75442694	0																													75439540	-3154	3154
chr16	75565960	75567787	1	360.0																												75566873	-913	914
chr16	75624906	75627823	0																													75626364	-1458	1459
chr16	77197872	77200842	3	1235.0	1140.0	1129.0																										77199357	-1485	1485
chr16	80801805	80805406	0																													80803605	-1800	1801
chr16	81002632	81009399	0																													81006015	-3383	3384
chr16	81240254	81240393	0																													81240323	-69	70
chr16	81444844	81450841	0																													81447842	-2998	2999
chr16	84117770	84120177	0																													84118973	-1203	1204
chr16	84616601	84619423	1	495.0																												84618012	-1411	1411
chr16	85005673	85009080	0																													85007376	-1703	1704
chr16	85010750	85012514	0																													85011632	-882	882
chr16	85026837	85029022	0																													85027929	-1092	1093
chr16	85750118	85753359	0																													85751738	-1620	1621
chr16	85798463	85800457	1	222.0																												85799460	-997	997
chr16	87319111	87322490	0																													87320800	-1689	1690
chr16	87390923	87393253	0																													87392088	-1165	1165
chr16	87866791	87870288	2	-413.0	-602.0																											87868539	-1748	1749
chr16	87951499	87952778	0																													87952138	-639	640
chr16	88454140	88456375	0																													88455257	-1117	1118
chr16	88642687	88648607	0																													88645647	-2960	2960
chr16	88649514	88651635	0																													88650574	-1060	1061
chr16	88657078	88660170	0																													88658624	-1546	1546
chr16	88682683	88686671	0																													88684677	-1994	1994
chr16	88705275	88707482	1	-832.0																												88706378	-1103	1104
chr16	88783844	88787302	0																													88785573	-1729	1729
chr16	88855998	88858993	1	-1295.0																												88857495	-1497	1498
chr16	89487143	89490986	0																													89489064	-1921	1922
chr16	89492660	89494260	0																													89493460	-800	800
chr16	89562010	89564667	1	992.0																												89563338	-1328	1329
chr16	89870559	89874430	3	-1093.0	-1316.0	-1147.0																										89872494	-1935	1936
chr16	89917661	89920700	1	-1036.0																												89919180	-1519	1520
chr17	731132	733769	0																													732450	-1318	1319
chr17	747681	751246	0																													749463	-1782	1783
chr17	1465735	1471920	2	-2466.0	923.0																											1468827	-3092	3093
chr17	1513934	1518307	1	-1889.0																												1516120	-2186	2187
chr17	1559533	1561655	0																													1560594	-1061	1061
chr17	1565712	1568409	0																													1567060	-1348	1349
chr17	1620053	1626142	0																													1623097	-3044	3045
chr17	1627254	1630181	0																													1628717	-1463	1464
chr17	1640823	1648233	1	-1086.0																												1644528	-3705	3705
chr17	1651291	1656542	2	2369.0	-80.0																											1653916	-2625	2626
chr17	1681035	1685175	1	1491.0																												1683105	-2070	2070
chr17	1706399	1711737	0																													1709068	-2669	2669
chr17	1712129	1713475	0																													1712802	-673	673
chr17	1714716	1717242	0																													1715979	-1263	1263
chr17	2332172	2334126	4	901.0	-545.0	135.0	167.0																									2333149	-977	977
chr17	2335876	2339742	1	1291.0																												2337809	-1933	1933
chr17	2398536	2400204	0																													2399370	-834	834
chr17	2706554	2710334	0																													2708444	-1890	1890
chr17	3634764	3641262	0																													3638013	-3249	3249
chr17	3800319	3802929	0																													3801624	-1305	1305
chr17	4141854	4146198	0																													4144026	-2172	2172
chr17	4365236	4368847	0																													4367041	-1805	1806
chr17	4553598	4559641	0																													4556619	-3021	3022
chr17	4933605	4936631	5	650.0	762.0	992.0	712.0	532.0																								4935118	-1513	1513
chr17	4939364	4941342	0																													4940353	-989	989
chr17	4942629	4946191	4	-785.0	-469.0	952.0	-231.0																									4944410	-1781	1781
chr17	4947069	4949324	0																													4948196	-1127	1128
chr17	4964273	4966322	0																													4965297	-1024	1025
chr17	4968225	4973236	3	1923.0	-2489.0	1037.0																										4970730	-2505	2506
chr17	5485394	5487077	0																													5486235	-841	842
chr17	5488531	5489865	4	-509.0	-60.0	45.0	-356.0																									5489198	-667	667
chr17	6557549	6562549	0																													6560049	-2500	2500
chr17	6638330	6642187	0																													6640258	-1928	1929
chr17	6646211	6648950	0																													6647580	-1369	1370
chr17	7006779	7010272	4	-1570.0	-1152.0	-1305.0	-1478.0																									7008525	-1746	1747
chr17	7011881	7013636	0																													7012758	-877	878
chr17	7039993	7043203	1	-138.0																												7041598	-1605	1605
chr17	7233290	7235081	0																													7234185	-895	896
chr17	7235511	7240997	3	867.0	2678.0	1863.0																										7238254	-2743	2743
chr17	7242317	7243801	0																													7243059	-742	742
chr17	7254469	7260166	4	2635.0	-1386.0	2594.0	2608.0																									7257317	-2848	2849
chr17	7260329	7264512	0																													7262420	-2091	2092
chr17	7279714	7286981	4	-947.0	102.0	-2361.0	-1184.0																									7283347	-3633	3634
chr17	7307175	7315026	4	-2294.0	-3028.0	-2470.0	-2334.0																									7311100	-3925	3926
chr17	7345264	7349743	3	-851.0	-1500.0	-485.0																										7347503	-2239	2240
chr17	7349946	7353527	1	-944.0																												7351736	-1790	1791
chr17	7439163	7443547	5	-1317.0	-1698.0	-177.0	-1689.0	-1387.0																								7441355	-2192	2192
chr17	7478396	7481628	0																													7480012	-1616	1616
chr17	7483602	7486762	0																													7485182	-1580	1580
