Chr	Start	End	Name	Score	Strand	Length
chr15	35083410	35085295	NANOGP8	0	-	1885
chr11	56542340	56543257	OR5M11	0	-	917
chr8	7539627	7542450	PRR23D1	0	+	2823
chr11	118003634	118088299	SMIM35	0	-	84665
chr11	124256376	124266224	OR8G5	0	+	9848
chr11	6169355	6170326	OR52B2	0	-	971
chr11	22846922	22860474	CCDC179	0	-	13552
chr8	7778591	7781413	PRR23D2	0	-	2822
chr11	59978020	60031077	OOSP4B	0	+	53057
chr3	73061659	73063337	EBLN2	0	+	1678
chr11	124211707	124215828	OR8G3P	0	+	4121
chr11	105137714	105531697	CARD18	0	-	393983
chr14	21633836	21634940	OR10G2	0	-	1104
chr6	36697826	36733184	RAB44	0	+	35358
chr12	10412312	10436001	ENSG00000255641	0	-	23689
chr17	58166982	58171411	OR4D2	0	+	4429
chr14	22630929	22644352	OR6J1	0	-	13423
chr11	95049422	95051338	KDM4F	0	+	1916
chr1	159834474	159873053	ENSG00000256029	0	-	38579
chr6	130827406	130837135	SMLR1	0	+	9729
chr18	78979818	79002677	SALL3	0	+	22859
chr10	45302298	45315608	OR13A1	0	-	13310
chr12	10010627	10018796	CLEC12B	0	+	8169
chr11	61241175	61251444	PGA5	0	+	10269
chr12	9881489	9895833	KLRF2	0	+	14344
chr17	74367458	74372600	GPR142	0	+	5142
chr12	20815674	21090245	SLCO1B3-SLCO1B7	0	+	274571
chr11	94512461	94532123	C11orf97	0	+	19662
chr14	18601117	18602097	OR11H12	0	+	980
chr7	27163535	27180013	ENSG00000257184	0	-	16478
chr14	36473207	36521149	SFTA3	0	-	47942
chr12	48727435	48765790	TEX49	0	+	38355
chr7	142252143	142258058	PRSS58	0	-	5915
chr19	52453553	52516882	ZNF578	0	+	63329
chr8	132024238	132085655	ENSG00000258417	0	-	61417
chr14	19712904	19714332	OR11H2	0	-	1428
chr14	94364313	94366698	SERPINA2	0	-	2385
chr14	20229402	20230346	OR11H7	0	+	944
chr11	49952391	49953419	OR4C13	0	+	1028
chr19	57154021	57167485	DUXA	0	-	13464
chrY	9466955	9469749	TSPY1	0	+	2794
chr19	47859235	47861721	TPRX2	0	+	2486
chr14	20582892	20609795	ENSG00000259060	0	-	26903
chr15	80195481	80252213	CTXND1	0	-	56732
chr11	122115340	122116215	BLID	0	-	875
chr16	33844784	33845229	IGHV3OR16-17	0	-	445
chr16	89195761	89201651	SLC22A31	0	-	5890
chr2	94587101	94612744	AQP7B	0	+	25643
chr19	7914830	7919097	TGFBR3L	0	+	4267
chr9	136249973	136306901	CCDC187	0	-	56928
chr9	109130293	109167249	FRRS1L	0	-	36956
chr3	150882997	150941743	ENSG00000260234	0	-	58746
chr17	21692523	21704612	KCNJ18	0	+	12089
chr4	190173774	190185942	DUX4	0	+	12168
chr9	67832765	67920552	ANKRD20A1	0	+	87787
chr16	71429980	71442054	TLE7	0	-	12074
chrX	111511645	111522399	SERTM2	0	+	10754
chr11	50032874	50033794	OR4C45	0	+	920
chr20	1540144	1620009	ENSG00000260861	0	-	79865
chr16	19285731	19322145	CLEC19A	0	+	36414
chr15	30135051	30148748	GOLGA8T	0	+	13697
chr6	31010474	31035402	MUC22	0	+	24928
chr12	51817899	51848718	FIGNL2	0	-	30819
chr19	50776141	50793142	ENSG00000261341	0	-	17001
chr10	46888	74163	TUBB8	0	-	27275
chr16	33360841	33363478	TP53TG3B	0	+	2637
chr11	75240774	75243704	TPBGL	0	+	2930
chr15	28841832	28848675	GOLGA6L7	0	-	6843
chr8	143080630	143083486	LY6L	0	+	2856
chr15	23354748	23368341	GOLGA8S	0	+	13593
chr8	66946501	66962591	TCF24	0	-	16090
chr15	30604028	30617752	GOLGA8H	0	+	13724
chr17	55448433	55511444	SMIM36	0	-	63011
chr19	49423749	49428987	GFY	0	+	5238
chr17	3153889	3154882	OR1P1	0	-	993
chr16	2988256	3002016	GREP1	0	+	13760
chr17	4801159	4807013	C17orf114	0	-	5854
chr6	44216926	44218234	MYMX	0	+	1308
chr7	73075972	73086038	SPDYE9	0	-	10066
chr19	38908980	38912186	CCER2	0	-	3206
chr6	138377905	138383486	SMIM28	0	+	5581
chr17	3062669	3063607	OR1D5	0	-	938
chr19	51388289	51390591	C19orf84	0	-	2302
chr17	10794908	10804099	TMEM238L	0	-	9191
chr10	47322454	47327588	GDF2	0	+	5134
chr10	5153920	5185187	AKR1C8	0	-	31267
chr17	10443290	10469559	MYH4	0	-	26269
chr10	47918662	47923524	NPY4R2	0	+	4862
chr10	47348363	47357881	RBP3	0	+	9518
chr10	47365496	47384293	ZNF488	0	-	18797
chr10	116620953	116645143	PNLIPRP2	0	+	24190
chr7	130730697	130734207	KLF14	0	-	3510
chr19	44329695	44401608	ENSG00000267173	0	-	71913
chr19	49022953	49036895	ENSG00000267335	0	-	13942
chr19	11466240	11505698	ENSG00000267477	0	-	39458
chr14	69569799	69574871	CCDC177	0	-	5072
chrX	149581653	149587459	MAGEA9B	0	-	5806
chrX	48383516	48393347	SSX4	0	+	9831
chr19	57487718	57517559	ENSG00000268107	0	+	29841
chr19	56643159	56657247	SMIM17	0	+	14088
chrX	154182596	154196861	OPN1MW	0	+	14265
chr5	116032324	116060118	ARL14EPL	0	+	27794
chrX	102215298	102229532	TCP11X1	0	+	14234
chr17	137569	139067	SCGB1C2	0	+	1498
chrX	52751132	52790305	SSX2B	0	+	39173
chr19	8630633	8681151	NFILZ	0	+	50518
chrX	154585133	154586816	CTAG1A	0	+	1683
chr19	49017968	49020549	ENSG00000268655	0	-	2581
chr19	22832291	22858667	ZNF723	0	+	26376
chrX	149592512	149595314	HSFX2	0	-	2802
chr5	17490967	17492076	H3Y2	0	-	1109
chrX	152708261	152714549	CSAG2	0	-	6288
chrX	152753921	152760222	CSAG3	0	+	6301
chrX	135713639	135723539	CT45A1	0	+	9900
chr19	53044740	53051680	ERVV-2	0	+	6940
chrX	143711955	143720752	SPANXN2	0	-	8797
chr19	17436611	17460804	ENSG00000269035	0	-	24193
chr19	22974883	23003176	ZNF728	0	-	28293
chrX	135759846	135768191	CT45A3	0	-	8345
chr19	21405159	21491266	ENSG00000269237	0	+	86107
chrX	102247167	102326722	NXF2	0	+	79555
chrX	154257582	154271090	OPN1MW3	0	+	13508
chr5	17654868	17655849	H3Y1	0	-	981
chrX	72872025	72943837	DMRTC1	0	-	71812
chr19	53013921	53016123	ERVV-1	0	+	2202
chr19	17387196	17394196	CCDC194	0	-	7000
chrX	48402082	48411960	SSX4B	0	-	9878
chr19	58395656	58397079	RNF225	0	+	1423
chr6	77650274	77927045	MEI4	0	+	276771
chr1	146344006	146344765	PPIAL4H	0	-	759
chr1	13254198	13263435	PRAMEF5	0	+	9237
chr17	35744511	35753239	GAS2L2	0	-	8728
chrX	135863418	135871812	CT45A9	0	-	8394
chrX	135811668	135820012	CT45A2	0	-	8344
chr1	144372875	144373634	PPIAL4E	0	-	759
chr5	136191468	136193162	SMIM32	0	-	1694
chr4	186426546	186555328	ENSG00000272297	0	-	128782
chr19	39246314	39248856	IFNL4	0	-	2542
chr11	56412696	56413680	OR5AL1	0	+	984
chr12	13437942	13982002	GRIN2B	0	-	544060
chr11	5069572	5070497	OR52E1	0	+	925
chr19	41837074	41844697	LYPD4	0	-	7623
chr1	143894544	143905977	H3-7	0	-	11433
chr4	573880	576295	TMEM271	0	-	2415
chr9	41126435	41128681	FOXD4L6	0	-	2246
chr7	73019719	73029766	SPDYE8	0	-	10047
chr15	86079871	87049169	AGBL1	0	+	969298
chrX	135829229	135837280	CT45A7	0	-	8051
chr6	27815022	27815489	H2BC14	0	+	467
chr17	36936785	36944612	LHX1	0	+	7827
chr15	23324535	23334196	ENSG00000273756	0	-	9661
chr19	44501677	44529788	CEACAM20	0	-	28111
chr15	23127066	23136822	GOLGA6L1	0	-	9756
chr10	46286345	46330207	ANTXRL	0	+	43862
chr22	18516344	18518161	GGTLC3	0	-	1817
chrX	49331582	49338949	GAGE13	0	+	7367
chr2	96112876	96116571	ADRA2B	0	-	3695
chr21	10521553	10606140	TPTE	0	+	84587
chr8	73241331	73259530	C8orf89	0	-	18199
chr7	73104008	73155431	SPDYE10	0	-	51423
chrX	50365409	50470825	DGKK	0	-	105416
chr22	21383751	21389478	RIMBP3B	0	+	5727
chr6	26240393	26240793	H4C6	0	+	400
chr6	27893425	27893891	H2BC17	0	+	466
chr17	36013056	36017972	CCL23	0	-	4916
chr21	30829039	30829759	KRTAP7-1	0	-	720
chr1	13049476	13056575	PRAMEF27	0	-	7099
chr6	27147106	27147562	H2AC12	0	+	456
chr16	33304306	33306945	TP53TG3E	0	+	2639
chrX	49341192	49345922	GAGE2E	0	+	4730
chr6	27873148	27873534	H4C13	0	-	386
chr17	35976493	35981497	CCL16	0	-	5004
chr6	27837880	27838375	H2AC15	0	-	495
chr6	27871845	27872346	H3C11	0	-	501
chr17	37686431	37745059	HNF1B	0	-	58628
chr17	38835086	38841438	C17orf98	0	-	6352
chr7	2474728	2476894	GRIFIN	0	-	2166
chr8	6808517	6835524	XKR5	0	-	27007
chr6	26246611	26246996	H4C7	0	-	385
chr6	26020451	26020958	H3C1	0	+	507
chr17	35934518	35943713	LYZL6	0	-	9195
chr22	18605815	18611919	RIMBP3	0	-	6104
chr17	36428618	36439566	TBC1D3F	0	-	10948
chr9	66986304	66992550	SPATA31A3	0	-	6246
chr7	73047862	73057911	SPDYE11	0	-	10049
chr9	61190036	61196280	SPATA31A7	0	+	6244
chr9	104604671	104605627	OR13C2	0	-	956
chr14	21667886	21673818	OR4E1	0	-	5932
chr6	27814302	27814777	H2AC14	0	-	475
chrX	143884071	143885255	UBE2NL	0	+	1184
chr6	26043227	26043713	H2BC3	0	-	486
chr10	47995322	47999791	FAM25C	0	-	4469
chr10	94688154	94853073	ENSG00000276490	0	+	164919
chr9	60914407	60920653	SPATA31A5	0	+	6246
chr1	17372196	17401699	PADI6	0	+	29503
chr6	27865317	27865798	H2AC16	0	+	481
chr22	23998401	24005453	GSTT4	0	-	7052
chr1	13060769	13062878	HNRNPCL3	0	+	2109
chr6	26188710	26189112	H4C4	0	-	402
chr15	20531856	20541800	GOLGA6L6	0	-	9944
chr17	38324571	38343956	GPR179	0	-	19385
chr19	46424697	46428936	PNMA8C	0	-	4239
chrX	119072993	119076765	ENSG00000277535	0	+	3772
chr9	104598457	104599413	OR13C5	0	-	956
chr8	24950955	24956721	NEFL	0	-	5766
chrX	155459415	155460005	H2AB3	0	-	590
chr6	26250142	26250635	H3C7	0	-	493
chrX	155380709	155381299	H2AB2	0	+	590
chr15	22458903	22469226	GOLGA6L22	0	+	10323
chr2	31522480	31580938	SRD5A2	0	-	58458
chr11	5893208	5902730	OR52E5	0	+	9522
chr17	35918066	35930773	RDM1	0	-	12707
chrX	135846497	135854538	CT45A8	0	-	8041
chr22	37204237	37212477	SSTR3	0	-	8240
chrX	135794685	135802787	CT45A6	0	-	8102
chr6	26033092	26033618	H2AC4	0	-	526
chr15	21405401	21440499	POTEB3	0	-	35098
chr22	18527802	18530573	TMEM191B	0	+	2771
chr15	71792638	71818259	NR2E3	0	+	25621
chr6	26272931	26273412	H2BC10	0	+	481
chr6	26021649	26022050	H4C1	0	+	401
chrX	120877496	120878924	ENSG00000278646	0	-	1428
chr7	151190873	151205496	IQCA1L	0	-	14623
chr6	26026896	26027283	H4C2	0	-	387
chrX	153266152	153279145	PWWP4	0	+	12993
chr16	33459612	33462249	TP53TG3F	0	+	2637
chr9	35957108	35958154	OR2S2	0	-	1046
chr11	7924592	7931268	OR10A6	0	-	6676
chr1	158578919	158579899	OR10X1	0	-	980
chr11	124319262	124320197	OR8D2	0	-	935
chr1	13196188	13201409	PRAMEF13	0	-	5221
chr1	247948858	247949796	OR2L8	0	+	938
chr1	248623557	248635091	OR2T11	0	-	11534
chr11	55811367	55812476	OR5L1	0	+	1109
chr11	6783020	6791558	OR2AG1	0	+	8538
chr11	55572128	55573060	OR4C16	0	+	932
chr11	55773438	55774382	OR5D13	0	+	944
chr1	144592893	144593652	PPIAL4F	0	+	759
chr1	13222695	13226154	PRAMEF18	0	-	3459
chr11	56417258	56418232	OR8U3	0	-	974
chr5	141223372	141245861	ENSG00000279983	0	+	22489
chr11	124423942	124424871	OR8B4	0	-	929
chr9	122628579	122629573	OR1B1	0	-	994
chr11	58212720	58216084	OR1S1	0	+	3364
chr1	13148905	13158116	PRAMEF26	0	-	9211
chr11	56315144	56320639	OR8K3	0	+	5495
chr15	21552795	21653276	LINC02203	0	+	100481
chrY	20756108	20781032	RPS4Y2	0	+	24924
chr13	51813347	51845177	TMEM272	0	-	31830
chr7	99684957	99735102	CYP3A7-CYP3A51P	0	-	50145
chrX	125319871	125325216	TEX13C	0	+	5345
chr1	26164101	26168963	C1orf232	0	-	4862
chr1	46532166	46543969	TMEM275	0	-	11803
chr1	44137821	44141631	KLF18	0	-	3810
chr14	103084210	103090027	LBHD2	0	+	5817
chrX	51681212	51682831	CENPVL2	0	-	1619
chr7	155474256	155644406	ENSG00000283128	0	-	170150
chr9	87956214	87956883	ENSG00000283205	0	+	669
chr1	152947206	152949255	SPRR5	0	+	2049
chr7	45859994	45873082	CCDC201	0	-	13088
chr7	90316503	90321304	FAM237B	0	-	4801
chr5	139471004	139473700	SMIM33	0	+	2696
chr1	150887136	150913292	CTXND2	0	+	26156
chr9	38694266	38720133	FAM240B	0	-	25867
chr13	114154691	114223085	CFAP97D2	0	+	68394
chr9	61330717	61453030	CNTNAP3C	0	+	122313
chr2	224703764	224716365	CCDC195	0	-	12601
chr3	88338416	88467594	CSNKA2IP	0	+	129178
chr3	46612525	46626543	FAM240A	0	+	14018
chr16	8882351	8885351	LITAFD	0	+	3000
chr12	53241900	53242722	ENSG00000283536	0	+	822
chr19	55463001	55464751	C19orf85	0	-	1750
chrX	71667542	71671524	ENSG00000283599	0	+	3982
chr14	23099062	23104989	LMLN2	0	-	5927
chr19	49055793	49065076	ENSG00000283663	0	-	9283
chr1	171600621	171638799	MYOCOS	0	+	38178
