Hugo_Symbol	Missense_Mutation	Nonsense_Mutation	Nonstop_Mutation	Splice_Site	Translation_Start_Site	total	MutatedSamples	AlteredSamples
RMDN3	4	0	0	0	0	4	4	4
RNASEH1	4	0	0	0	0	4	4	4
RNF135	4	0	0	0	0	4	4	4
RNF145	3	1	0	0	0	4	4	4
RNF150	4	0	0	0	0	4	4	4
RNF180	4	0	0	0	0	4	4	4
RNF215	4	0	0	0	0	4	4	4
RNF25	1	3	0	0	0	4	4	4
RNF43	4	0	0	0	0	4	4	4
RNF44	4	0	0	0	0	4	4	4
RNGTT	3	0	0	1	0	4	4	4
RNLS	4	0	0	0	0	4	4	4
RORB	4	0	0	0	0	4	4	4
RP11-468E2.1	4	0	0	0	0	4	4	4
RPAIN	4	0	0	0	0	4	4	4
RPF1	3	1	0	0	0	4	4	4
RPF2	3	1	0	0	0	4	4	4
RPL23A	4	0	0	0	0	4	4	4
RPL24	4	0	0	0	0	4	4	4
RPL26	4	0	0	0	0	4	4	4
RPN2	3	1	0	0	0	4	4	4
RPP40	4	0	0	0	0	4	4	4
RPRM	4	0	0	0	0	4	4	4
RPS12	4	0	0	0	0	4	4	4
RPS4X	4	0	0	0	0	4	4	4
RPS6	4	0	0	0	0	4	4	4
RPUSD3	4	0	0	0	0	4	4	4
RPUSD4	4	0	0	0	0	4	4	4
RRH	4	0	0	0	0	4	4	4
RRM1	4	0	0	0	0	4	4	4
RRN3	4	0	0	0	0	4	4	4
RSBN1	4	0	0	0	0	4	4	4
RSPH1	4	0	0	0	0	4	4	4
RSPH10B	3	0	0	1	0	4	4	4
RTKN2	4	0	0	0	0	4	4	4
RTN4IP1	4	0	0	0	0	4	4	4
RUNDC1	4	0	0	0	0	4	4	4
RXRB	3	1	0	0	0	4	4	4
S1PR4	4	0	0	0	0	4	4	4
S1PR5	4	0	0	0	0	4	4	4
SAA2-SAA4	3	0	0	1	0	4	4	4
SAMD11	4	0	0	0	0	4	4	4
SAMD3	3	0	0	1	0	4	4	4
SAMHD1	4	0	0	0	0	4	4	4
SAMSN1	4	0	0	0	0	4	4	4
SAP18	4	0	0	0	0	4	4	4
SCFD2	4	0	0	0	0	4	4	4
SCG3	3	1	0	0	0	4	4	4
SCLT1	4	0	0	0	0	4	4	4
SCMH1	4	0	0	0	0	4	4	4
SCNN1D	4	0	0	0	0	4	4	4
SCNN1G	4	0	0	0	0	4	4	4
SCP2	4	0	0	0	0	4	4	4
SCPEP1	4	0	0	0	0	4	4	4
SCUBE3	4	0	0	0	0	4	4	4
SDCBP	4	0	0	0	0	4	4	4
SEMA3B	4	0	0	0	0	4	4	4
SEMA4G	4	0	0	0	0	4	4	4
SEMA7A	4	0	0	0	0	4	4	4
SENP1	3	1	0	0	0	4	4	4
SEPP1	3	1	0	0	0	4	4	4
SEPSECS	3	1	0	0	0	4	4	4
SERPINA3	4	0	0	0	0	4	4	4
SERPINB11	4	0	0	0	0	4	4	4
SERPINB5	4	0	0	0	0	4	4	4
SERPINB6	4	0	0	0	0	4	4	4
SERPINB8	4	0	0	0	0	4	4	4
SERPINF1	4	0	0	0	0	4	4	4
SERTAD2	3	1	0	0	0	4	4	4
SF3A1	3	1	0	0	0	4	4	4
SFPQ	1	3	0	0	0	4	4	4
SFRP2	4	0	0	0	0	4	4	4
SFXN2	3	1	0	0	0	4	4	4
SGMS2	3	1	0	0	0	4	4	4
SH2B3	4	0	0	0	0	4	4	4
SH3RF2	3	0	0	1	0	4	4	4
SHF	4	0	0	0	0	4	4	4
SHH	4	0	0	0	0	4	4	4
SHMT1	3	0	0	1	0	4	4	4
SHOC2	3	1	0	0	0	4	4	4
SIGLEC5	4	0	0	0	0	4	4	4
SIGLEC6	4	0	0	0	0	4	4	4
SIX5	4	0	0	0	0	4	4	4
SKP1	2	1	0	1	0	4	4	4
SLAIN1	4	0	0	0	0	4	4	4
SLAMF7	4	0	0	0	0	4	4	4
SLC12A9	4	0	0	0	0	4	4	4
SLC16A1	2	2	0	0	0	4	4	4
SLC16A14	3	1	0	0	0	4	4	4
SLC17A7	3	1	0	0	0	4	4	4
SLC18B1	2	1	0	1	0	4	4	4
SLC19A1	4	0	0	0	0	4	4	4
SLC22A16	4	0	0	0	0	4	4	4
SLC22A8	4	0	0	0	0	4	4	4
SLC25A25	4	0	0	0	0	4	4	4
SLC25A30	2	2	0	0	0	4	4	4
SLC26A10	3	1	0	0	0	4	4	4
SLC26A11	3	1	0	0	0	4	4	4
SLC26A7	4	0	0	0	0	4	4	4
SLC28A2	4	0	0	0	0	4	4	4
SLC2A4	4	0	0	0	0	4	4	4
SLC30A8	4	0	0	0	0	4	4	4
SLC30A9	3	1	0	0	0	4	4	4
SLC34A1	4	0	0	0	0	4	4	4
SLC35B2	3	1	0	0	0	4	4	4
SLC35F3	4	0	0	0	0	4	4	4
SLC38A3	4	0	0	0	0	4	4	4
SLC39A10	4	0	0	0	0	4	4	4
SLC39A8	3	1	0	0	0	4	4	4
SLC44A3	4	0	0	0	0	4	4	4
SLC45A3	4	0	0	0	0	4	4	4
SLC45A4	3	1	0	0	0	4	4	4
SLC4A2	4	0	0	0	0	4	4	4
SLC52A3	4	0	0	0	0	4	4	4
SLC5A1	4	0	0	0	0	4	4	4
SLC5A5	4	0	0	0	0	4	4	4
SLC5A8	4	0	0	0	0	4	4	4
SLC6A17	4	0	0	0	0	4	4	4
SLC6A6	3	1	0	0	0	4	4	4
SLC9A5	4	0	0	0	0	4	4	4
SMAD2	3	1	0	0	0	4	4	4
SMARCA5	4	0	0	0	0	4	4	4
SMARCB1	3	1	0	0	0	4	4	4
SMPD3	4	0	0	0	0	4	4	4
SNAI2	3	0	0	1	0	4	4	4
SNX13	4	0	0	0	0	4	4	4
SNX20	4	0	0	0	0	4	4	4
SNX27	4	0	0	0	0	4	4	4
SOD1	3	1	0	0	0	4	4	4
SOGA1	4	0	0	0	0	4	4	4
SOWAHB	4	0	0	0	0	4	4	4
SOX7	4	0	0	0	0	4	4	4
SP110	2	1	0	1	0	4	4	4
SPATA2	3	1	0	0	0	4	4	4
SPDYA	4	0	0	0	0	4	4	4
SPDYE3	4	0	0	0	0	4	4	4
SPICE1	3	1	0	0	0	4	4	4
SPTLC1	3	1	0	0	0	4	4	4
SPTLC2	4	0	0	0	0	4	4	4
SPTY2D1	1	3	0	0	0	4	4	4
SQLE	3	1	0	0	0	4	4	4
SREBF1	4	0	0	0	0	4	4	4
SRF	4	0	0	0	0	4	4	4
SRGAP3	4	0	0	0	0	4	4	4
SRRM1	4	0	0	0	0	4	4	4
SSB	3	1	0	0	0	4	4	4
ST3GAL5	4	0	0	0	0	4	4	4
ST6GAL1	4	0	0	0	0	4	4	4
ST6GALNAC3	4	0	0	0	0	4	4	4
ST6GALNAC5	4	0	0	0	0	4	4	4
STAT2	2	1	0	1	0	4	4	4
STAU2	4	0	0	0	0	4	4	4
STEAP2	4	0	0	0	0	4	4	4
STEAP3	3	1	0	0	0	4	4	4
STIP1	4	0	0	0	0	4	4	4
STK17A	3	1	0	0	0	4	4	4
STK39	4	0	0	0	0	4	4	4
STOM	3	1	0	0	0	4	4	4
STOML2	4	0	0	0	0	4	4	4
STON1-GTF2A1L	3	1	0	0	0	4	4	4
STRADA	4	0	0	0	0	4	4	4
STRAP	3	1	0	0	0	4	4	4
STRN	4	0	0	0	0	4	4	4
STRN4	4	0	0	0	0	4	4	4
STXBP3	4	0	0	0	0	4	4	4
SUFU	4	0	0	0	0	4	4	4
SULT2A1	4	0	0	0	0	4	4	4
SUN1	4	0	0	0	0	4	4	4
SUPT7L	4	0	0	0	0	4	4	4
SVOPL	3	1	0	0	0	4	4	4
SYNGR2	4	0	0	0	0	4	4	4
SYT3	4	0	0	0	0	4	4	4
SYTL5	4	0	0	0	0	4	4	4
TADA2B	4	0	0	0	0	4	4	4
TAF6L	4	0	0	0	0	4	4	4
TAF9	3	0	0	0	1	4	4	4
TALDO1	4	0	0	0	0	4	4	4
TAP1	3	1	0	0	0	4	4	4
TAPBP	4	0	0	0	0	4	4	4
TARDBP	3	1	0	0	0	4	4	4
TAS2R30	4	0	0	0	0	4	4	4
TATDN2	4	0	0	0	0	4	4	4
TBATA	3	0	0	1	0	4	4	4
TBC1D10C	4	0	0	0	0	4	4	4
TBC1D23	4	0	0	0	0	4	4	4
TBC1D2B	3	1	0	0	0	4	4	4
TBL1Y	3	0	0	1	0	4	4	4
TBL3	4	0	0	0	0	4	4	4
TBR1	3	1	0	0	0	4	4	4
TBX22	4	0	0	0	0	4	4	4
TCAIM	3	1	0	0	0	4	4	4
TCF21	3	1	0	0	0	4	4	4
TCIRG1	4	0	0	0	0	4	4	4
TCN2	4	0	0	0	0	4	4	4
TDG	4	0	0	0	0	4	4	4
TDP2	4	0	0	0	0	4	4	4
TDRD9	3	1	0	0	0	4	4	4
TEAD2	4	0	0	0	0	4	4	4
TEKT5	3	1	0	0	0	4	4	4
TERF2	4	0	0	0	0	4	4	4
TERF2IP	4	0	0	0	0	4	4	4
TESPA1	4	0	0	0	0	4	4	4
TF	4	0	0	0	0	4	4	4
TFAP2C	4	0	0	0	0	4	4	4
TFB1M	4	0	0	0	0	4	4	4
TFE3	4	0	0	0	0	4	4	4
TFEC	4	0	0	0	0	4	4	4
TFPT	4	0	0	0	0	4	4	4
TGFB1I1	3	1	0	0	0	4	4	4
THAP7	4	0	0	0	0	4	4	4
THBD	4	0	0	0	0	4	4	4
THBS3	3	1	0	0	0	4	4	4
THEMIS2	3	1	0	0	0	4	4	4
THNSL1	4	0	0	0	0	4	4	4
THUMPD1	1	3	0	0	0	4	4	4
THUMPD3	3	1	0	0	0	4	4	4
TINAGL1	3	0	0	1	0	4	4	4
TIPARP	4	0	0	0	0	4	4	4
TLE3	4	0	0	0	0	4	4	4
TLE4	4	0	0	0	0	4	4	4
TLK1	3	1	0	0	0	4	4	4
TLR1	4	0	0	0	0	4	4	4
TLR6	4	0	0	0	0	4	4	4
TM6SF1	4	0	0	0	0	4	4	4
TM9SF2	4	0	0	0	0	4	4	4
TMC6	4	0	0	0	0	4	4	4
TMC8	4	0	0	0	0	4	4	4
TMCC3	4	0	0	0	0	4	4	4
TMCO6	1	3	0	0	0	4	4	4
TMED7	4	0	0	0	0	4	4	4
TMEM108	3	1	0	0	0	4	4	4
TMEM117	4	0	0	0	0	4	4	4
TMEM184C	4	0	0	0	0	4	4	4
TMEM200C	4	0	0	0	0	4	4	4
TMEM209	4	0	0	0	0	4	4	4
TMEM236	4	0	0	0	0	4	4	4
TMEM55A	4	0	0	0	0	4	4	4
TMEM65	4	0	0	0	0	4	4	4
TMEM79	3	1	0	0	0	4	4	4
TMEM8A	4	0	0	0	0	4	4	4
TMPRSS4	4	0	0	0	0	4	4	4
TMTC1	2	0	0	2	0	4	4	4
TMX2	4	0	0	0	0	4	4	4
TNFRSF10A	4	0	0	0	0	4	4	4
TNFRSF10D	4	0	0	0	0	4	4	4
TNFRSF1A	4	0	0	0	0	4	4	4
TNFSF10	4	0	0	0	0	4	4	4
TNIP3	2	2	0	0	0	4	4	4
TNNI3K	4	0	0	0	0	4	4	4
TNPO2	4	0	0	0	0	4	4	4
TOM1	4	0	0	0	0	4	4	4
TOMM34	4	0	0	0	0	4	4	4
TOR3A	4	0	0	0	0	4	4	4
TOX2	3	0	0	1	0	4	4	4
TOX4	4	0	0	0	0	4	4	4
TP53I3	4	0	0	0	0	4	4	4
TPBG	4	0	0	0	0	4	4	4
TPCN1	3	0	0	1	0	4	4	4
TPH2	2	2	0	0	0	4	4	4
TPRN	4	0	0	0	0	4	4	4
TRA2A	3	0	0	0	1	4	4	4
TRABD	4	0	0	0	0	4	4	4
TRAM1	3	0	0	1	0	4	4	4
TRAV21	4	0	0	0	0	4	4	4
TRH	4	0	0	0	0	4	4	4
TRIB3	4	0	0	0	0	4	4	4
TRIM29	4	0	0	0	0	4	4	4
TRIM47	4	0	0	0	0	4	4	4
TRIM6-TRIM34	3	1	0	0	0	4	4	4
TRIM8	4	0	0	0	0	4	4	4
TRMT10B	3	1	0	0	0	4	4	4
TRMT10C	4	0	0	0	0	4	4	4
TRPC3	3	0	0	1	0	4	4	4
TRPC4AP	4	0	0	0	0	4	4	4
TRPV3	4	0	0	0	0	4	4	4
TSEN54	3	1	0	0	0	4	4	4
TSHZ1	4	0	0	0	0	4	4	4
TSNARE1	4	0	0	0	0	4	4	4
TSSK1B	4	0	0	0	0	4	4	4
TST	4	0	0	0	0	4	4	4
TTC16	3	1	0	0	0	4	4	4
TTC25	4	0	0	0	0	4	4	4
TTC27	4	0	0	0	0	4	4	4
TTC29	3	1	0	0	0	4	4	4
TTC30A	4	0	0	0	0	4	4	4
TTC39B	2	2	0	0	0	4	4	4
TTC39C	4	0	0	0	0	4	4	4
TTLL6	4	0	0	0	0	4	4	4
TUB	3	1	0	0	0	4	4	4
TUBA3C	4	0	0	0	0	4	4	4
TUBB4A	4	0	0	0	0	4	4	4
TUBG2	4	0	0	0	0	4	4	4
TUFT1	4	0	0	0	0	4	4	4
TYR	4	0	0	0	0	4	4	4
TYW3	4	0	0	0	0	4	4	4
U2AF2	4	0	0	0	0	4	4	4
UBA7	4	0	0	0	0	4	4	4
UBE2N	4	0	0	0	0	4	4	4
UBP1	4	0	0	0	0	4	4	4
UBR3	3	1	0	0	0	4	4	4
UCKL1	4	0	0	0	0	4	4	4
UFSP2	4	0	0	0	0	4	4	4
UGCG	4	0	0	0	0	4	4	4
UIMC1	4	0	0	0	0	4	4	4
UNC93B1	4	0	0	0	0	4	4	4
UPB1	4	0	0	0	0	4	4	4
UPF3A	3	1	0	0	0	4	4	4
UQCRC2	4	0	0	0	0	4	4	4
URGCP	2	2	0	0	0	4	4	4
USE1	2	2	0	0	0	4	4	4
USH1G	4	0	0	0	0	4	4	4
USO1	4	0	0	0	0	4	4	4
USP1	4	0	0	0	0	4	4	4
USP20	4	0	0	0	0	4	4	4
USP26	4	0	0	0	0	4	4	4
USP36	4	0	0	0	0	4	4	4
USP42	4	0	0	0	0	4	4	4
USP45	4	0	0	0	0	4	4	4
USP49	4	0	0	0	0	4	4	4
VANGL1	4	0	0	0	0	4	4	4
VAPA	4	0	0	0	0	4	4	4
VAT1	3	1	0	0	0	4	4	4
VAX2	4	0	0	0	0	4	4	4
VCL	3	1	0	0	0	4	4	4
VCP	4	0	0	0	0	4	4	4
VDAC2	4	0	0	0	0	4	4	4
VEGFA	2	1	1	0	0	4	4	4
VPS35	4	0	0	0	0	4	4	4
VPS37C	4	0	0	0	0	4	4	4
VPS4B	4	0	0	0	0	4	4	4
VPS72	4	0	0	0	0	4	4	4
VRK3	4	0	0	0	0	4	4	4
VWA9	2	1	0	1	0	4	4	4
WARS	3	1	0	0	0	4	4	4
WDR13	3	0	0	1	0	4	4	4
WDR48	3	0	0	1	0	4	4	4
WDR59	2	2	0	0	0	4	4	4
WHAMM	4	0	0	0	0	4	4	4
WNT7A	3	1	0	0	0	4	4	4
WRAP53	3	1	0	0	0	4	4	4
WWOX	4	0	0	0	0	4	4	4
XIAP	4	0	0	0	0	4	4	4
XKRX	4	0	0	0	0	4	4	4
XRCC2	3	1	0	0	0	4	4	4
XYLT2	4	0	0	0	0	4	4	4
YARS	3	0	0	1	0	4	4	4
YWHAG	4	0	0	0	0	4	4	4
YY1	3	1	0	0	0	4	4	4
ZADH2	4	0	0	0	0	4	4	4
ZBED8	3	1	0	0	0	4	4	4
ZBP1	4	0	0	0	0	4	4	4
ZBTB12	4	0	0	0	0	4	4	4
ZBTB18	4	0	0	0	0	4	4	4
ZBTB2	4	0	0	0	0	4	4	4
ZBTB24	4	0	0	0	0	4	4	4
ZBTB37	4	0	0	0	0	4	4	4
ZBTB7A	4	0	0	0	0	4	4	4
ZBTB8A	3	1	0	0	0	4	4	4
ZC2HC1A	4	0	0	0	0	4	4	4
ZC3H12B	4	0	0	0	0	4	4	4
ZDHHC14	4	0	0	0	0	4	4	4
ZER1	3	1	0	0	0	4	4	4
ZFAND1	3	0	0	1	0	4	4	4
ZFAND2B	3	0	0	1	0	4	4	4
ZFAND6	4	0	0	0	0	4	4	4
ZFP42	4	0	0	0	0	4	4	4
ZGPAT	4	0	0	0	0	4	4	4
ZHX1	4	0	0	0	0	4	4	4
ZKSCAN1	4	0	0	0	0	4	4	4
ZNF101	3	1	0	0	0	4	4	4
ZNF114	4	0	0	0	0	4	4	4
ZNF131	4	0	0	0	0	4	4	4
ZNF132	4	0	0	0	0	4	4	4
ZNF140	4	0	0	0	0	4	4	4
ZNF19	3	1	0	0	0	4	4	4
ZNF202	4	0	0	0	0	4	4	4
ZNF222	3	1	0	0	0	4	4	4
ZNF226	4	0	0	0	0	4	4	4
ZNF235	4	0	0	0	0	4	4	4
ZNF264	4	0	0	0	0	4	4	4
ZNF296	4	0	0	0	0	4	4	4
ZNF30	4	0	0	0	0	4	4	4
ZNF320	4	0	0	0	0	4	4	4
ZNF321P	3	1	0	0	0	4	4	4
ZNF330	4	0	0	0	0	4	4	4
ZNF33A	3	1	0	0	0	4	4	4
ZNF397	4	0	0	0	0	4	4	4
ZNF398	4	0	0	0	0	4	4	4
ZNF426	3	1	0	0	0	4	4	4
ZNF479	2	2	0	0	0	4	4	4
ZNF550	4	0	0	0	0	4	4	4
ZNF557	3	1	0	0	0	4	4	4
ZNF559	4	0	0	0	0	4	4	4
ZNF563	4	0	0	0	0	4	4	4
ZNF564	4	0	0	0	0	4	4	4
ZNF571	4	0	0	0	0	4	4	4
ZNF580	4	0	0	0	0	4	4	4
ZNF589	4	0	0	0	0	4	4	4
ZNF596	3	1	0	0	0	4	4	4
ZNF641	3	0	0	1	0	4	4	4
ZNF649	4	0	0	0	0	4	4	4
ZNF664	3	1	0	0	0	4	4	4
ZNF677	4	0	0	0	0	4	4	4
ZNF678	4	0	0	0	0	4	4	4
ZNF680	4	0	0	0	0	4	4	4
ZNF683	3	1	0	0	0	4	4	4
ZNF689	4	0	0	0	0	4	4	4
ZNF70	3	1	0	0	0	4	4	4
ZNF701	4	0	0	0	0	4	4	4
ZNF704	4	0	0	0	0	4	4	4
ZNF709	4	0	0	0	0	4	4	4
ZNF778	4	0	0	0	0	4	4	4
ZNF784	4	0	0	0	0	4	4	4
ZNF790	4	0	0	0	0	4	4	4
ZNF81	4	0	0	0	0	4	4	4
ZNHIT1	3	1	0	0	0	4	4	4
ZNRF3	3	1	0	0	0	4	4	4
ZPBP2	4	0	0	0	0	4	4	4
ZSCAN18	4	0	0	0	0	4	4	4
ZSCAN21	3	0	0	1	0	4	4	4
ZSCAN29	4	0	0	0	0	4	4	4
ZSCAN4	3	1	0	0	0	4	4	4
ZSCAN5A	3	1	0	0	0	4	4	4
ZWILCH	2	2	0	0	0	4	4	4
B3GNT5	7	0	0	0	1	8	3	3
ARHGAP15	4	1	0	0	0	5	3	3
CAPN13	4	1	0	0	0	5	3	3
FTH1	4	0	0	1	0	5	3	3
FUT10	5	0	0	0	0	5	3	3
KRT80	5	0	0	0	0	5	3	3
MGAT4A	5	0	0	0	0	5	3	3
NELFE	5	0	0	0	0	5	3	3
PCDHGA9	5	0	0	0	0	5	3	3
PLEKHO2	5	0	0	0	0	5	3	3
PRPF40B	5	0	0	0	0	5	3	3
RASGRP1	4	1	0	0	0	5	3	3
SETD6	5	0	0	0	0	5	3	3
TAB1	5	0	0	0	0	5	3	3
ZNF136	5	0	0	0	0	5	3	3
ZNF141	3	2	0	0	0	5	3	3
ZNF610	5	0	0	0	0	5	3	3
AAAS	4	0	0	0	0	4	3	3
ACSF3	4	0	0	0	0	4	3	3
ALAD	4	0	0	0	0	4	3	3
ANO7	3	1	0	0	0	4	3	3
ASB6	3	0	1	0	0	4	3	3
ATG9A	4	0	0	0	0	4	3	3
C11orf58	2	0	0	1	1	4	3	3
C7orf26	2	1	0	0	1	4	3	3
C7orf60	3	1	0	0	0	4	3	3
C9orf171	4	0	0	0	0	4	3	3
CASP7	4	0	0	0	0	4	3	3
CCNH	3	1	0	0	0	4	3	3
CYP4F3	4	0	0	0	0	4	3	3
DDX41	4	0	0	0	0	4	3	3
DEF8	4	0	0	0	0	4	3	3
DHRSX	4	0	0	0	0	4	3	3
DRD2	4	0	0	0	0	4	3	3
DRG2	4	0	0	0	0	4	3	3
ECT2	4	0	0	0	0	4	3	3
FAM35A	4	0	0	0	0	4	3	3
FAR1	3	1	0	0	0	4	3	3
FXR1	3	1	0	0	0	4	3	3
FYB	4	0	0	0	0	4	3	3
GCNT1	3	1	0	0	0	4	3	3
GDF6	4	0	0	0	0	4	3	3
GGT7	4	0	0	0	0	4	3	3
GPR149	3	1	0	0	0	4	3	3
GRIA3	4	0	0	0	0	4	3	3
GRIPAP1	3	0	0	1	0	4	3	3
HAT1	4	0	0	0	0	4	3	3
HDAC5	4	0	0	0	0	4	3	3
HOXA13	4	0	0	0	0	4	3	3
HSD17B8	4	0	0	0	0	4	3	3
IDH3B	4	0	0	0	0	4	3	3
ING2	4	0	0	0	0	4	3	3
IRF2BP2	4	0	0	0	0	4	3	3
JMJD4	4	0	0	0	0	4	3	3
KRBA2	3	1	0	0	0	4	3	3
KTI12	4	0	0	0	0	4	3	3
LCOR	4	0	0	0	0	4	3	3
LYN	4	0	0	0	0	4	3	3
MAGEC2	3	1	0	0	0	4	3	3
MFSD7	4	0	0	0	0	4	3	3
MMP15	4	0	0	0	0	4	3	3
MMP25	3	0	0	1	0	4	3	3
MROH9	4	0	0	0	0	4	3	3
MRPS18C	4	0	0	0	0	4	3	3
MS4A2	3	0	1	0	0	4	3	3
MTSS1L	2	0	0	2	0	4	3	3
MXD4	4	0	0	0	0	4	3	3
NAB1	3	1	0	0	0	4	3	3
NCAPG2	2	1	1	0	0	4	3	3
NEUROD4	4	0	0	0	0	4	3	3
NKRF	3	1	0	0	0	4	3	3
NR1H4	3	1	0	0	0	4	3	3
OR8A1	4	0	0	0	0	4	3	3
OSR2	4	0	0	0	0	4	3	3
PCGF2	4	0	0	0	0	4	3	3
PKM	3	1	0	0	0	4	3	3
PNMA1	4	0	0	0	0	4	3	3
PNP	4	0	0	0	0	4	3	3
PRPF31	4	0	0	0	0	4	3	3
PSMD12	3	1	0	0	0	4	3	3
PTX3	4	0	0	0	0	4	3	3
PVRL4	3	1	0	0	0	4	3	3
RABGGTB	3	0	0	0	1	4	3	3
RBBP7	3	1	0	0	0	4	3	3
RIC8A	3	1	0	0	0	4	3	3
RMI1	4	0	0	0	0	4	3	3
RNF139	4	0	0	0	0	4	3	3
RPSAP58	3	1	0	0	0	4	3	3
RTKN	2	2	0	0	0	4	3	3
SACM1L	4	0	0	0	0	4	3	3
SERPIND1	4	0	0	0	0	4	3	3
SFXN4	3	1	0	0	0	4	3	3
SHISA5	3	1	0	0	0	4	3	3
SLC35C2	4	0	0	0	0	4	3	3
SLC5A6	3	1	0	0	0	4	3	3
SLC6A11	4	0	0	0	0	4	3	3
SORBS2	3	1	0	0	0	4	3	3
STK19	4	0	0	0	0	4	3	3
STK33	4	0	0	0	0	4	3	3
STOML1	4	0	0	0	0	4	3	3
TACC1	3	1	0	0	0	4	3	3
TCEB3	3	1	0	0	0	4	3	3
TCF19	2	2	0	0	0	4	3	3
TCF3	4	0	0	0	0	4	3	3
TLCD1	4	0	0	0	0	4	3	3
TPSD1	4	0	0	0	0	4	3	3
TPT1	3	0	0	0	1	4	3	3
UBC	3	0	0	1	0	4	3	3
UGDH	4	0	0	0	0	4	3	3
VTA1	4	0	0	0	0	4	3	3
WFDC3	4	0	0	0	0	4	3	3
XRCC6BP1	4	0	0	0	0	4	3	3
YWHAE	2	2	0	0	0	4	3	3
ZCCHC14	3	1	0	0	0	4	3	3
ZFP90	4	0	0	0	0	4	3	3
ZFX	4	0	0	0	0	4	3	3
ZNF181	4	0	0	0	0	4	3	3
ZNF627	3	1	0	0	0	4	3	3
ZNF692	2	1	0	1	0	4	3	3
ZNF764	4	0	0	0	0	4	3	3
A1BG	2	1	0	0	0	3	3	3
AADAT	3	0	0	0	0	3	3	3
AAK1	3	0	0	0	0	3	3	3
AAMP	3	0	0	0	0	3	3	3
ABCB11	3	0	0	0	0	3	3	3
ABCB7	3	0	0	0	0	3	3	3
ABCF1	3	0	0	0	0	3	3	3
ABCF3	3	0	0	0	0	3	3	3
ABCG4	3	0	0	0	0	3	3	3
ABHD1	3	0	0	0	0	3	3	3
ABHD8	3	0	0	0	0	3	3	3
ACAA1	3	0	0	0	0	3	3	3
ACADSB	3	0	0	0	0	3	3	3
ACAP1	3	0	0	0	0	3	3	3
ACBD6	3	0	0	0	0	3	3	3
ACBD7	3	0	0	0	0	3	3	3
ACE2	2	1	0	0	0	3	3	3
ACER3	3	0	0	0	0	3	3	3
ACOT2	3	0	0	0	0	3	3	3
ACOT4	3	0	0	0	0	3	3	3
ACOT7	3	0	0	0	0	3	3	3
ACOT8	2	1	0	0	0	3	3	3
ACRC	2	1	0	0	0	3	3	3
ACSL1	2	1	0	0	0	3	3	3
ACSM3	3	0	0	0	0	3	3	3
ACSM4	2	1	0	0	0	3	3	3
ACSS2	3	0	0	0	0	3	3	3
ACTL6B	3	0	0	0	0	3	3	3
ACTR10	3	0	0	0	0	3	3	3
ACTRT3	3	0	0	0	0	3	3	3
ADAM8	3	0	0	0	0	3	3	3
ADAMTS17	3	0	0	0	0	3	3	3
ADCY7	3	0	0	0	0	3	3	3
ADGRE3	3	0	0	0	0	3	3	3
ADGRG7	3	0	0	0	0	3	3	3
ADH1C	2	0	0	0	1	3	3	3
ADHFE1	2	1	0	0	0	3	3	3
ADK	3	0	0	0	0	3	3	3
ADNP2	3	0	0	0	0	3	3	3
ADPGK	3	0	0	0	0	3	3	3
ADRA1A	3	0	0	0	0	3	3	3
ADRA2A	3	0	0	0	0	3	3	3
ADRA2C	3	0	0	0	0	3	3	3
ADRB1	3	0	0	0	0	3	3	3
AES	3	0	0	0	0	3	3	3
AGFG2	2	1	0	0	0	3	3	3
AGMO	3	0	0	0	0	3	3	3
AGPAT3	3	0	0	0	0	3	3	3
AGPAT4	2	1	0	0	0	3	3	3
AGTR1	2	1	0	0	0	3	3	3
AHCYL2	3	0	0	0	0	3	3	3
AHSA1	3	0	0	0	0	3	3	3
AIFM2	3	0	0	0	0	3	3	3
AIM2	3	0	0	0	0	3	3	3
AK4	3	0	0	0	0	3	3	3
AKAP8	2	1	0	0	0	3	3	3
AKR1C2	2	1	0	0	0	3	3	3
AKR7L	2	1	0	0	0	3	3	3
AKT2	3	0	0	0	0	3	3	3
ALDH18A1	3	0	0	0	0	3	3	3
ALDH1B1	3	0	0	0	0	3	3	3
ALDH1L1	3	0	0	0	0	3	3	3
ALDH3B1	3	0	0	0	0	3	3	3
ALDOB	3	0	0	0	0	3	3	3
ALG11	3	0	0	0	0	3	3	3
ALG1L2	3	0	0	0	0	3	3	3
ALG6	3	0	0	0	0	3	3	3
ALKBH1	3	0	0	0	0	3	3	3
ALKBH8	3	0	0	0	0	3	3	3
ALOX5	2	0	0	1	0	3	3	3
ALS2CR12	3	0	0	0	0	3	3	3
AMDHD2	3	0	0	0	0	3	3	3
AMFR	3	0	0	0	0	3	3	3
AMMECR1	2	1	0	0	0	3	3	3
AMMECR1L	3	0	0	0	0	3	3	3
AMN1	3	0	0	0	0	3	3	3
AMT	3	0	0	0	0	3	3	3
AMTN	3	0	0	0	0	3	3	3
AMZ1	3	0	0	0	0	3	3	3
ANGEL1	3	0	0	0	0	3	3	3
ANGPTL6	3	0	0	0	0	3	3	3
ANKMY2	3	0	0	0	0	3	3	3
ANKRD20A4	2	1	0	0	0	3	3	3
ANKRD54	2	0	0	1	0	3	3	3
ANKRD7	3	0	0	0	0	3	3	3
ANXA11	3	0	0	0	0	3	3	3
ANXA3	3	0	0	0	0	3	3	3
