0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	Middle	Start	End
chr19	47381201	47385438	0																																													47383319	-2118	2119
chr19	47385864	47386165	0																																													47386014	-150	151
chr19	47404456	47409507	1	-405.0																																												47406981	-2525	2526
chr19	47505001	47507862	0																																													47506431	-1430	1431
chr19	47511912	47515824	2	-1024.0	-972.0																																											47513868	-1956	1956
chr19	47607668	47610945	0																																													47609306	-1638	1639
chr19	47620020	47624361	0																																													47622190	-2170	2171
chr19	47675593	47683317	0																																													47679455	-3862	3862
chr19	47692533	47697073	0																																													47694803	-2270	2270
chr19	47759438	47760687	0																																													47760062	-624	625
chr19	48180679	48184271	1	-151.0																																												48182475	-1796	1796
chr19	48191177	48197759	0																																													48194468	-3291	3291
chr19	48323696	48330014	0																																													48326855	-3159	3159
chr19	48332421	48334674	0																																													48333547	-1126	1127
chr19	48384074	48386775	0																																													48385424	-1350	1351
chr19	48453171	48458496	0																																													48455833	-2662	2663
chr19	48460816	48462858	0																																													48461837	-1021	1021
chr19	48463395	48465025	5	-126.0	-54.0	-283.0	-261.0	-534.0																																								48464210	-815	815
chr19	48466534	48471738	1	-1307.0																																												48469136	-2602	2602
chr19	48472391	48475678	1	-891.0																																												48474034	-1643	1644
chr19	48488042	48491628	0																																													48489835	-1793	1793
chr19	48556294	48562422	0																																													48559358	-3064	3064
chr19	48563455	48566228	0																																													48564841	-1386	1387
chr19	48572902	48578294	0																																													48575598	-2696	2696
chr19	48583505	48588591	0																																													48586048	-2543	2543
chr19	48609054	48616461	1	-3323.0																																												48612757	-3703	3704
